Time,GPS_Lat,GPS_Lon,GPS_Alt,Target_Lat,Target_Lon,Target_Alt
1751171912.6159637,36.0757765,136.213294,0.006,36.0757765,136.213294,0.5
1751171912.71603,36.0757765,136.213294,0.006,36.0757765,136.213294,0.5
1751171912.816099,36.0757765,136.213294,0.006,36.0757765,136.213294,0.5
1751171912.916166,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171913.0162332,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171913.1163,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171913.216369,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171913.3164358,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171913.4165032,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171913.5165694,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171913.6166372,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171913.7167046,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171913.816772,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171913.9168384,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171914.0169067,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171914.1169744,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171914.2170424,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171914.3171093,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171914.4171782,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171914.51725,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171914.6173174,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171914.7173843,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171914.8174536,36.0757765,136.213294,0.0,36.0757765,136.213294,0.5
1751171914.917521,36.0757765,136.213294,0.002,36.0757765,136.213294,0.5
1751171915.0175893,36.0757765,136.213294,0.002,36.0757765,136.213294,0.5
1751171915.117656,36.0757765,136.213294,0.002,36.0757765,136.213294,0.5
1751171915.2177234,36.0757765,136.213294,0.002,36.0757765,136.213294,0.5
1751171915.3177896,36.0757765,136.213294,0.002,36.0757765,136.213294,0.5
1751171915.4178567,36.0757765,136.213294,0.002,36.0757765,136.213294,0.5
1751171915.5179238,36.0757765,136.213294,0.002,36.0757765,136.213294,0.5
1751171915.617992,36.0757765,136.213294,0.002,36.0757765,136.213294,0.5
1751171915.7180583,36.0757765,136.213294,0.002,36.0757765,136.213294,0.5
1751171915.8181267,36.0757765,136.213294,0.002,36.0757765,136.213294,0.5
1751171915.9181929,36.0757765,136.213294,0.007,36.0757765,136.213294,0.5
1751171916.0182602,36.0757765,136.213294,0.007,36.0757765,136.213294,0.5
1751171916.118337,36.0757765,136.213294,0.007,36.0757765,136.213294,0.5
1751171916.2184048,36.0757765,136.213294,0.007,36.0757765,136.213294,0.5
