Time,GPS_Lat,GPS_Lon,GPS_Alt,Target_Lat,Target_Lon,Target_Alt
1751173456.5665777,36.0757742,136.213294,0.522,36.0757765,136.213294,0.5
1751173456.6666403,36.0757742,136.213294,0.522,36.0757765,136.213294,0.5
1751173456.766703,36.0757742,136.213294,0.522,36.0757765,136.213294,0.5
1751173456.866762,36.0757742,136.213294,0.522,36.0757765,136.213294,0.5
1751173456.9668229,36.0757752,136.2132942,0.51,36.0757765,136.213294,0.5
1751173457.0668797,36.0757752,136.2132942,0.51,36.0757765,136.213294,0.5
1751173457.166937,36.0757752,136.2132942,0.51,36.0757765,136.213294,0.5
1751173457.266996,36.0757752,136.2132942,0.51,36.0757765,136.213294,0.5
1751173457.3670535,36.0757752,136.2132942,0.51,36.0757765,136.213294,0.5
1751173457.46711,36.0757752,136.2132942,0.51,36.0757765,136.213294,0.5
1751173457.5671673,36.0757752,136.2132942,0.51,36.0757765,136.213294,0.5
1751173457.6672235,36.0757752,136.2132942,0.51,36.0757765,136.213294,0.5
1751173457.767281,36.0757752,136.2132942,0.51,36.0757765,136.213294,0.5
1751173457.8673375,36.0757752,136.2132942,0.51,36.0757765,136.213294,0.5
1751173457.9673948,36.0757759,136.2132941,0.504,36.0757765,136.213294,0.5
1751173458.067452,36.0757759,136.2132941,0.504,36.0757765,136.213294,0.5
1751173458.1675084,36.0757759,136.2132941,0.504,36.0757765,136.213294,0.5
1751173458.2675667,36.0757759,136.2132941,0.504,36.0757765,136.213294,0.5
1751173458.3676236,36.0757759,136.2132941,0.504,36.0757765,136.213294,0.5
1751173458.4676805,36.0757759,136.2132941,0.504,36.0757765,136.213294,0.5
1751173458.5677373,36.0757759,136.2132941,0.504,36.0757765,136.213294,0.5
1751173458.6677947,36.0757759,136.2132941,0.504,36.0757765,136.213294,0.5
1751173458.767852,36.0757759,136.2132941,0.504,36.0757765,136.213294,0.5
1751173458.8679087,36.0757759,136.2132941,0.504,36.0757765,136.213294,0.5
1751173458.9679654,36.0757765,136.2132937,0.503,36.0757765,136.213294,0.5
1751173459.068023,36.0757765,136.2132937,0.503,36.0757765,136.213294,0.5
1751173459.1680796,36.0757765,136.2132937,0.503,36.0757765,136.213294,0.5
1751173459.2681365,36.0757765,136.2132937,0.503,36.0757765,136.213294,0.5
1751173459.368193,36.0757765,136.2132937,0.503,36.0757765,136.213294,0.5
1751173459.4682493,36.0757765,136.2132937,0.503,36.0757765,136.213294,0.5
1751173459.568306,36.0757765,136.2132937,0.503,36.0757765,136.213294,0.5
1751173459.6683624,36.0757765,136.2132937,0.503,36.0757764,136.2132928,0.5
1751173459.7684193,36.0757765,136.2132937,0.503,36.0757764,136.2132928,0.5
1751173459.8684762,36.0757765,136.2132937,0.503,36.0757764,136.2132917,0.5
1751173459.968533,36.0757764,136.213294,0.508,36.0757764,136.2132917,0.5
1751173460.06859,36.0757764,136.213294,0.508,36.0757764,136.2132917,0.5
1751173460.1686463,36.0757764,136.213294,0.508,36.0757764,136.2132906,0.5
1751173460.2687027,36.0757764,136.213294,0.508,36.0757764,136.2132906,0.5
1751173460.3687594,36.0757764,136.213294,0.508,36.0757764,136.2132906,0.5
1751173460.468817,36.0757764,136.213294,0.508,36.0757764,136.2132906,0.5
1751173460.568874,36.0757764,136.213294,0.508,36.0757764,136.2132906,0.5
1751173460.6689308,36.0757764,136.213294,0.508,36.0757764,136.2132906,0.5
1751173460.7689886,36.0757764,136.213294,0.508,36.0757764,136.2132906,0.5
1751173460.869046,36.0757764,136.213294,0.508,36.0757764,136.2132906,0.5
1751173460.9691033,36.0757765,136.2132932,0.514,36.0757764,136.2132906,0.5
1751173461.06916,36.0757765,136.2132932,0.514,36.0757764,136.2132906,0.5
1751173461.169217,36.0757765,136.2132932,0.514,36.0757764,136.2132906,0.5
1751173461.269274,36.0757765,136.2132932,0.514,36.0757764,136.2132906,0.5
1751173461.3693304,36.0757765,136.2132932,0.514,36.0757764,136.2132906,0.5
1751173461.469387,36.0757765,136.2132932,0.514,36.0757764,136.2132906,0.5
1751173461.5694432,36.0757765,136.2132932,0.514,36.0757764,136.2132906,0.5
1751173461.6694999,36.0757765,136.2132932,0.514,36.0757764,136.2132906,0.5
1751173461.7695568,36.0757765,136.2132932,0.514,36.0757764,136.2132906,0.5
1751173461.8696136,36.0757765,136.2132932,0.514,36.0757764,136.2132906,0.5
1751173461.96967,36.0757764,136.2132922,0.518,36.0757764,136.2132906,0.5
1751173462.0697272,36.0757764,136.2132922,0.518,36.0757764,136.2132906,0.5
1751173462.1697836,36.0757764,136.2132922,0.518,36.0757764,136.2132906,0.5
1751173462.2698405,36.0757764,136.2132922,0.518,36.0757764,136.2132906,0.5
1751173462.369897,36.0757764,136.2132922,0.518,36.0757764,136.2132906,0.5
1751173462.4699535,36.0757764,136.2132922,0.518,36.0757764,136.2132906,0.5
1751173462.5700166,36.0757764,136.2132922,0.518,36.0757764,136.2132906,0.5
1751173462.670076,36.0757764,136.2132922,0.518,36.0757764,136.2132906,0.5
1751173462.7701333,36.0757764,136.2132922,0.518,36.0757764,136.2132906,0.5
1751173462.870191,36.0757764,136.2132922,0.518,36.0757764,136.2132906,0.5
1751173462.9702482,36.0757764,136.2132908,0.507,36.0757764,136.2132906,0.5
1751173463.0703056,36.0757764,136.2132908,0.507,36.0757764,136.2132906,0.5
1751173463.170363,36.0757764,136.2132908,0.507,36.0757764,136.2132906,0.5
1751173463.2704203,36.0757764,136.2132908,0.507,36.0757764,136.2132906,0.5
1751173463.3704782,36.0757764,136.2132908,0.507,36.0757764,136.2132906,0.5
1751173463.4705355,36.0757764,136.2132908,0.507,36.0757764,136.2132906,0.5
1751173463.570593,36.0757764,136.2132908,0.507,36.0757764,136.2132917,0.5
1751173463.6706505,36.0757764,136.2132908,0.507,36.0757764,136.2132917,0.5
1751173463.7707074,36.0757764,136.2132908,0.507,36.0757764,136.2132917,0.5
1751173463.8707652,36.0757764,136.2132908,0.507,36.0757764,136.2132917,0.5
1751173463.9708226,36.0757764,136.2132903,0.508,36.0757764,136.2132928,0.5
1751173464.07088,36.0757764,136.2132903,0.508,36.0757764,136.2132928,0.5
1751173464.170937,36.0757764,136.2132903,0.508,36.0757764,136.2132928,0.5
1751173464.2709942,36.0757764,136.2132903,0.508,36.0757765,136.213294,0.5
1751173464.3710523,36.0757764,136.2132903,0.508,36.0757765,136.213294,0.5
1751173464.4711096,36.0757764,136.2132903,0.508,36.0757765,136.213294,0.5
1751173464.5711672,36.0757764,136.2132903,0.508,36.0757765,136.213294,0.5
1751173464.6712248,36.0757764,136.2132903,0.508,36.0757765,136.213294,0.5
1751173464.7712822,36.0757764,136.2132903,0.508,36.0757765,136.213294,0.5
1751173464.87134,36.0757764,136.2132903,0.508,36.0757765,136.213294,0.5
1751173464.9713974,36.0757764,136.2132911,0.501,36.0757765,136.213294,0.5
1751173465.0714548,36.0757764,136.2132911,0.501,36.0757765,136.213294,0.5
1751173465.171512,36.0757764,136.2132911,0.501,36.0757765,136.213294,0.5
1751173465.2715683,36.0757764,136.2132911,0.501,36.0757765,136.213294,0.5
1751173465.371626,36.0757764,136.2132911,0.501,36.0757765,136.213294,0.5
1751173465.4716833,36.0757764,136.2132911,0.501,36.0757765,136.213294,0.5
1751173465.5717406,36.0757764,136.2132911,0.501,36.0757765,136.213294,0.5
1751173465.6717982,36.0757764,136.2132911,0.501,36.0757764,136.2132951,0.5
1751173465.7718556,36.0757764,136.2132911,0.501,36.0757764,136.2132951,0.5
1751173465.871913,36.0757764,136.2132911,0.501,36.0757764,136.2132951,0.5
1751173465.9719708,36.0757764,136.2132926,0.499,36.0757764,136.2132951,0.5
1751173466.0720282,36.0757764,136.2132926,0.499,36.0757764,136.2132951,0.5
1751173466.1720853,36.0757764,136.2132926,0.499,36.0757764,136.2132951,0.5
1751173466.2721426,36.0757764,136.2132926,0.499,36.0757764,136.2132951,0.5
1751173466.3722005,36.0757764,136.2132926,0.499,36.0757764,136.2132951,0.5
1751173466.4722579,36.0757764,136.2132926,0.499,36.0757764,136.2132951,0.5
1751173466.5723152,36.0757764,136.2132926,0.499,36.0757764,136.2132951,0.5
1751173466.6723716,36.0757764,136.2132926,0.499,36.0757764,136.2132951,0.5
1751173466.7724292,36.0757764,136.2132926,0.499,36.0757764,136.2132951,0.5
1751173466.8724878,36.0757764,136.2132926,0.499,36.0757764,136.2132951,0.5
1751173466.9725454,36.0757763,136.2132942,0.496,36.0757764,136.2132951,0.5
1751173467.0726023,36.0757763,136.2132942,0.496,36.0757764,136.2132951,0.5
1751173467.1726596,36.0757763,136.2132942,0.496,36.0757764,136.2132951,0.5
1751173467.272716,36.0757763,136.2132942,0.496,36.0757764,136.2132951,0.5
1751173467.3727736,36.0757763,136.2132942,0.496,36.0757764,136.2132951,0.5
1751173467.472831,36.0757763,136.2132942,0.496,36.0757764,136.2132951,0.5
1751173467.5728884,36.0757763,136.2132942,0.496,36.0757764,136.2132951,0.5
1751173467.6729467,36.0757763,136.2132942,0.496,36.0757764,136.2132951,0.5
1751173467.7730038,36.0757763,136.2132942,0.496,36.0757764,136.2132951,0.5
1751173467.8730614,36.0757763,136.2132942,0.496,36.0757764,136.2132951,0.5
1751173467.9731185,36.0757763,136.213295,0.522,36.0757765,136.213294,0.5
1751173468.073176,36.0757763,136.213295,0.522,36.0757765,136.213294,0.5
1751173468.1732333,36.0757763,136.213295,0.522,36.0757765,136.213294,0.5
1751173468.2732906,36.0757763,136.213295,0.522,36.0757764,136.2132928,0.5
1751173468.373349,36.0757763,136.213295,0.522,36.0757764,136.2132928,0.5
1751173468.4734054,36.0757763,136.213295,0.522,36.0757764,136.2132928,0.5
1751173468.573471,36.0757763,136.213295,0.522,36.0757764,136.2132917,0.5
1751173468.673532,36.0757763,136.213295,0.522,36.0757764,136.2132917,0.5
1751173468.7735896,36.0757763,136.213295,0.522,36.0757764,136.2132917,0.5
1751173468.8736482,36.0757763,136.213295,0.522,36.0757764,136.2132917,0.5
1751173468.9737058,36.0757763,136.2132951,0.501,36.0757764,136.2132917,0.5
1751173469.0737631,36.0757763,136.2132951,0.501,36.0757764,136.2132917,0.5
1751173469.1738203,36.0757763,136.2132951,0.501,36.0757764,136.2132917,0.5
1751173469.2738776,36.0757763,136.2132951,0.501,36.0757764,136.2132917,0.5
1751173469.3739357,36.0757763,136.2132951,0.501,36.0757764,136.2132917,0.5
1751173469.473993,36.0757763,136.2132951,0.501,36.0757764,136.2132917,0.5
1751173469.574051,36.0757763,136.2132951,0.501,36.0757764,136.2132917,0.5
1751173469.6741083,36.0757763,136.2132951,0.501,36.0757764,136.2132917,0.5
1751173469.7741652,36.0757763,136.2132951,0.501,36.0757764,136.2132917,0.5
1751173469.8742228,36.0757763,136.2132951,0.501,36.0757764,136.2132917,0.5
1751173469.97428,36.0757764,136.2132936,0.509,36.0757764,136.2132917,0.5
1751173470.0743375,36.0757764,136.2132936,0.509,36.0757764,136.2132917,0.5
1751173470.1743946,36.0757764,136.2132936,0.509,36.0757764,136.2132917,0.5
1751173470.2744517,36.0757764,136.2132936,0.509,36.0757764,136.2132917,0.5
1751173470.3745098,36.0757764,136.2132936,0.509,36.0757764,136.2132917,0.5
1751173470.4745672,36.0757764,136.2132936,0.509,36.0757764,136.2132917,0.5
1751173470.5746245,36.0757764,136.2132936,0.509,36.0757764,136.2132917,0.5
1751173470.674682,36.0757764,136.2132936,0.509,36.0757764,136.2132917,0.5
1751173470.7747393,36.0757764,136.2132936,0.509,36.0757764,136.2132917,0.5
1751173470.8747973,36.0757764,136.2132936,0.509,36.0757764,136.2132917,0.5
1751173470.974855,36.0757764,136.213292,0.5,36.0757764,136.2132917,0.5
1751173471.0749125,36.0757764,136.213292,0.5,36.0757764,136.2132917,0.5
1751173471.1749697,36.0757764,136.213292,0.5,36.0757764,136.2132917,0.5
1751173471.2750273,36.0757764,136.213292,0.5,36.0757764,136.2132917,0.5
1751173471.375085,36.0757764,136.213292,0.5,36.0757764,136.2132906,0.5
1751173471.4751422,36.0757764,136.213292,0.5,36.0757764,136.2132906,0.5
1751173471.5751987,36.0757764,136.213292,0.5,36.0757764,136.2132906,0.5
1751173471.675256,36.0757764,136.213292,0.5,36.0757764,136.2132906,0.5
1751173471.7753131,36.0757764,136.213292,0.5,36.0757764,136.2132906,0.5
1751173471.875371,36.0757764,136.213292,0.5,36.0757764,136.2132906,0.5
1751173471.9754286,36.0757764,136.2132914,0.511,36.0757764,136.2132906,0.5
1751173472.075486,36.0757764,136.2132914,0.511,36.0757764,136.2132906,0.5
1751173472.175543,36.0757764,136.2132914,0.511,36.0757764,136.2132906,0.5
1751173472.2756002,36.0757764,136.2132914,0.511,36.0757764,136.2132906,0.5
1751173472.375658,36.0757764,136.2132914,0.511,36.0757764,136.2132906,0.5
1751173472.4757156,36.0757764,136.2132914,0.511,36.0757764,136.2132906,0.5
1751173472.5757728,36.0757764,136.2132914,0.511,36.0757764,136.2132906,0.5
1751173472.6758301,36.0757764,136.2132914,0.511,36.0757764,136.2132906,0.5
1751173472.7758877,36.0757764,136.2132914,0.511,36.0757764,136.2132906,0.5
1751173472.8759458,36.0757764,136.2132914,0.511,36.0757764,136.2132906,0.5
1751173472.9760034,36.0757764,136.2132911,0.507,36.0757764,136.2132906,0.5
1751173473.0760608,36.0757764,136.2132911,0.507,36.0757764,136.2132906,0.5
1751173473.176118,36.0757764,136.2132911,0.507,36.0757764,136.2132906,0.5
1751173473.276175,36.0757764,136.2132911,0.507,36.0757764,136.2132906,0.5
1751173473.3762326,36.0757764,136.2132911,0.507,36.0757764,136.2132906,0.5
1751173473.4762893,36.0757764,136.2132911,0.507,36.0757764,136.2132906,0.5
1751173473.576346,36.0757764,136.2132911,0.507,36.0757764,136.2132906,0.5
1751173473.6764023,36.0757764,136.2132911,0.507,36.0757764,136.2132906,0.5
1751173473.7764595,36.0757764,136.2132911,0.507,36.0757764,136.2132906,0.5
1751173473.8765173,36.0757764,136.2132911,0.507,36.0757764,136.2132906,0.5
1751173473.9765747,36.0757764,136.2132909,0.513,36.0757764,136.2132906,0.5
1751173474.0766325,36.0757764,136.2132909,0.513,36.0757764,136.2132906,0.5
1751173474.1766903,36.0757764,136.2132909,0.513,36.0757764,136.2132895,0.5
1751173474.2767477,36.0757764,136.2132909,0.513,36.0757764,136.2132895,0.5
1751173474.3768053,36.0757764,136.2132909,0.513,36.0757764,136.2132895,0.5
1751173474.4768627,36.0757764,136.2132909,0.513,36.0757764,136.2132895,0.5
1751173474.5769286,36.0757764,136.2132909,0.513,36.0757764,136.2132895,0.5
1751173474.6769888,36.0757764,136.2132909,0.513,36.0757764,136.2132895,0.5
1751173474.7770472,36.0757764,136.2132909,0.513,36.0757764,136.2132895,0.5
1751173474.877105,36.0757764,136.2132909,0.513,36.0757764,136.2132895,0.5
1751173474.9771626,36.0757764,136.2132905,0.513,36.0757764,136.2132895,0.5
1751173475.0772197,36.0757764,136.2132905,0.513,36.0757764,136.2132895,0.5
1751173475.177277,36.0757764,136.2132905,0.513,36.0757764,136.2132895,0.5
1751173475.277339,36.0757764,136.2132905,0.513,36.0757764,136.2132895,0.5
1751173475.3773983,36.0757764,136.2132905,0.513,36.0757764,136.2132895,0.5
1751173475.4774554,36.0757764,136.2132905,0.513,36.0757764,136.2132895,0.5
1751173475.5775127,36.0757764,136.2132905,0.513,36.0757764,136.2132895,0.5
1751173475.6775699,36.0757764,136.2132905,0.513,36.0757764,136.2132895,0.5
1751173475.7776272,36.0757764,136.2132905,0.513,36.0757764,136.2132895,0.5
1751173475.8776848,36.0757764,136.2132905,0.513,36.0757764,136.2132895,0.5
1751173475.9777422,36.0757764,136.2132901,0.499,36.0757764,136.2132895,0.5
1751173476.0777993,36.0757764,136.2132901,0.499,36.0757764,136.2132895,0.5
1751173476.1778588,36.0757764,136.2132901,0.499,36.0757764,136.2132895,0.5
1751173476.2779164,36.0757764,136.2132901,0.499,36.0757764,136.2132895,0.5
1751173476.3779745,36.0757764,136.2132901,0.499,36.0757764,136.2132895,0.5
1751173476.478032,36.0757764,136.2132901,0.499,36.0757764,136.2132895,0.5
1751173476.5780885,36.0757764,136.2132901,0.499,36.0757764,136.2132895,0.5
1751173476.6781452,36.0757764,136.2132901,0.499,36.0757764,136.2132895,0.5
1751173476.7782025,36.0757764,136.2132901,0.499,36.0757764,136.2132895,0.5
1751173476.878261,36.0757764,136.2132901,0.499,36.0757764,136.2132895,0.5
1751173476.9783187,36.0757763,136.2132896,0.507,36.0757764,136.2132895,0.5
1751173477.0783765,36.0757763,136.2132896,0.507,36.0757764,136.2132895,0.5
1751173477.1784327,36.0757763,136.2132896,0.507,36.0757764,136.2132895,0.5
1751173477.2784903,36.0757763,136.2132896,0.507,36.0757764,136.2132895,0.5
1751173477.378547,36.0757763,136.2132896,0.507,36.0757764,136.2132884,0.5
1751173477.4786046,36.0757763,136.2132896,0.507,36.0757764,136.2132884,0.5
1751173477.578662,36.0757763,136.2132896,0.507,36.0757764,136.2132884,0.5
1751173477.6787193,36.0757763,136.2132896,0.507,36.0757764,136.2132884,0.5
1751173477.7787766,36.0757763,136.2132896,0.507,36.0757764,136.2132884,0.5
1751173477.878834,36.0757763,136.2132896,0.507,36.0757764,136.2132884,0.5
1751173477.9788907,36.0757763,136.2132893,0.512,36.0757764,136.2132884,0.5
1751173478.078947,36.0757763,136.2132893,0.512,36.0757764,136.2132884,0.5
1751173478.1790047,36.0757763,136.2132893,0.512,36.0757764,136.2132884,0.5
1751173478.279062,36.0757763,136.2132893,0.512,36.0757764,136.2132884,0.5
1751173478.3791184,36.0757763,136.2132893,0.512,36.0757764,136.2132884,0.5
1751173478.4791765,36.0757763,136.2132893,0.512,36.0757764,136.2132884,0.5
1751173478.579234,36.0757763,136.2132893,0.512,36.0757764,136.2132884,0.5
1751173478.6792915,36.0757763,136.2132893,0.512,36.0757764,136.2132884,0.5
1751173478.779349,36.0757763,136.2132893,0.512,36.0757764,136.2132884,0.5
1751173478.8794055,36.0757763,136.2132893,0.512,36.0757764,136.2132884,0.5
1751173478.9794643,36.0757764,136.2132889,0.512,36.0757764,136.2132884,0.5
1751173479.0795207,36.0757764,136.2132889,0.512,36.0757764,136.2132884,0.5
1751173479.1795769,36.0757764,136.2132889,0.512,36.0757764,136.2132884,0.5
1751173479.2796342,36.0757764,136.2132889,0.512,36.0757764,136.2132884,0.5
1751173479.3796904,36.0757764,136.2132889,0.512,36.0757764,136.2132884,0.5
1751173479.479747,36.0757764,136.2132889,0.512,36.0757764,136.2132884,0.5
1751173479.5798035,36.0757764,136.2132889,0.512,36.0757764,136.2132884,0.5
1751173479.679861,36.0757764,136.2132889,0.512,36.0757764,136.2132884,0.5
1751173479.7799172,36.0757764,136.2132889,0.512,36.0757764,136.2132884,0.5
1751173479.8799748,36.0757764,136.2132889,0.512,36.0757764,136.2132884,0.5
1751173479.980033,36.0757764,136.2132887,0.518,36.0757764,136.2132873,0.5
1751173480.0800903,36.0757764,136.2132887,0.518,36.0757764,136.2132873,0.5
1751173480.1801467,36.0757764,136.2132887,0.518,36.0757764,136.2132873,0.5
1751173480.2802029,36.0757764,136.2132887,0.518,36.0757764,136.2132873,0.5
1751173480.3802598,36.0757764,136.2132887,0.518,36.0757764,136.2132873,0.5
1751173480.4803162,36.0757764,136.2132887,0.518,36.0757764,136.2132873,0.5
1751173480.5803795,36.0757764,136.2132887,0.518,36.0757764,136.2132873,0.5
1751173480.6804383,36.0757764,136.2132887,0.518,36.0757764,136.2132873,0.5
1751173480.7804961,36.0757764,136.2132887,0.518,36.0757764,136.2132873,0.5
1751173480.880553,36.0757764,136.2132887,0.518,36.0757764,136.2132873,0.5
1751173480.9806116,36.0757764,136.2132883,0.499,36.0757764,136.2132873,0.5
1751173481.0806682,36.0757764,136.2132883,0.499,36.0757764,136.2132873,0.5
1751173481.1807244,36.0757764,136.2132883,0.499,36.0757764,136.2132873,0.5
1751173481.280782,36.0757764,136.2132883,0.499,36.0757764,136.2132873,0.5
1751173481.380839,36.0757764,136.2132883,0.499,36.0757764,136.2132873,0.5
1751173481.4808967,36.0757764,136.2132883,0.499,36.0757764,136.2132873,0.5
1751173481.5809531,36.0757764,136.2132883,0.499,36.0757764,136.2132873,0.5
1751173481.6810098,36.0757764,136.2132883,0.499,36.0757764,136.2132873,0.5
1751173481.781067,36.0757764,136.2132883,0.499,36.0757764,136.2132873,0.5
1751173481.8811243,36.0757764,136.2132883,0.499,36.0757764,136.2132873,0.5
1751173481.9811816,36.0757765,136.2132876,0.512,36.0757764,136.2132873,0.5
1751173482.081239,36.0757765,136.2132876,0.512,36.0757764,136.2132873,0.5
1751173482.1812956,36.0757765,136.2132876,0.512,36.0757764,136.2132873,0.5
1751173482.2813523,36.0757765,136.2132876,0.512,36.0757764,136.2132873,0.5
1751173482.381409,36.0757765,136.2132876,0.512,36.0757764,136.2132884,0.5
1751173482.4814663,36.0757765,136.2132876,0.512,36.0757764,136.2132884,0.5
1751173482.5815237,36.0757765,136.2132876,0.512,36.0757764,136.2132895,0.5
1751173482.6815813,36.0757765,136.2132876,0.512,36.0757764,136.2132895,0.5
1751173482.7816386,36.0757765,136.2132876,0.512,36.0757764,136.2132895,0.5
1751173482.8816967,36.0757765,136.2132876,0.512,36.0757764,136.2132906,0.5
1751173482.981755,36.0757763,136.2132875,0.498,36.0757764,136.2132906,0.5
1751173483.0818126,36.0757763,136.2132875,0.498,36.0757764,136.2132906,0.5
1751173483.1818702,36.0757763,136.2132875,0.498,36.0757764,136.2132917,0.5
1751173483.2819276,36.0757763,136.2132875,0.498,36.0757764,136.2132917,0.5
1751173483.381985,36.0757763,136.2132875,0.498,36.0757764,136.2132917,0.5
1751173483.482043,36.0757763,136.2132875,0.498,36.0757764,136.2132928,0.5
1751173483.5820997,36.0757763,136.2132875,0.498,36.0757764,136.2132928,0.5
1751173483.682156,36.0757763,136.2132875,0.498,36.0757764,136.2132928,0.5
1751173483.7822123,36.0757763,136.2132875,0.498,36.0757764,136.2132928,0.5
1751173483.8822687,36.0757763,136.2132875,0.498,36.0757764,136.2132928,0.5
1751173483.9823267,36.0757764,136.2132885,0.499,36.0757764,136.2132928,0.5
1751173484.0823834,36.0757764,136.2132885,0.499,36.0757764,136.2132928,0.5
1751173484.1824408,36.0757764,136.2132885,0.499,36.0757764,136.2132928,0.5
1751173484.2824967,36.0757764,136.2132885,0.499,36.0757764,136.2132928,0.5
1751173484.3825529,36.0757764,136.2132885,0.499,36.0757764,136.2132928,0.5
1751173484.4826107,36.0757764,136.2132885,0.499,36.0757764,136.2132928,0.5
1751173484.5826676,36.0757764,136.2132885,0.499,36.0757764,136.2132928,0.5
1751173484.682724,36.0757764,136.2132885,0.499,36.0757764,136.2132928,0.5
1751173484.782781,36.0757764,136.2132885,0.499,36.0757764,136.2132928,0.5
1751173484.8828382,36.0757764,136.2132885,0.499,36.0757764,136.2132928,0.5
1751173484.9828968,36.0757762,136.2132906,0.503,36.0757764,136.2132928,0.5
1751173485.0829542,36.0757762,136.2132906,0.503,36.0757764,136.2132928,0.5
1751173485.1830115,36.0757762,136.2132906,0.503,36.0757764,136.2132928,0.5
1751173485.2830718,36.0757762,136.2132906,0.503,36.0757764,136.2132928,0.5
1751173485.3831306,36.0757762,136.2132906,0.503,36.0757764,136.2132928,0.5
1751173485.483189,36.0757762,136.2132906,0.503,36.0757764,136.2132928,0.5
1751173485.5832458,36.0757762,136.2132906,0.503,36.0757764,136.2132928,0.5
1751173485.6833029,36.0757762,136.2132906,0.503,36.0757764,136.2132928,0.5
1751173485.7833593,36.0757762,136.2132906,0.503,36.0757764,136.2132928,0.5
1751173485.8834157,36.0757762,136.2132906,0.503,36.0757764,136.2132928,0.5
1751173485.983474,36.0757765,136.2132924,0.508,36.0757764,136.2132928,0.5
1751173486.0835304,36.0757765,136.2132924,0.508,36.0757764,136.2132928,0.5
1751173486.1835876,36.0757765,136.2132924,0.508,36.0757764,136.2132928,0.5
1751173486.2836452,36.0757765,136.2132924,0.508,36.0757764,136.2132928,0.5
1751173486.383702,36.0757765,136.2132924,0.508,36.0757764,136.2132928,0.5
1751173486.4837594,36.0757765,136.2132924,0.508,36.0757764,136.2132928,0.5
1751173486.5838237,36.0757765,136.2132924,0.508,36.0757764,136.2132928,0.5
1751173486.6838844,36.0757765,136.2132924,0.508,36.0757764,136.2132928,0.5
1751173486.783942,36.0757765,136.2132924,0.508,36.0757764,136.2132928,0.5
1751173486.8839993,36.0757765,136.2132924,0.508,36.0757764,136.2132928,0.5
1751173486.9840577,36.0757765,136.2132931,0.504,36.0757764,136.2132928,0.5
1751173487.084114,36.0757765,136.2132931,0.504,36.0757764,136.2132928,0.5
1751173487.1841707,36.0757765,136.2132931,0.504,36.0757764,136.2132928,0.5
1751173487.2842286,36.0757765,136.2132931,0.504,36.0757764,136.2132928,0.5
1751173487.3842852,36.0757765,136.2132931,0.504,36.0757764,136.2132928,0.5
1751173487.484342,36.0757765,136.2132931,0.504,36.0757764,136.2132928,0.5
1751173487.5843997,36.0757765,136.2132931,0.504,36.0757764,136.2132928,0.5
1751173487.6844559,36.0757765,136.2132931,0.504,36.0757764,136.2132928,0.5
1751173487.784513,36.0757765,136.2132931,0.504,36.0757764,136.2132928,0.5
1751173487.8845704,36.0757765,136.2132931,0.504,36.0757764,136.2132928,0.5
1751173487.9846277,36.0757763,136.2132933,0.494,36.0757774,136.2132928,0.5
1751173488.0846841,36.0757763,136.2132933,0.494,36.0757774,136.2132928,0.5
1751173488.1847405,36.0757763,136.2132933,0.494,36.0757774,136.2132928,0.5
1751173488.284798,36.0757763,136.2132933,0.494,36.0757774,136.2132928,0.5
1751173488.3848553,36.0757763,136.2132933,0.494,36.0757783,136.2132928,0.5
1751173488.484913,36.0757763,136.2132933,0.494,36.0757783,136.2132928,0.5
1751173488.5849698,36.0757763,136.2132933,0.494,36.0757783,136.2132928,0.5
1751173488.6850276,36.0757763,136.2132933,0.494,36.0757792,136.2132928,0.5
1751173488.7850845,36.0757763,136.2132933,0.494,36.0757792,136.2132928,0.5
1751173488.885141,36.0757763,136.2132933,0.494,36.0757792,136.2132928,0.5
1751173488.9851985,36.0757766,136.213293,0.498,36.0757792,136.2132928,0.5
1751173489.0852554,36.0757766,136.213293,0.498,36.0757792,136.2132928,0.5
1751173489.1853123,36.0757766,136.213293,0.498,36.0757792,136.2132928,0.5
1751173489.28537,36.0757766,136.213293,0.498,36.0757792,136.2132928,0.5
1751173489.38543,36.0757766,136.213293,0.498,36.0757792,136.2132928,0.5
1751173489.4854884,36.0757766,136.213293,0.498,36.0757792,136.2132928,0.5
1751173489.5855477,36.0757766,136.213293,0.498,36.0757792,136.2132928,0.5
1751173489.6856055,36.0757766,136.213293,0.498,36.0757792,136.2132928,0.5
1751173489.785673,36.0757766,136.213293,0.498,36.0757792,136.2132928,0.5
1751173489.885732,36.0757766,136.213293,0.498,36.0757792,136.2132928,0.5
1751173489.9858572,36.0757766,136.213293,0.498,36.0757792,136.2132928,0.5
1751173490.0859156,36.0757776,136.2132926,0.496,36.0757792,136.2132928,0.5
1751173490.1859763,36.0757776,136.2132926,0.496,36.0757801,136.2132928,0.5
1751173490.2860339,36.0757776,136.2132926,0.496,36.0757801,136.2132928,0.5
1751173490.3860908,36.0757776,136.2132926,0.496,36.0757801,136.2132928,0.5
1751173490.486152,36.0757776,136.2132926,0.496,36.075781,136.2132928,0.5
1751173490.58621,36.0757776,136.2132926,0.496,36.075781,136.2132928,0.5
1751173490.6862695,36.0757776,136.2132926,0.496,36.075781,136.2132928,0.5
1751173490.786328,36.0757776,136.2132926,0.496,36.075781,136.2132928,0.5
1751173490.8863885,36.0757776,136.2132926,0.496,36.075781,136.2132928,0.5
1751173490.986447,36.0757776,136.2132926,0.496,36.075781,136.2132928,0.5
