Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2026/01/21 19:56:31.061,0.348,0.168,-23.466,-0.001,0.001,0.001,-0.0,0.35,0.171,0.35,0.171,-23.465,80300,,,-3.8558,-0.0198,-1.0,PhaseCorr: err=-3.8558 est_freq=-0.0198 Hz corr=-1
2026/01/21 19:56:31.161,0.348,0.17,-23.464,-0.0,0.001,0.001,-0.0,0.35,0.171,0.349,0.171,-23.465,80400,,,-3.8558,-0.0198,-1.0,PhaseCorr: err=-3.8558 est_freq=-0.0198 Hz corr=-1
2026/01/21 19:56:31.261,0.352,0.177,-23.457,-0.0,0.001,0.0,-0.0,0.349,0.171,0.349,0.171,-23.464,80500,,,-3.8558,-0.0198,-1.0,PhaseCorr: err=-3.8558 est_freq=-0.0198 Hz corr=-1
2026/01/21 19:56:31.364,,,,,,,,,,,,,,,,-2.9615,0.1239,-15.0,PhaseCorr: err=-2.9615 est_freq=0.1239 Hz corr=-15
2026/01/21 19:56:31.365,0.346,0.175,-23.469,-0.0,0.001,0.001,0.0,0.35,0.172,0.349,0.171,-23.464,80600,,,-2.9615,0.1239,-15.0,PhaseCorr: err=-2.9615 est_freq=0.1239 Hz corr=-15
2026/01/21 19:56:31.461,0.343,0.168,-23.466,-0.001,0.001,-0.0,0.0,0.349,0.172,0.349,0.171,-23.463,80700,,,-2.9615,0.1239,-15.0,PhaseCorr: err=-2.9615 est_freq=0.1239 Hz corr=-15
2026/01/21 19:56:31.561,0.345,0.173,-23.46,-0.001,0.001,-0.0,-0.001,0.349,0.171,0.35,0.171,-23.463,80800,,,-2.9615,0.1239,-15.0,PhaseCorr: err=-2.9615 est_freq=0.1239 Hz corr=-15
2026/01/21 19:56:31.661,0.356,0.173,-23.471,-0.001,0.0,-0.0,-0.001,0.349,0.171,0.349,0.17,-23.463,80900,,,-2.9615,0.1239,-15.0,PhaseCorr: err=-2.9615 est_freq=0.1239 Hz corr=-15
2026/01/21 19:56:31.761,0.35,0.169,-23.469,0.0,0.0,0.0,-0.001,0.35,0.171,0.35,0.17,-23.468,81000,,,-2.9615,0.1239,-15.0,PhaseCorr: err=-2.9615 est_freq=0.1239 Hz corr=-15
2026/01/21 19:56:31.861,0.342,0.167,-23.46,-0.0,0.0,-0.0,-0.001,0.349,0.171,0.349,0.17,-23.467,81100,,,-2.9615,0.1239,-15.0,PhaseCorr: err=-2.9615 est_freq=0.1239 Hz corr=-15
2026/01/21 19:56:31.961,0.348,0.175,-23.471,0.0,-0.0,0.0,-0.001,0.349,0.171,0.35,0.17,-23.468,81200,,,-2.9615,0.1239,-15.0,PhaseCorr: err=-2.9615 est_freq=0.1239 Hz corr=-15
2026/01/21 19:56:32.061,0.349,0.163,-23.473,-0.001,0.001,0.0,-0.001,0.349,0.171,0.349,0.172,-23.468,81300,,,-2.9615,0.1239,-15.0,PhaseCorr: err=-2.9615 est_freq=0.1239 Hz corr=-15
2026/01/21 19:56:32.161,0.349,0.166,-23.464,-0.001,0.0,0.0,-0.001,0.349,0.171,0.348,0.171,-23.469,81400,,,-2.9615,0.1239,-15.0,PhaseCorr: err=-2.9615 est_freq=0.1239 Hz corr=-15
2026/01/21 19:56:32.261,0.348,0.169,-23.473,-0.001,-0.0,0.0,-0.001,0.349,0.17,0.348,0.171,-23.47,81500,,,-2.9615,0.1239,-15.0,PhaseCorr: err=-2.9615 est_freq=0.1239 Hz corr=-15
2026/01/21 19:56:32.364,,,,,,,,,,,,,,,,-5.2119,-0.2378,-1.0,PhaseCorr: err=-5.2119 est_freq=-0.2378 Hz corr=-1
2026/01/21 19:56:32.365,0.35,0.178,-23.471,-0.001,0.0,-0.0,-0.001,0.349,0.171,0.349,0.172,-23.47,81600,,,-5.2119,-0.2378,-1.0,PhaseCorr: err=-5.2119 est_freq=-0.2378 Hz corr=-1
2026/01/21 19:56:32.461,0.346,0.168,-23.464,-0.001,0.0,-0.001,-0.001,0.349,0.171,0.35,0.171,-23.467,81700,,,-5.2119,-0.2378,-1.0,PhaseCorr: err=-5.2119 est_freq=-0.2378 Hz corr=-1
2026/01/21 19:56:32.561,0.345,0.169,-23.481,-0.0,0.0,0.0,-0.001,0.349,0.171,0.349,0.171,-23.467,81800,,,-5.2119,-0.2378,-1.0,PhaseCorr: err=-5.2119 est_freq=-0.2378 Hz corr=-1
2026/01/21 19:56:32.661,0.353,0.174,-23.484,0.0,0.0,0.001,-0.001,0.349,0.171,0.348,0.171,-23.469,81900,,,-5.2119,-0.2378,-1.0,PhaseCorr: err=-5.2119 est_freq=-0.2378 Hz corr=-1
2026/01/21 19:56:32.761,0.346,0.178,-23.47,-0.0,0.0,0.001,-0.001,0.349,0.171,0.349,0.171,-23.468,82000,,,-5.2119,-0.2378,-1.0,PhaseCorr: err=-5.2119 est_freq=-0.2378 Hz corr=-1
2026/01/21 19:56:32.861,0.346,0.171,-23.471,-0.001,-0.001,0.001,0.0,0.349,0.171,0.349,0.172,-23.476,82100,,,-5.2119,-0.2378,-1.0,PhaseCorr: err=-5.2119 est_freq=-0.2378 Hz corr=-1
2026/01/21 19:56:32.961,0.355,0.176,-23.488,-0.0,-0.001,0.0,-0.0,0.349,0.171,0.349,0.172,-23.476,82200,,,-5.2119,-0.2378,-1.0,PhaseCorr: err=-5.2119 est_freq=-0.2378 Hz corr=-1
2026/01/21 19:56:33.061,0.346,0.175,-23.468,-0.0,-0.001,0.002,-0.001,0.35,0.171,0.349,0.172,-23.476,82300,,,-5.2119,-0.2378,-1.0,PhaseCorr: err=-5.2119 est_freq=-0.2378 Hz corr=-1
2026/01/21 19:56:33.161,0.346,0.171,-23.479,-0.001,-0.0,0.0,0.0,0.349,0.172,0.35,0.172,-23.476,82400,,,-5.2119,-0.2378,-1.0,PhaseCorr: err=-5.2119 est_freq=-0.2378 Hz corr=-1
2026/01/21 19:56:33.261,0.343,0.169,-23.486,-0.001,-0.001,-0.0,-0.001,0.349,0.171,0.349,0.17,-23.477,82500,,,-5.2119,-0.2378,-1.0,PhaseCorr: err=-5.2119 est_freq=-0.2378 Hz corr=-1
2026/01/21 19:56:33.364,,,,,,,,,,,,,,,,-2.5381,0.1919,-15.0,PhaseCorr: err=-2.5381 est_freq=0.1919 Hz corr=-15
2026/01/21 19:56:33.365,0.342,0.172,-23.472,-0.001,-0.001,-0.0,-0.001,0.349,0.171,0.349,0.17,-23.478,82600,,,-2.5381,0.1919,-15.0,PhaseCorr: err=-2.5381 est_freq=0.1919 Hz corr=-15
2026/01/21 19:56:33.461,0.351,0.17,-23.48,-0.001,0.0,0.0,-0.0,0.349,0.171,0.348,0.171,-23.478,82700,,,-2.5381,0.1919,-15.0,PhaseCorr: err=-2.5381 est_freq=0.1919 Hz corr=-15
2026/01/21 19:56:33.561,0.347,0.166,-23.481,0.0,0.0,0.001,-0.0,0.349,0.172,0.35,0.172,-23.479,82800,,,-2.5381,0.1919,-15.0,PhaseCorr: err=-2.5381 est_freq=0.1919 Hz corr=-15
2026/01/21 19:56:33.661,0.348,0.17,-23.47,0.0,0.0,0.001,-0.0,0.349,0.172,0.35,0.172,-23.479,82900,,,-2.5381,0.1919,-15.0,PhaseCorr: err=-2.5381 est_freq=0.1919 Hz corr=-15
2026/01/21 19:56:33.761,0.34,0.169,-23.48,-0.0,-0.0,0.001,-0.0,0.349,0.171,0.349,0.171,-23.478,83000,,,-2.5381,0.1919,-15.0,PhaseCorr: err=-2.5381 est_freq=0.1919 Hz corr=-15
2026/01/21 19:56:33.861,0.354,0.166,-23.48,0.0,-0.0,0.001,-0.0,0.349,0.171,0.35,0.171,-23.478,83100,,,-2.5381,0.1919,-15.0,PhaseCorr: err=-2.5381 est_freq=0.1919 Hz corr=-15
2026/01/21 19:56:33.961,0.353,0.171,-23.477,0.0,-0.0,0.001,-0.0,0.349,0.171,0.35,0.171,-23.481,83200,,,-2.5381,0.1919,-15.0,PhaseCorr: err=-2.5381 est_freq=0.1919 Hz corr=-15
2026/01/21 19:56:34.110,0.352,0.178,-23.479,0.0,-0.0,-0.001,-0.0,0.35,0.171,0.35,0.171,-23.48,,,,-2.5381,0.1919,-15.0,PhaseCorr: err=-2.5381 est_freq=0.1919 Hz corr=-15
2026/01/21 19:56:34.205,0.35,0.17,-23.473,0.001,0.0,0.175,0.088,0.175,0.088,0.169,0.085,-11.286,100,,,-2.5381,0.1919,-15.0,PhaseCorr: err=-2.5381 est_freq=0.1919 Hz corr=-15
2026/01/21 19:56:34.302,0.349,0.167,-23.476,0.016,0.006,0.178,0.087,0.178,0.087,0.137,0.065,-9.044,200,,,-2.5381,0.1919,-15.0,PhaseCorr: err=-2.5381 est_freq=0.1919 Hz corr=-15
2026/01/21 19:56:34.405,0.349,0.182,-23.474,0.036,0.017,0.185,0.09,0.185,0.09,0.11,0.054,-7.367,300,,,,,,PhaseCorr: buffer not full (31/100)
2026/01/21 19:56:34.502,0.351,0.164,-23.477,0.06,0.029,0.197,0.097,0.197,0.097,0.083,0.041,-5.512,400,,,,,,PhaseCorr: buffer not full (31/100)
2026/01/21 19:56:34.602,0.349,0.166,-23.47,0.085,0.04,0.207,0.101,0.215,0.104,0.059,0.028,-3.991,500,,,,,,PhaseCorr: buffer not full (31/100)
2026/01/21 19:56:34.702,0.36,0.17,-23.485,0.115,0.056,0.193,0.094,0.239,0.117,0.069,0.034,-4.714,600,,,,,,PhaseCorr: buffer not full (31/100)
2026/01/21 19:56:34.802,0.349,0.169,-23.468,0.136,0.066,0.14,0.068,0.26,0.127,0.124,0.061,-8.318,700,,,,,,PhaseCorr: buffer not full (31/100)
2026/01/21 19:56:34.902,0.348,0.168,-23.468,0.136,0.066,0.068,0.034,0.268,0.131,0.198,0.096,-13.345,800,,,,,,PhaseCorr: buffer not full (31/100)
2026/01/21 19:56:35.002,0.354,0.173,-23.465,0.119,0.058,0.0,0.001,0.266,0.13,0.276,0.134,-18.452,900,,,,,,PhaseCorr: buffer not full (31/100)
2026/01/21 19:56:35.102,0.353,0.179,-23.475,0.094,0.046,-0.047,-0.022,0.264,0.129,0.327,0.159,-21.828,1000,,,,,,PhaseCorr: buffer not full (31/100)
2026/01/21 19:56:35.202,0.353,0.17,-23.465,0.065,0.031,-0.073,-0.035,0.268,0.131,0.351,0.171,-23.421,1100,,,,,,PhaseCorr: buffer not full (31/100)
2026/01/21 19:56:35.302,0.351,0.176,-23.483,0.037,0.017,-0.073,-0.035,0.281,0.138,0.356,0.174,-23.812,1200,,,,,,PhaseCorr: buffer not full (31/100)
2026/01/21 19:56:35.404,,,,,,,,,,,,,,,,-0.6223,0.4999,0.0,PhaseCorr: err=-0.6223 est_freq=0.4999 Hz corr=0.0
2026/01/21 19:56:35.406,0.346,0.17,-23.473,0.016,0.006,-0.048,-0.022,0.306,0.15,0.351,0.172,-23.468,1300,,,-0.6223,0.4999,0.0,PhaseCorr: err=-0.6223 est_freq=0.4999 Hz corr=0.0
2026/01/21 19:56:35.502,0.342,0.171,-23.468,0.008,0.002,-0.017,-0.007,0.33,0.162,0.337,0.166,-22.607,1400,,,-0.6223,0.4999,0.0,PhaseCorr: err=-0.6223 est_freq=0.4999 Hz corr=0.0
2026/01/21 19:56:35.602,0.351,0.167,-23.467,0.009,0.003,0.001,-0.001,0.343,0.167,0.337,0.164,-22.743,1500,,,-0.6223,0.4999,0.0,PhaseCorr: err=-0.6223 est_freq=0.4999 Hz corr=0.0
2026/01/21 19:56:35.702,0.35,0.163,-23.475,0.011,0.004,0.007,0.002,0.347,0.169,0.354,0.171,-23.85,1600,,,-0.6223,0.4999,0.0,PhaseCorr: err=-0.6223 est_freq=0.4999 Hz corr=0.0
2026/01/21 19:56:35.802,0.354,0.17,-23.463,0.011,0.003,0.007,0.002,0.347,0.169,0.357,0.172,-24.04,1700,,,-0.6223,0.4999,0.0,PhaseCorr: err=-0.6223 est_freq=0.4999 Hz corr=0.0
2026/01/21 19:56:35.902,0.35,0.168,-23.474,0.01,0.003,0.005,0.002,0.346,0.169,0.357,0.173,-23.92,1800,,,-0.6223,0.4999,0.0,PhaseCorr: err=-0.6223 est_freq=0.4999 Hz corr=0.0
2026/01/21 19:56:36.002,0.354,0.169,-23.482,0.009,0.002,0.005,0.001,0.345,0.168,0.356,0.171,-23.7,1900,,,-0.6223,0.4999,0.0,PhaseCorr: err=-0.6223 est_freq=0.4999 Hz corr=0.0
2026/01/21 19:56:36.102,0.349,0.168,-23.473,0.007,0.002,0.004,0.001,0.344,0.168,0.352,0.171,-23.489,2000,,,-0.6223,0.4999,0.0,PhaseCorr: err=-0.6223 est_freq=0.4999 Hz corr=0.0
2026/01/21 19:56:36.202,0.351,0.172,-23.474,0.006,0.002,0.004,0.001,0.344,0.168,0.349,0.17,-23.305,2100,,,-0.6223,0.4999,0.0,PhaseCorr: err=-0.6223 est_freq=0.4999 Hz corr=0.0
2026/01/21 19:56:36.302,0.317,0.303,-23.452,0.005,0.002,0.004,0.001,0.343,0.168,0.345,0.169,-23.12,2200,,,-0.6223,0.4999,0.0,PhaseCorr: err=-0.6223 est_freq=0.4999 Hz corr=0.0
2026/01/21 19:56:36.404,,,,,,,,,,,,,,,,-4.2931,-0.0901,0.0,PhaseCorr: err=-4.2931 est_freq=-0.0901 Hz corr=0.
2026/01/21 19:56:36.406,0.401,0.175,-23.453,0.005,-0.0,0.004,0.002,0.343,0.166,0.341,0.163,-22.951,2300,,,-4.2931,-0.0901,0.0,PhaseCorr: err=-4.2931 est_freq=-0.0901 Hz corr=0.
2026/01/21 19:56:36.502,0.378,0.151,-23.461,0.007,0.001,0.002,0.003,0.344,0.167,0.345,0.164,-23.024,2400,,,-4.2931,-0.0901,0.0,PhaseCorr: err=-4.2931 est_freq=-0.0901 Hz corr=0.
2026/01/21 19:56:36.602,0.322,0.18,-23.491,0.007,0.003,-0.0,0.002,0.345,0.168,0.348,0.167,-23.155,2500,,,-4.2931,-0.0901,0.0,PhaseCorr: err=-4.2931 est_freq=-0.0901 Hz corr=0.
2026/01/21 19:56:36.702,0.338,0.124,-23.47,0.006,0.002,-0.002,-0.0,0.346,0.169,0.349,0.17,-23.244,2600,,,-4.2931,-0.0901,0.0,PhaseCorr: err=-4.2931 est_freq=-0.0901 Hz corr=0.
2026/01/21 19:56:36.802,0.378,0.13,-23.455,0.008,0.002,0.0,-0.0,0.345,0.169,0.341,0.168,-23.092,2700,,,-4.2931,-0.0901,0.0,PhaseCorr: err=-4.2931 est_freq=-0.0901 Hz corr=0.
2026/01/21 19:56:36.902,0.338,0.174,-23.478,0.005,0.002,-0.002,-0.001,0.346,0.169,0.345,0.168,-23.243,2800,,,-4.2931,-0.0901,0.0,PhaseCorr: err=-4.2931 est_freq=-0.0901 Hz corr=0.
2026/01/21 19:56:37.002,0.31,0.176,-23.49,0.002,-0.0,-0.002,-0.001,0.347,0.17,0.349,0.171,-23.388,2900,,,-4.2931,-0.0901,0.0,PhaseCorr: err=-4.2931 est_freq=-0.0901 Hz corr=0.
2026/01/21 19:56:37.102,0.343,0.176,-23.466,0.002,-0.001,-0.003,0.0,0.347,0.171,0.348,0.172,-23.37,3000,,,-4.2931,-0.0901,0.0,PhaseCorr: err=-4.2931 est_freq=-0.0901 Hz corr=0.
2026/01/21 19:56:37.202,0.367,0.193,-23.479,0.001,-0.001,-0.001,-0.001,0.349,0.17,0.348,0.171,-23.346,3100,,,-4.2931,-0.0901,0.0,PhaseCorr: err=-4.2931 est_freq=-0.0901 Hz corr=0.
2026/01/21 19:56:37.302,0.351,0.199,-23.143,0.001,0.0,0.002,0.001,0.351,0.171,0.354,0.172,-23.442,3200,,,-4.2931,-0.0901,0.0,PhaseCorr: err=-4.2931 est_freq=-0.0901 Hz corr=0.
2026/01/21 19:56:37.404,,,,,,,,,,,,,,,,-4.9334,-0.1931,0.0,PhaseCorr: err=-4.9334 est_freq=-0.1931 Hz corr=0.
2026/01/21 19:56:37.406,0.35,0.237,-23.124,0.001,0.0,0.001,0.0,0.35,0.171,0.352,0.171,-23.43,3300,,,-4.9334,-0.1931,0.0,PhaseCorr: err=-4.9334 est_freq=-0.1931 Hz corr=0.
2026/01/21 19:56:37.502,0.373,0.166,-23.093,-0.001,0.001,-0.001,0.001,0.348,0.171,0.349,0.17,-23.427,3400,,,-4.9334,-0.1931,0.0,PhaseCorr: err=-4.9334 est_freq=-0.1931 Hz corr=0.
2026/01/21 19:56:37.602,0.39,0.166,-23.106,0.001,0.002,0.001,0.001,0.35,0.173,0.353,0.176,-23.145,3500,,,-4.9334,-0.1931,0.0,PhaseCorr: err=-4.9334 est_freq=-0.1931 Hz corr=0.
2026/01/21 19:56:37.702,0.359,0.174,-23.088,0.003,0.0,0.001,0.0,0.351,0.171,0.355,0.171,-23.13,3600,,,-4.9334,-0.1931,0.0,PhaseCorr: err=-4.9334 est_freq=-0.1931 Hz corr=0.
