Time,GPS_X,GPS_Y,GPS_Z,Target_X,Target_Y,Target_Z
1751184005.9102194,0.0,0.0,0.0010000000000000009,0.0,0.0,0.0
1751184006.0102768,0.0,0.0,0.0010000000000000009,0.0,0.0,0.0
1751184006.1103346,0.0,0.0,0.0010000000000000009,0.0,0.0,0.0
1751184006.2103908,0.0,0.0,0.0010000000000000009,0.0,0.0,0.0
1751184006.3104482,0.0,0.0,0.0010000000000000009,0.0,0.0,0.0
1751184006.4105048,0.0,0.0,0.0010000000000000009,0.0,0.0,0.0
1751184006.5105617,0.0,0.0,0.0010000000000000009,0.0,0.0,0.0
1751184006.610618,0.0,0.0,0.0010000000000000009,0.0,0.0,0.0
1751184006.7106755,0.0,0.0,0.0010000000000000009,0.0,0.0,0.0
1751184006.8107326,0.0,0.0,0.0010000000000000009,0.0,0.0,0.0
1751184006.91079,0.0,0.0,0.008,0.0,0.0,0.0
1751184007.0108461,0.0,0.0,0.008,0.0,0.0,0.0
1751184007.1109047,0.0,0.0,0.008,0.0,0.0,0.0
1751184007.2109609,0.0,0.0,0.008,0.0,0.0,0.0
1751184007.3110182,0.0,0.0,0.008,0.0,0.0,0.0
1751184007.4110744,0.0,0.0,0.008,0.0,0.0,0.0
1751184007.5111308,0.0,0.0,0.008,0.0,0.0,0.0
1751184007.6111875,0.0,0.0,0.008,0.0,0.0,0.0
1751184007.7112443,0.0,0.0,0.008,0.0,0.0,0.0
1751184007.8113008,0.0,0.0,0.008,0.0,0.0,0.0
1751184007.9113574,0.0,-0.011131950130089052,0.395,0.0,0.0,0.0
1751184008.0114136,0.0,-0.011131950130089052,0.395,0.0,0.0,0.0
1751184008.1114707,0.0,-0.011131950130089052,0.395,0.0,0.0,0.0
1751184008.2115266,0.0,-0.011131950130089052,0.395,0.0,0.0,0.0
1751184008.3115838,0.0,-0.011131950130089052,0.395,0.0,0.0,0.0
1751184008.4116402,0.0,-0.011131950130089052,0.395,0.0,0.0,0.0
1751184008.5116966,0.0,-0.011131950130089052,0.395,0.0,0.0,0.0
1751184008.6117525,0.0,-0.011131950130089052,0.395,0.0,0.0,0.0
1751184008.7118094,0.0,-0.011131950130089052,0.395,0.0,0.0,0.0
1751184008.8118658,0.0,-0.011131950130089052,0.395,0.0,0.0,0.0
1751184008.911923,0.008997277225407649,-0.011131950130089052,0.498,0.0,0.0,0.6
1751184009.0119793,0.008997277225407649,-0.011131950130089052,0.498,0.0,0.0,0.6
1751184009.112036,0.008997277225407649,-0.011131950130089052,0.498,0.0,0.0,0.6
1751184009.2120929,0.008997277225407649,-0.011131950130089052,0.498,0.0,0.0,0.6
1751184009.3121498,0.008997277225407649,-0.011131950130089052,0.498,0.0,0.0,0.6
1751184009.412206,0.008997277225407649,-0.011131950130089052,0.498,0.0,0.0,0.6
1751184009.5122616,0.008997277225407649,-0.011131950130089052,0.498,0.0,0.0,0.6
1751184009.6123178,0.008997277225407649,-0.011131950130089052,0.498,0.0,0.0,0.6
1751184009.7123747,0.008997277225407649,-0.011131950130089052,0.498,0.0,0.0,0.6
1751184009.812431,0.008997277225407649,-0.011131950130089052,0.498,0.0,0.0,0.6
1751184009.9124882,0.0,0.022263900260178104,0.532,0.0,0.0,0.6
1751184010.0125449,0.0,0.022263900260178104,0.532,0.0,0.0,0.6
1751184010.1126013,0.0,0.022263900260178104,0.532,0.0,0.0,0.6
1751184010.2126575,0.0,0.022263900260178104,0.532,0.0,0.0,0.6
1751184010.312714,0.0,0.022263900260178104,0.532,0.0,0.0,0.6
1751184010.41277,0.0,0.022263900260178104,0.532,0.0,0.0,0.6
1751184010.5128274,0.0,0.022263900260178104,0.532,0.0,0.0,0.6
1751184010.6128838,0.0,0.022263900260178104,0.532,0.0,0.0,0.6
1751184010.7129407,0.0,0.022263900260178104,0.532,0.0,0.0,0.6
1751184010.8130019,0.0,0.022263900260178104,0.532,0.0,0.0,0.6
1751184010.9130647,0.0,0.022263900260178104,0.512,0.0,0.0,0.6
1751184011.0131257,0.0,0.022263900260178104,0.512,0.0,0.0,0.6
1751184011.1131876,0.0,0.022263900260178104,0.512,0.0,0.0,0.6
1751184011.2132497,0.0,0.022263900260178104,0.512,0.0,0.0,0.6
1751184011.3133113,0.0,0.022263900260178104,0.512,0.0,0.0,0.6
1751184011.4133716,0.0,0.022263900260178104,0.512,0.0,0.0,0.6
1751184011.5134335,0.0,0.022263900260178104,0.512,0.0,0.0,0.6
1751184011.6134937,0.0,0.022263900260178104,0.512,0.0,0.0,0.6
1751184011.7135556,0.0,0.022263900260178104,0.512,0.0,0.0,0.6
1751184011.813616,0.0,0.022263900260178104,0.512,0.0,0.0,0.6
1751184011.9136782,0.0,0.011131950130089052,0.51,0.0,0.0,0.6
1751184012.013739,0.0,0.011131950130089052,0.51,0.0,0.0,0.6
1751184012.113801,0.0,0.011131950130089052,0.51,0.0,0.0,0.6
1751184012.2138615,0.0,0.011131950130089052,0.51,0.0,0.0,0.6
1751184012.3139234,0.0,0.011131950130089052,0.51,0.0,0.0,0.6
1751184012.4139855,0.0,0.011131950130089052,0.51,0.0,0.0,0.6
1751184012.5140471,0.0,0.011131950130089052,0.51,0.0,0.0,0.6
1751184012.6141076,0.0,0.011131950130089052,0.51,0.0,0.0,0.6
1751184012.7141697,0.0,0.011131950130089052,0.51,0.0,0.0,0.6
1751184012.8142312,0.0,0.011131950130089052,0.51,0.0,0.0,0.6
1751184012.9142928,0.008997277213966839,0.0,0.514,0.0,0.0,0.6
1751184013.0143538,0.008997277213966839,0.0,0.514,0.0,0.0,0.6
1751184013.1144161,0.008997277213966839,0.0,0.514,0.0,0.0,0.6
1751184013.214478,0.008997277213966839,0.0,0.514,0.0,0.0,0.6
1751184013.3145404,0.008997277213966839,0.0,0.514,0.0,0.0,0.6
1751184013.414602,0.008997277213966839,0.0,0.514,0.0,0.0,0.6
1751184013.5146637,0.008997277213966839,0.0,0.514,0.0,0.0,0.6
1751184013.6147254,0.008997277213966839,0.0,0.514,0.0,0.0,0.6
1751184013.7147503,0.008997277213966839,0.0,0.514,0.0,0.0,0.6
1751184013.814812,0.008997277213966839,0.0,0.514,0.0,0.0,0.6
1751184013.914896,0.008997277213966839,0.0,0.511,0.0,0.0,0.6
1751184014.0149567,0.008997277213966839,0.0,0.511,0.0,0.0,0.6
1751184014.1150186,0.008997277213966839,0.0,0.511,0.0,0.0,0.6
1751184014.2150788,0.008997277213966839,0.0,0.511,0.0,0.0,0.6
1751184014.3151407,0.008997277213966839,0.0,0.511,0.0,0.0,0.6
1751184014.4152012,0.008997277213966839,0.0,0.511,0.0,0.0,0.6
1751184014.515263,0.008997277213966839,0.0,0.511,0.0,0.0,0.6
1751184014.6153235,0.008997277213966839,0.0,0.511,0.0,0.0,0.6
1751184014.7153854,0.008997277213966839,0.0,0.511,0.0,0.0,0.6
1751184014.8154464,0.008997277213966839,0.0,0.511,0.0,0.0,0.6
1751184014.915508,0.008997277225407649,-0.011131950130089052,0.515,0.0,0.0,0.6
1751184015.015569,0.008997277225407649,-0.011131950130089052,0.515,0.0,0.0,0.6
1751184015.1156309,0.008997277225407649,-0.011131950130089052,0.515,0.0,0.0,0.6
1751184015.2156928,0.008997277225407649,-0.011131950130089052,0.515,0.0,0.0,0.6
1751184015.3157544,0.008997277225407649,-0.011131950130089052,0.515,0.0,0.0,0.6
1751184015.4158158,0.008997277225407649,-0.011131950130089052,0.515,0.0,0.0,0.6
1751184015.5158777,0.008997277225407649,-0.011131950130089052,0.515,0.0,0.0,0.6
1751184015.6159382,0.008997277225407649,-0.011131950130089052,0.515,0.0,0.0,0.6
1751184015.7160003,0.008997277225407649,-0.011131950130089052,0.515,0.0,0.0,0.6
1751184015.8160613,0.008997277225407649,-0.011131950130089052,0.515,0.0,0.0,0.6
1751184015.9161232,0.0,0.0,0.517,0.0,0.0,0.6
1751184016.016184,0.0,0.0,0.517,0.0,0.0,0.6
1751184016.1162455,0.0,0.0,0.517,0.0,0.0,0.6
1751184016.2163067,0.0,0.0,0.517,0.0,0.0,0.6
1751184016.316369,0.0,0.0,0.517,0.0,0.0,0.6
1751184016.4164298,0.0,0.0,0.517,0.0,0.0,0.6
1751184016.5164912,0.0,0.0,0.517,0.0,0.0,0.6
1751184016.616552,0.0,0.0,0.517,0.0,0.0,0.6
1751184016.7166135,0.0,0.0,0.517,0.0,0.0,0.6
1751184016.8166757,0.0,0.0,0.517,0.0,0.0,0.6
1751184016.9167376,0.008997277213966839,0.0,0.51,0.0,0.0,0.6
1751184017.0168018,0.008997277213966839,0.0,0.51,0.0,0.0,0.5
1751184017.116864,0.008997277213966839,0.0,0.51,0.0,0.0,0.5
1751184017.216925,0.008997277213966839,0.0,0.51,0.0,0.0,0.5
1751184017.3169866,0.008997277213966839,0.0,0.51,0.0,0.0,0.5
1751184017.417048,0.008997277213966839,0.0,0.51,0.0,0.0,0.5
1751184017.5171099,0.008997277213966839,0.0,0.51,0.0,0.0,0.5
1751184017.6171706,0.008997277213966839,0.0,0.51,0.0,0.0,0.5
1751184017.7172327,0.008997277213966839,0.0,0.51,0.0,0.0,0.5
1751184017.817294,0.008997277213966839,0.0,0.51,0.0,0.0,0.5
1751184017.9173553,0.0,0.011131950130089052,0.486,0.0,0.0,0.5
1751184018.0174158,0.0,0.011131950130089052,0.486,0.0,0.0,0.5
1751184018.1174781,0.0,0.011131950130089052,0.486,0.0,0.0,0.5
1751184018.2175395,0.0,0.011131950130089052,0.486,0.0,0.0,0.5
1751184018.3176003,0.0,0.011131950130089052,0.486,0.0,0.0,0.5
1751184018.4176612,0.0,0.011131950130089052,0.486,0.0,0.0,0.5
1751184018.5177212,0.0,0.011131950130089052,0.486,0.0,0.0,0.5
1751184018.6177814,0.0,0.011131950130089052,0.486,0.0,0.0,0.5
1751184018.717843,0.0,0.011131950130089052,0.486,0.0,0.0,0.5
1751184018.8179047,0.0,0.011131950130089052,0.486,0.0,0.0,0.5
1751184018.917967,-0.008997274656787426,0.0,0.489,0.0,0.0,0.5
1751184019.018028,-0.008997274656787426,0.0,0.489,0.0,0.0,0.5
1751184019.1180923,-0.008997274656787426,0.0,0.489,0.0,0.0,0.4
1751184019.2181537,-0.008997274656787426,0.0,0.489,0.0,0.0,0.4
1751184019.3182142,-0.008997274656787426,0.0,0.489,0.0,0.0,0.4
1751184019.4182749,-0.008997274656787426,0.0,0.489,0.0,0.0,0.4
1751184019.5183365,-0.008997274656787426,0.0,0.489,0.0,0.0,0.4
1751184019.6183972,-0.008997274656787426,0.0,0.489,0.0,0.0,0.4
1751184019.7184587,-0.008997274656787426,0.0,0.489,0.0,0.0,0.4
1751184019.8185196,-0.008997274656787426,0.0,0.489,0.0,0.0,0.4
1751184019.918581,-0.008997274668228234,-0.011131950130089052,0.419,0.0,0.0,0.4
1751184020.018642,-0.008997274668228234,-0.011131950130089052,0.419,0.0,0.0,0.4
