Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4
2025/08/09 18:54:06.327,0.038,0.274,-23.495,23.49662837515204,0.999558,0.029428,0.004145,-0.000122
2025/08/09 18:54:06.427,0.03,0.28,-23.429,23.430692285973965,0.999544,0.029998,0.003271,-9.8e-05
2025/08/09 18:54:06.527,0.033,0.283,-23.389,23.390735324055118,0.999533,0.030321,0.003602,-0.000109
2025/08/09 18:54:06.627,0.002,0.288,-23.409,23.410771644693813,0.999524,0.030847,0.000256,-7e-06
2025/08/09 18:54:06.727,-0.01,0.308,-23.449,23.451024817691874,0.999452,0.033057,-0.001083,3.5e-05
2025/08/09 18:54:06.827,0.002,0.323,-23.424,23.426226947590173,0.9994,0.034619,0.000277,-9e-06
2025/08/09 18:54:06.927,0.021,0.314,-23.436,23.43811282932139,0.999428,0.033711,0.002321,-7.8e-05
2025/08/09 18:54:07.027,0.024,0.305,-23.479,23.480993207272984,0.999459,0.032767,0.00265,-8.6e-05
2025/08/09 18:54:07.127,0.043,0.299,-23.456,23.457945050664602,0.999473,0.032124,0.004619,-0.000148
2025/08/09 18:54:07.227,0.046,0.288,-23.438,23.43981450438548,0.999511,0.030867,0.00496,-0.000153
2025/08/09 18:54:07.327,0.04,0.283,-23.5,23.5017379995608,0.999529,0.030361,0.004322,-0.000131
2025/08/09 18:54:07.427,0.018,0.307,-23.493,23.495012704827378,0.999456,0.032907,0.001975,-6.5e-05
2025/08/09 18:54:07.527,0.026,0.297,-23.448,23.449895287612694,0.999489,0.031834,0.002805,-8.9e-05
2025/08/09 18:54:07.627,-0.011,0.322,-23.502,23.504208325319105,0.999402,0.034542,-0.001258,4.3e-05
2025/08/09 18:54:07.727,-0.018,0.325,-23.494,23.49625470154765,0.999389,0.034873,-0.001992,6.9e-05
2025/08/09 18:54:07.827,-0.014,0.318,-23.466,23.468158768851044,0.999417,0.034097,-0.001565,5.3e-05
2025/08/09 18:54:07.927,0.001,0.302,-23.463,23.464943511545048,0.999475,0.032395,8.8e-05,-2e-06
2025/08/09 18:54:08.027,0.033,0.299,-23.443,23.44492992098718,0.999478,0.032107,0.003594,-0.000115
2025/08/09 18:54:08.127,0.085,0.276,-23.379,23.380783605345652,0.99952,0.029579,0.00912,-0.000269
2025/08/09 18:54:08.227,0.104,0.272,-23.361,23.362814920295882,0.999511,0.029194,0.011164,-0.000326
2025/08/09 18:54:08.327,0.076,0.279,-23.117,23.11880849005848,0.999517,0.029975,0.008145,-0.000244
2025/08/09 18:54:08.427,0.087,0.254,-20.973,20.974718448646694,0.999585,0.02721,0.009374,-0.000255
2025/08/09 18:54:08.527,0.077,0.367,-18.134,18.137876777616505,0.999191,0.039345,0.008252,-0.000324
2025/08/09 18:54:08.627,0.258,0.29,-15.125,15.129979808314353,0.999132,0.031094,0.027697,-0.000862
2025/08/09 18:54:08.727,0.085,0.163,-11.989,11.990409292430348,0.999804,0.017557,0.009138,-0.00016
2025/08/09 18:54:08.827,-0.263,0.372,-8.973,8.984557974658522,0.998806,0.039864,-0.028218,0.001126
2025/08/09 18:54:08.927,0.359,-0.256,-5.387,5.405014893596501,0.998878,-0.027494,0.038534,0.00106
2025/08/09 18:54:09.027,0.226,-0.086,-3.034,3.0436208699507894,0.999662,-0.009291,0.024243,0.000225
2025/08/09 18:54:09.127,-0.067,0.354,-0.753,0.8347538559359878,0.999255,0.037914,-0.007174,0.000272
2025/08/09 18:54:09.227,-0.393,-1.156,-1.627,2.0341863238159874,0.991458,-0.123429,-0.041806,-0.005204
2025/08/09 18:54:09.327,-0.585,-0.493,-1.515,1.6972032877649041,0.996639,-0.052738,-0.062584,-0.003311
2025/08/09 18:54:09.427,-1.038,0.16,-0.846,1.3486141034410104,0.993673,0.017038,-0.110991,0.001903
2025/08/09 18:54:09.527,-0.407,0.489,-0.274,0.6927091741849534,0.997672,0.052402,-0.043575,0.002288
2025/08/09 18:54:09.627,-1.081,-0.466,-0.233,1.200002499997396,0.992056,-0.049577,-0.11547,-0.00577
2025/08/09 18:54:09.727,-1.652,-0.09,-0.475,1.7212870184835531,0.984328,-0.009538,-0.176077,-0.001706
2025/08/09 18:54:09.827,-0.548,0.813,-0.307,1.0273860034086508,0.994488,0.086884,-0.058456,0.005107
2025/08/09 18:54:09.927,-0.975,-0.583,-0.425,1.2129051900292949,0.992602,-0.062166,-0.104086,-0.006518
2025/08/09 18:54:10.027,-1.291,0.542,-0.848,1.6369328025303909,0.988777,0.057531,-0.137638,0.008008
2025/08/09 18:54:10.127,-0.329,0.193,0.034,0.3829438601152916,0.999163,0.020763,-0.035234,0.000732
2025/08/09 18:54:10.227,-0.84,0.183,-0.958,1.2871880204538884,0.995758,0.019581,-0.089886,0.001767
2025/08/09 18:54:10.327,-0.676,1.089,-0.894,1.5627325426956464,0.990592,0.116092,-0.071958,0.008433
2025/08/09 18:54:10.427,-0.244,-0.145,-0.743,0.7953678394302852,0.999536,-0.015529,-0.02619,-0.000406
2025/08/09 18:54:10.527,-0.135,1.062,-0.651,1.252944531892773,0.993426,0.11354,-0.014466,0.001653
2025/08/09 18:54:10.627,-0.546,-0.035,-0.697,0.8860869031872664,0.998281,-0.003809,-0.058481,-0.000223
2025/08/09 18:54:10.727,-0.813,-0.477,-0.828,1.2546242465375839,0.994904,-0.050932,-0.0869,-0.004448
2025/08/09 18:54:10.827,-0.551,-0.204,-0.798,0.9909697270855452,0.998015,-0.021879,-0.059032,-0.001294
2025/08/09 18:54:10.927,-0.037,0.484,-0.685,0.8395534527354408,0.998647,0.051841,-0.003983,0.000206
