Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4,Correction_Gain
2025/08/27 18:58:35.195,0.004,0.187,-23.565,23.56574229681722,0.997762,0.066843,0.001522,-0.000102,1.0
2025/08/27 18:58:35.294,-0.017,0.049,-23.553,23.55305710518276,0.999822,0.017772,-0.006213,0.00011,1.0
2025/08/27 18:58:35.394,-0.051,-0.002,-23.557,23.55705529135592,0.999832,-0.000856,-0.018302,-1.5e-05,1.0
2025/08/27 18:58:35.494,-0.087,0.116,-23.603,23.60344538409594,0.998643,0.041685,-0.031173,0.001301,1.0
2025/08/27 18:58:35.594,-0.06,0.072,-23.58,23.580186258806354,0.999431,0.025849,-0.021658,0.00056,1.0
2025/08/27 18:58:35.694,-0.009,0.028,-23.525,23.525018384689947,0.999943,0.010073,-0.003331,3.3e-05,1.0
2025/08/27 18:58:35.794,0.017,0.121,-23.564,23.564316794679197,0.999035,0.043466,0.00622,-0.00027,1.0
2025/08/27 18:58:35.894,0.066,0.096,-23.529,23.529288408279584,0.999127,0.034277,0.023846,-0.000818,1.0
2025/08/27 18:58:35.994,0.137,0.037,-23.459,23.459429213005162,0.998705,0.013321,0.049081,-0.000654,1.0
2025/08/27 18:58:36.094,0.165,0.133,-23.487,23.487956126491717,0.997127,0.04744,0.058985,-0.002806,1.0
2025/08/27 18:58:36.194,0.198,0.12,-23.462,23.46314233004607,0.996582,0.042745,0.070622,-0.003029,1.0
2025/08/27 18:58:36.294,0.231,0.07,-23.429,23.430243319265806,0.996285,0.024912,0.082399,-0.00206,1.0
2025/08/27 18:58:36.394,0.214,0.155,-23.464,23.46548778525603,0.995537,0.055201,0.076417,-0.004237,1.0
2025/08/27 18:58:36.494,0.199,0.157,-23.493,23.494367388801937,0.99588,0.05606,0.071153,-0.004005,1.0
2025/08/27 18:58:36.594,0.163,0.079,-23.456,23.456699384184468,0.997893,0.028287,0.058361,-0.001654,1.0
2025/08/27 18:58:36.694,0.123,0.129,-23.492,23.492676177907022,0.997959,0.046346,0.043867,-0.002037,1.0
2025/08/27 18:58:36.794,0.065,0.138,-23.549,23.54949404976676,0.998504,0.049461,0.023269,-0.001152,1.0
2025/08/27 18:58:36.894,0.041,0.058,-23.515,23.515107271709393,0.99967,0.021028,0.014702,-0.000309,1.0
2025/08/27 18:58:36.994,-0.004,0.107,-23.548,23.54824343767492,0.999266,0.038267,-0.001693,6.4e-05,1.0
2025/08/27 18:58:37.094,-0.073,0.163,-23.593,23.593675995910427,0.997957,0.058322,-0.026027,0.001521,1.0
2025/08/27 18:58:37.194,-0.055,0.048,-23.567,23.567113060364438,0.999654,0.017417,-0.019697,0.000343,1.0
2025/08/27 18:58:37.294,-0.072,0.06,-23.554,23.554186464405852,0.999437,0.02146,-0.025758,0.000553,1.0
2025/08/27 18:58:37.394,-0.065,0.145,-23.593,23.59353511027968,0.998376,0.051893,-0.023448,0.001218,1.0
2025/08/27 18:58:37.494,-0.017,0.059,-23.526,23.526080123981554,0.999755,0.021204,-0.006248,0.000132,1.0
2025/08/27 18:58:37.594,0.042,0.025,-23.539,23.539050745516484,0.999845,0.009183,0.015009,-0.000137,1.0
2025/08/27 18:58:37.694,0.074,0.109,-23.522,23.52236894957648,0.998883,0.039131,0.02646,-0.001036,1.0
2025/08/27 18:58:37.794,0.122,0.056,-23.502,23.50238336850116,0.998839,0.020313,0.043657,-0.000887,1.0
2025/08/27 18:58:37.894,0.175,0.033,-23.454,23.454676079622164,0.997966,0.012006,0.062587,-0.000752,1.0
2025/08/27 18:58:37.994,0.185,0.13,-23.486,23.487088389155435,0.996722,0.046595,0.066054,-0.003087,1.0
2025/08/27 18:58:38.094,0.206,0.107,-23.47,23.47114792676319,0.996551,0.038113,0.073646,-0.002816,1.0
2025/08/27 18:58:38.194,0.204,0.072,-23.446,23.44699801680377,0.996999,0.025953,0.072906,-0.001897,1.0
2025/08/27 18:58:38.294,0.166,0.163,-23.479,23.48015259745984,0.996543,0.058173,0.059202,-0.003455,1.0
2025/08/27 18:58:38.394,0.157,0.122,-23.49,23.49084147066682,0.997461,0.043731,0.056148,-0.002461,1.0
2025/08/27 18:58:38.494,0.129,0.086,-23.464,23.464512204603786,0.998456,0.031009,0.046054,-0.00143,1.0
2025/08/27 18:58:38.594,0.066,0.164,-23.471,23.471665748301717,0.997994,0.058697,0.023658,-0.001391,1.0
2025/08/27 18:58:38.694,0.039,0.148,-23.511,23.511498165791135,0.998487,0.053095,0.014237,-0.000757,1.0
2025/08/27 18:58:38.794,0.043,0.068,-23.472,23.472137887290966,0.999575,0.02455,0.015695,-0.000385,1.0
2025/08/27 18:58:38.894,0.037,0.131,-23.467,23.467394806411725,0.998804,0.047005,0.013382,-0.000629,1.0
2025/08/27 18:58:38.994,-0.013,0.134,-23.522,23.52238527445718,0.998834,0.048012,-0.004929,0.000236,1.0
2025/08/27 18:58:39.094,-0.029,0.009,-23.513,23.513019606167134,0.99994,0.003429,-0.010396,3.5e-05,1.0
2025/08/27 18:58:39.194,-0.027,0.058,-23.509,23.509087051606237,0.999733,0.020991,-0.00964,0.000202,1.0
2025/08/27 18:58:39.294,-0.023,0.133,-23.499,23.49938763031922,0.99883,0.047621,-0.008352,0.000398,1.0
2025/08/27 18:58:39.394,0.012,0.027,-23.461,23.46101860533766,0.999943,0.00971,0.004296,-4.1e-05,1.0
2025/08/27 18:58:39.494,-0.003,0.019,-23.451,23.451007888788066,0.999974,0.006978,-0.001292,9e-06,1.0
2025/08/27 18:58:39.594,-0.0,0.082,-23.519,23.519142947820182,0.999567,0.029424,-5.6e-05,1e-06,1.0
2025/08/27 18:58:39.694,0.067,0.038,-23.45,23.450126502857078,0.999609,0.013866,0.024252,-0.000336,1.0
2025/08/27 18:58:39.794,0.113,0.039,-23.398,23.39830536598751,0.999082,0.014059,0.040442,-0.000569,1.0
2025/08/27 18:58:39.894,0.118,0.11,-23.434,23.43455525500751,0.998322,0.039578,0.042219,-0.001673,1.0
2025/08/27 18:58:39.994,0.156,0.07,-23.404,23.404624585752277,0.998119,0.025285,0.05583,-0.001414,1.0
2025/08/27 18:58:40.094,0.213,0.104,-23.385,23.38620127340052,0.996401,0.037245,0.076089,-0.002844,1.0
2025/08/27 18:58:40.194,0.22,0.196,-23.374,23.375857032417013,0.99444,0.070044,0.078426,-0.005524,1.0
2025/08/27 18:58:40.294,0.21,0.135,-23.385,23.38633254702413,0.996012,0.048285,0.074927,-0.003632,1.0
2025/08/27 18:58:40.394,0.179,0.107,-23.391,23.3919296125822,0.997221,0.03815,0.063942,-0.002446,1.0
2025/08/27 18:58:40.494,0.136,0.207,-23.448,23.449308070815224,0.996072,0.074038,0.048415,-0.003598,1.0
2025/08/27 18:58:40.594,0.104,0.182,-23.449,23.449936908230693,0.997193,0.064942,0.03718,-0.002421,1.0
2025/08/27 18:58:40.694,0.092,0.089,-22.935,22.93535720236334,0.998935,0.032028,0.033185,-0.001063,1.0
2025/08/27 18:58:40.794,0.036,0.065,-20.687,20.687133440861256,0.999643,0.023238,0.013133,-0.000305,1.0
2025/08/27 18:58:40.894,-0.091,0.174,-17.862,17.863079269823555,0.997515,0.062387,-0.032669,0.002043,1.0
2025/08/27 18:58:40.994,-0.027,0.065,-14.788,14.788167499727612,0.999681,0.023331,-0.009649,0.000225,1.0
2025/08/27 18:58:41.094,-0.072,-0.327,-11.793,11.797752413065803,0.99283,-0.116698,-0.025713,-0.003022,1.0
2025/08/27 18:58:41.194,-0.145,0.477,-8.707,8.721261548652237,0.984162,0.169495,-0.051176,0.008813,1.0
2025/08/27 18:58:41.294,0.23,-0.252,-5.609,5.619366957229257,0.99257,-0.089787,0.08178,0.007397,1.0
2025/08/27 18:58:41.394,0.201,-0.096,-2.69,2.699206735320583,0.996837,-0.03425,0.07167,0.002462,1.0
2025/08/27 18:58:41.494,-0.054,0.594,-0.474,0.7618582545329544,0.977366,0.210668,-0.018889,0.004071,1.0
2025/08/27 18:58:41.594,-1.135,-0.846,-1.613,2.1460917967319104,0.877276,-0.27373,-0.376385,-0.11744,1.0
2025/08/27 18:58:41.694,-0.182,1.157,-0.948,1.5068102070267508,0.913931,0.400609,-0.059651,0.026147,1.0
2025/08/27 18:58:41.795,0.082,-1.324,-0.461,1.404357860376051,0.889951,-0.455104,0.026208,0.013402,1.0
2025/08/27 18:58:41.895,-0.143,-0.35,-0.765,0.8533311197887957,0.990861,-0.124846,-0.050655,-0.006382,1.0
2025/08/27 18:58:41.995,-0.574,0.149,-1.176,1.3170622612465972,0.977668,0.052233,-0.203268,0.010859,1.0
2025/08/27 18:58:42.094,0.771,0.498,-0.534,1.0618855870572874,0.947044,0.170544,0.267763,-0.048218,1.0
2025/08/27 18:58:42.194,0.627,-1.022,-0.222,1.2193838608084002,0.910832,-0.347944,0.207456,0.079249,1.0
2025/08/27 18:58:42.294,-0.507,-0.673,-1.201,1.4670988378429042,0.955301,-0.234465,-0.174881,-0.042922,1.0
2025/08/27 18:58:42.394,-0.453,0.193,-0.664,0.8266522848211333,0.984532,0.068274,-0.160965,0.011162,1.0
2025/08/27 18:58:42.494,0.257,-0.326,0.096,0.42607628424966343,0.989022,-0.115746,0.091235,0.010677,1.0
2025/08/27 18:58:42.594,-0.116,0.136,0.577,0.6040538055504658,0.99795,0.048524,-0.041661,0.002025,1.0
2025/08/27 18:58:42.694,0.342,0.269,0.414,0.6006005328002965,0.98794,0.095193,0.121549,-0.011712,1.0
2025/08/27 18:58:42.794,0.714,-0.795,0.673,1.262834114205029,0.928843,-0.271301,0.242161,0.070731,1.0
2025/08/27 18:58:42.894,-0.259,-0.928,-0.095,0.9681373869446424,0.941522,-0.324013,-0.087439,-0.030091,1.0
2025/08/27 18:58:42.994,-1.238,-0.078,-0.172,1.252322642133408,0.903459,-0.02542,-0.42775,-0.012035,1.0
2025/08/27 18:58:43.094,0.527,0.491,0.482,0.8666798716942721,0.967238,0.171489,0.18432,-0.032679,1.0
2025/08/27 18:58:43.194,0.163,-0.224,0.036,0.27935819300675613,0.995077,-0.080026,0.058262,0.004685,1.0
2025/08/27 18:58:43.294,-0.14,0.203,-0.415,0.4827359526697799,0.996095,0.072675,-0.049996,0.003647,1.0
2025/08/27 18:58:43.394,-0.012,-0.102,-0.352,0.36667696955222046,0.999322,-0.036523,-0.004565,-0.000166,1.0
2025/08/27 18:58:43.494,0.121,-0.088,-0.26,0.29997499895824653,0.99856,-0.031555,0.043358,0.00137,1.0
2025/08/27 18:58:43.594,-0.119,0.881,-0.321,0.9451788190601819,0.950047,0.309188,-0.040483,0.013175,1.0
2025/08/27 18:58:43.694,-0.029,0.21,-0.432,0.48121201148766013,0.997126,0.07503,-0.010417,0.000783,1.0
2025/08/27 18:58:43.794,-0.191,-0.539,-0.723,0.921808548452443,0.979199,-0.19103,-0.067116,-0.013093,1.0
2025/08/27 18:58:43.894,-0.396,-0.653,-0.577,0.9571593388772844,0.963146,-0.229025,-0.137225,-0.03263,1.0
2025/08/27 18:58:43.994,-0.315,0.71,-0.385,0.8669198348174991,0.961861,0.249392,-0.108772,0.028202,1.0
2025/08/27 18:58:44.095,-0.384,-0.112,-0.399,0.564978760662735,0.989805,-0.039806,-0.136643,-0.005495,1.0
2025/08/27 18:58:44.195,-0.49,-0.444,-0.588,0.8848615710945977,0.972308,-0.155578,-0.172199,-0.027553,1.0
2025/08/27 18:58:44.294,0.495,0.136,0.003,0.5133517312720393,0.983201,0.048112,0.175856,-0.008605,1.0
2025/08/27 18:58:44.394,0.225,-0.879,-0.013,0.9074331931332466,0.948,-0.307953,0.076438,0.02483,1.0
2025/08/27 18:58:44.495,-0.378,0.063,-0.276,0.472259462583864,0.990635,0.022621,-0.134608,0.003073,1.0
2025/08/27 18:58:44.594,-0.142,0.871,-0.382,0.9616283065717232,0.950677,0.305959,-0.048558,0.015627,1.0
2025/08/27 18:58:44.695,-0.007,0.202,-0.42,0.4661040656334162,0.997391,0.072141,-0.002591,0.000187,1.0
2025/08/27 18:58:44.794,0.692,0.376,-0.104,0.7943903322674565,0.960863,0.129911,0.242467,-0.032782,1.0
2025/08/27 18:58:44.894,0.313,-0.706,-0.398,0.8687974447476235,0.962246,-0.248156,0.108263,0.02792,1.0
2025/08/27 18:58:44.995,-0.289,-0.965,-0.584,1.1643891102204624,0.936157,-0.336098,-0.097114,-0.034865,1.0
2025/08/27 18:58:45.095,0.349,-0.022,-0.146,0.37894722587716617,0.99218,-0.007898,0.124559,0.000991,1.0
2025/08/27 18:58:45.195,-0.032,-1.128,-0.459,1.2182319155234769,0.919897,-0.391983,-0.01079,-0.004597,1.0
2025/08/27 18:58:45.295,-0.647,0.496,-0.732,1.095650035367133,0.958145,0.171701,-0.225486,0.040407,1.0
2025/08/27 18:58:45.395,-0.332,0.435,-0.508,0.7466679315465476,0.980949,0.15389,-0.117127,0.018374,1.0
2025/08/27 18:58:45.495,-0.226,-0.116,-0.523,0.5814301333780354,0.995868,-0.041557,-0.080669,-0.003366,1.0
2025/08/27 18:58:45.594,0.893,0.359,0.19,0.9810351675653631,0.941712,0.121594,0.311093,-0.040168,1.0
2025/08/27 18:58:45.695,0.201,-0.518,-0.288,0.6258346426972544,0.980394,-0.183517,0.070522,0.0132,1.0
2025/08/27 18:58:45.795,-0.39,-0.562,-0.574,0.8929837624503595,0.970344,-0.197735,-0.136243,-0.027763,1.0
2025/08/27 18:58:45.895,0.083,0.717,-0.397,0.8237639224923606,0.966953,0.253195,0.028914,-0.007571,1.0
2025/08/27 18:58:45.995,-0.065,0.119,-0.421,0.44229741125175037,0.998819,0.042497,-0.023509,0.001,1.0
2025/08/27 18:58:46.095,-0.493,0.146,-0.251,0.5721590687911885,0.983149,0.051544,-0.175146,0.009182,1.0
2025/08/27 18:58:46.195,-0.61,0.312,-0.469,0.8303041611361465,0.970271,0.10877,-0.214852,0.024085,1.0
2025/08/27 18:58:46.295,-0.263,1.243,-0.234,1.29188776602304,0.899085,0.42757,-0.08485,0.040351,1.0
2025/08/27 18:58:46.395,0.006,0.043,-0.558,0.5596865194017094,0.999876,0.015578,0.002164,-3.3e-05,1.0
2025/08/27 18:58:46.495,-0.33,-0.271,-0.365,0.5617526145911561,0.98838,-0.09596,-0.117327,-0.011391,1.0
2025/08/27 18:58:46.595,-0.443,0.188,-0.55,0.7308166664766206,0.985271,0.06642,-0.157212,0.010598,1.0
2025/08/27 18:58:46.695,0.108,0.708,-0.198,0.7430558525440736,0.967409,0.250235,0.037514,-0.009703,1.0
2025/08/27 18:58:46.795,-0.189,0.498,-0.443,0.6928015588897011,0.981925,0.176824,-0.066421,0.011961,1.0
2025/08/27 18:58:46.895,0.313,0.156,-0.406,0.5358553909405036,0.992167,0.055544,0.111711,-0.006253,1.0
2025/08/27 18:58:46.995,0.52,0.135,-0.043,0.5389563989786187,0.981587,0.047696,0.184741,-0.008976,1.0
2025/08/27 18:58:47.095,0.026,-0.579,-0.537,0.7901177127491827,0.978652,-0.205309,0.009119,0.001913,1.0
2025/08/27 18:58:47.195,0.054,-0.983,-0.429,1.073892918311691,0.938779,-0.343975,0.018141,0.006647,1.0
2025/08/27 18:58:47.295,-0.099,-1.108,-0.228,1.1355390790281066,0.922121,-0.385255,-0.032896,-0.013743,1.0
2025/08/27 18:58:47.395,0.816,0.027,-0.012,0.8165347512506739,0.957713,0.009237,0.287561,-0.002773,1.0
2025/08/27 18:58:47.495,0.282,-0.78,-0.32,0.8890016872874876,0.956463,-0.273875,0.096955,0.027762,1.0
2025/08/27 18:58:47.595,0.481,0.247,-0.182,0.5705208146947839,0.981406,0.086914,0.170467,-0.015096,1.0
2025/08/27 18:58:47.695,0.193,-0.33,-0.39,0.5461217812905836,0.990665,-0.11751,0.068606,0.008137,1.0
2025/08/27 18:58:47.795,0.384,-0.648,-0.018,0.7534480738577808,0.964156,-0.227214,0.13337,0.03143,1.0
2025/08/27 18:58:47.895,0.358,-1.213,-0.145,1.2730113903653808,0.900147,-0.41647,0.115827,0.053589,1.0
2025/08/27 18:58:47.995,0.413,-1.105,-0.017,1.1797809118645715,0.913074,-0.380327,0.135816,0.056572,1.0
2025/08/27 18:58:48.095,0.517,-1.191,-0.224,1.317553034985689,0.895406,-0.405501,0.167512,0.075861,1.0
2025/08/27 18:58:48.195,0.359,-1.451,-0.253,1.5160115434916714,0.870363,-0.475482,0.112329,0.061366,1.0
2025/08/27 18:58:48.295,0.325,-1.117,-0.178,1.176859379875098,0.915242,-0.385851,0.106866,0.045053,1.0
2025/08/27 18:58:48.395,0.02,-0.894,-0.322,0.9504314809600953,0.949376,-0.314055,0.006942,0.002296,1.0
2025/08/27 18:58:48.495,0.006,-0.843,-0.121,0.8516607305729201,0.954949,-0.296757,0.002239,0.000696,1.0
2025/08/27 18:58:48.595,-0.085,-0.656,-0.566,0.8705842865570226,0.97223,-0.232028,-0.029687,-0.007085,1.0
2025/08/27 18:58:48.695,0.065,-0.721,-0.212,0.7543275150755141,0.966712,-0.254789,0.02267,0.005975,1.0
2025/08/27 18:58:48.795,0.042,-0.899,-0.317,0.9541771324025744,0.948702,-0.315812,0.01426,0.004747,1.0
2025/08/27 18:58:48.895,-0.029,-0.714,-0.069,0.7179122509053596,0.967607,-0.252239,-0.010188,-0.002655,1.0
2025/08/27 18:58:48.995,-0.139,-0.51,-0.275,0.5958573654827135,0.982202,-0.181131,-0.048879,-0.009014,1.0
2025/08/27 18:58:49.095,-0.395,-0.344,-0.192,0.5578754341248591,0.982548,-0.121407,-0.139856,-0.017281,1.0
2025/08/27 18:58:49.195,-0.422,-0.209,-0.52,0.7015447241623303,0.985875,-0.073916,-0.149868,-0.011236,1.0
2025/08/27 18:58:49.295,-0.775,0.396,-0.418,0.9654869237850919,0.952242,0.135593,-0.270853,0.038567,1.0
2025/08/27 18:58:49.395,-0.445,0.239,-0.637,0.8129667889895625,0.983789,0.084191,-0.15776,0.0135,1.0
2025/08/27 18:58:49.495,-0.824,0.095,-0.762,1.1263414224825437,0.956396,0.032596,-0.290079,0.009886,1.0
2025/08/27 18:58:49.595,-0.048,-0.061,-0.523,0.5287286638721226,0.999615,-0.021786,-0.017174,-0.000374,1.0
2025/08/27 18:58:49.695,0.065,-0.728,-0.322,0.7986820393623485,0.966041,-0.257328,0.022588,0.006017,1.0
2025/08/27 18:58:49.795,-0.251,-0.474,-0.469,0.7124871928673525,0.981715,-0.167874,-0.088454,-0.015125,1.0
2025/08/27 18:58:49.895,-0.602,-0.173,-0.501,0.802081043286774,0.975087,-0.06044,-0.213017,-0.013203,1.0
2025/08/27 18:58:49.995,-0.397,0.206,-0.335,0.5588112382549227,0.98725,0.072968,-0.141082,0.010427,1.0
2025/08/27 18:58:50.095,-0.879,0.204,-0.377,0.9779498964670941,0.948507,0.0695,-0.308211,0.022583,1.0
2025/08/27 18:58:50.195,-0.778,0.387,-0.348,0.9360325849028975,0.952411,0.132628,-0.271825,0.037853,1.0
2025/08/27 18:58:50.295,0.282,-0.11,-0.208,0.3672710170977285,0.994148,-0.039224,0.100572,0.003968,1.0
2025/08/27 18:58:50.395,-0.067,-0.84,-0.418,0.9406449914819086,0.954993,-0.295656,-0.02289,-0.007086,1.0
2025/08/27 18:58:50.495,-0.094,-0.596,-0.429,0.7403330331681817,0.976867,-0.211147,-0.033103,-0.007155,1.0
2025/08/27 18:58:50.595,-0.424,-0.242,-0.102,0.4987424184887425,0.984826,-0.085409,-0.150507,-0.013052,1.0
2025/08/27 18:58:50.695,-0.576,-0.184,-0.663,0.8973299281758076,0.976793,-0.064308,-0.203858,-0.013421,1.0
2025/08/27 18:58:50.795,-1.105,0.804,-0.478,1.4477309832976568,0.885341,0.261456,-0.36872,0.108889,1.0
2025/08/27 18:58:50.895,-0.175,0.13,-0.31,0.378978891232744,0.996966,0.046345,-0.062463,0.002903,1.0
