Timestamp,M0_Thrust_N,M1_Thrust_N,M2_Thrust_N,M3_Thrust_N
2025/07/20 16:46:31.328,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.352,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.377,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.402,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.427,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.452,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.477,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.502,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.528,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.552,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.577,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.602,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.627,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.652,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.677,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.702,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.728,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.752,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.777,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.802,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.828,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.852,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.877,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.902,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.928,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.952,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:31.977,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.002,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.028,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.052,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.077,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.102,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.128,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.152,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.177,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.202,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.228,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.252,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.277,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.302,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.328,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.352,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.377,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.402,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.428,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.452,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.477,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.502,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.528,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.552,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.577,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.602,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.628,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.652,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.677,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.702,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.728,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.752,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.777,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.802,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.828,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.852,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.877,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.902,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.928,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.952,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:32.977,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.002,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.028,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.052,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.077,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.102,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.128,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.152,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.177,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.202,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.228,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.252,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.277,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.302,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.328,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.352,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.377,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.402,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.428,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.452,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.477,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.502,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.528,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.552,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.577,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.602,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.628,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.652,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.677,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.702,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.728,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.752,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.777,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.802,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.828,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.852,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.877,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.902,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.928,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.952,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:33.977,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.002,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.028,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.052,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.077,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.102,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.128,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.152,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.177,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.202,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.228,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.252,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.277,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.302,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.328,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.352,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.377,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.402,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.428,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.452,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.478,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.502,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.528,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.552,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.577,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.602,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.628,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.652,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.677,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.702,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.728,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.752,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.777,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.802,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.828,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.852,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.877,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.902,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.928,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.952,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:34.977,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.002,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.028,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.052,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.077,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.102,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.128,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.152,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.178,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.202,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.228,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.252,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.277,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.302,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.328,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.352,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.377,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.402,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.428,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.452,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.478,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.502,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.528,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.552,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.577,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.602,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.628,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.652,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.678,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.702,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.728,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.752,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.778,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.802,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.828,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.852,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.878,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.902,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.928,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.952,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:35.978,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.003,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.028,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.053,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.078,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.102,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.128,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.152,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.178,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.202,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.228,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.252,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.278,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.302,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.328,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.352,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.378,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.402,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.428,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.452,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.478,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.502,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.528,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.553,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.578,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.602,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.628,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.653,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.678,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.702,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.728,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.753,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.778,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.802,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.828,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.852,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.878,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.902,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.928,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.953,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:36.978,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.002,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.028,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.052,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.078,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.103,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.128,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.152,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.178,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.202,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.228,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.253,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:46:37.278,-0.258,-0.258,-0.258,-0.258
