Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4
2025/08/09 17:42:12.849,0.548,0.99,-23.509,23.536216454647082,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:12.949,0.533,0.975,-23.494,23.520262541051707,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:13.049,0.555,1.006,-23.537,23.565025567565165,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:13.149,0.555,1.008,-23.527,23.55512296720185,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:13.249,0.535,0.98,-23.497,23.52351236529103,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:13.349,0.543,0.99,-23.506,23.53310402390641,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:13.449,0.558,1.016,-23.54,23.568521803456406,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:13.549,0.549,0.995,-23.518,23.545440110560687,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:13.649,0.532,0.985,-23.502,23.52864749619068,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:13.749,0.548,0.994,-23.521,23.548371090162476,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:13.849,0.559,1.009,-23.546,23.574237591065376,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:13.949,0.544,0.999,-23.511,23.538501609065943,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:14.049,0.548,0.988,-23.506,23.533135872637118,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:14.149,0.558,1.004,-23.531,23.55901825204098,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:14.249,0.553,0.996,-23.507,23.534588885298167,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:14.349,0.535,0.985,-23.5,23.526717790631142,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:14.449,0.553,0.985,-23.501,23.528132841345485,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:14.549,0.56,1.01,-23.528,23.556325774619438,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:14.649,0.556,0.988,-23.503,23.530327005802533,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:14.749,0.547,0.984,-23.495,23.52195761411027,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:14.849,0.551,1.004,-23.53,23.557854677368226,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:14.949,0.555,1.006,-23.522,23.550043418218998,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:15.049,0.541,0.981,-23.49,23.51669921566375,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:15.149,0.543,0.985,-23.495,23.521906789203975,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:15.249,0.56,1.004,-23.524,23.552074048796637,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:15.349,0.54,0.982,-23.49,23.516717968288006,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:15.449,0.538,0.974,-23.499,23.52532934944801,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:15.549,0.548,0.996,-23.506,23.533473096846546,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:15.649,0.558,1.011,-23.533,23.56131520098146,0.997502,-0.049916,0.049916,0.002497
2025/08/09 17:42:15.749,0.549,0.99,-23.504,23.531245547144334,0.997502,-0.049916,0.049916,0.002497
