Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4,Correction_Gain
2025/08/10 16:13:54.145,0.065,-1.618,-23.333,23.389122215252115,0.968649,-0.247336,0.022557,0.005759,1.0
2025/08/10 16:13:54.245,0.062,-1.633,-23.369,23.426068684267104,0.968667,-0.247341,0.021768,0.005558,1.0
2025/08/10 16:13:54.345,0.053,-1.659,-23.392,23.450815636135133,0.968733,-0.247358,0.018615,0.004753,1.0
2025/08/10 16:13:54.446,0.062,-1.641,-23.37,23.427625253106644,0.968673,-0.247342,0.021527,0.005496,1.0
2025/08/10 16:13:54.545,0.065,-1.624,-23.354,23.410487329400045,0.968643,-0.247335,0.022812,0.005824,1.0
2025/08/10 16:13:54.646,0.05,-1.652,-23.396,23.454304935341828,0.968753,-0.247363,0.017538,0.004478,1.0
2025/08/10 16:13:54.745,0.052,-1.656,-23.38,23.438631359360553,0.968741,-0.24736,0.018209,0.004649,1.0
2025/08/10 16:13:54.846,0.074,-1.619,-23.345,23.401189328749936,0.968571,-0.247316,0.025714,0.006565,1.0
2025/08/10 16:13:54.945,0.066,-1.636,-23.38,23.43726204145868,0.968641,-0.247334,0.022907,0.005849,1.0
2025/08/10 16:13:55.045,0.047,-1.666,-23.39,23.449304147458196,0.968774,-0.247368,0.016334,0.00417,1.0
2025/08/10 16:13:55.145,0.066,-1.628,-23.359,23.415755828074396,0.968639,-0.247334,0.023005,0.005874,1.0
2025/08/10 16:13:55.245,0.067,-1.637,-23.381,23.438332257223422,0.968633,-0.247332,0.023257,0.005938,1.0
2025/08/10 16:13:55.345,0.045,-1.662,-23.387,23.44602392731015,0.968784,-0.247371,0.015774,0.004027,1.0
2025/08/10 16:13:55.445,0.054,-1.631,-23.352,23.40895087354408,0.968729,-0.247357,0.018852,0.004813,1.0
2025/08/10 16:13:55.545,0.057,-1.627,-23.358,23.414665105441934,0.968707,-0.247351,0.019941,0.005091,1.0
2025/08/10 16:13:55.645,0.053,-1.651,-23.395,23.453243592305093,0.968737,-0.247359,0.018395,0.004697,1.0
2025/08/10 16:13:55.745,0.05,-1.643,-23.361,23.418758933812015,0.968755,-0.247364,0.017429,0.00445,1.0
2025/08/10 16:13:55.845,0.262,-1.977,-23.187,23.272604968073516,0.964665,-0.246319,0.090616,0.023138,1.0
2025/08/10 16:13:55.945,0.025,-1.485,-23.464,23.510957998346218,0.968873,-0.247394,0.008729,0.002228,1.0
2025/08/10 16:13:56.045,0.049,-1.701,-23.367,23.4288815567453,0.968761,-0.247365,0.017131,0.004374,1.0
2025/08/10 16:13:56.145,0.05,-1.583,-23.36,23.413628275002573,0.968752,-0.247363,0.017603,0.004494,1.0
2025/08/10 16:13:56.245,0.091,-1.647,-23.385,23.44310378341571,0.968392,-0.247271,0.031754,0.008108,1.0
2025/08/10 16:13:56.345,0.027,-1.683,-23.349,23.409592456939528,0.968864,-0.247391,0.00961,0.002453,1.0
2025/08/10 16:13:56.445,0.103,-1.652,-22.504,22.564789584660435,0.968247,-0.247234,0.035895,0.009165,1.0
2025/08/10 16:13:56.545,0.077,-1.633,-21.372,21.434434958729376,0.968537,-0.247308,0.026943,0.006879,1.0
2025/08/10 16:13:56.646,0.005,-1.626,-20.249,20.31417982592455,0.96891,-0.247403,0.001744,0.000445,1.0
2025/08/10 16:13:56.745,0.02,-1.567,-19.486,19.54891518729364,0.968887,-0.247397,0.00701,0.00179,1.0
