Time,GPS_X,GPS_Y,GPS_Z,Target_X,Target_Y,Target_Z
1754529165.4164374,0.0,0.0,0.0,0.0,0.0,0.0
1754529165.5165763,0.0,0.0,0.0,0.0,0.0,0.0
1754529165.616635,0.0,0.0,0.0,0.0,0.0,0.0
1754529165.7166934,0.0,0.0,0.0,0.0,0.0,0.0
1754529165.816752,0.0,0.0,0.0,0.0,0.0,0.0
1754529165.9168103,0.0,0.0,0.0,0.0,0.0,0.0
1754529166.0172307,0.0,0.0,0.0,0.0,0.0,0.0
1754529166.117288,0.0,0.0,0.0,0.0,0.0,0.0
1754529166.2173433,0.0,0.0,0.0,0.0,0.0,0.0
1754529166.3173993,0.0,0.0,0.0,0.0,0.0,0.0
1754529166.4174552,0.0,0.0,0.0,0.0,0.0,0.0
1754529166.5175142,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529166.6175704,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529166.7176778,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529166.8177345,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529166.9177902,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529167.017845,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529167.1179008,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529167.2179558,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529167.3180113,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529167.4180663,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529167.5181217,0.17994549466945045,-0.3228265498177194,0.006,0.0,0.0,0.0
1754529167.6181762,0.17994549466945045,-0.3228265498177194,0.006,0.0,0.0,0.0
1754529167.7182314,0.17994549466945045,-0.3228265498177194,0.006,0.0,0.0,0.0
1754529167.8182862,0.17994549466945045,-0.3228265498177194,0.006,0.0,0.0,0.0
1754529167.9183416,0.17994549466945045,-0.3228265498177194,0.006,0.0,0.0,0.0
1754529168.018426,0.17994549466945045,-0.3228265498177194,0.006,0.0,0.0,0.0
1754529168.1184814,0.17994549466945045,-0.3228265498177194,0.006,0.0,0.0,0.0
1754529168.2185357,0.17994549466945045,-0.3228265498177194,0.006,0.0,0.0,0.0
1754529168.3185909,0.17994549466945045,-0.3228265498177194,0.006,0.0,0.0,0.0
1754529168.4186468,0.17994549466945045,-0.3228265498177194,0.006,0.0,0.0,0.0
1754529168.5187023,0.17994549466945045,-0.3228265498177194,0.007,0.0,0.0,0.0
1754529168.6187568,0.17994549466945045,-0.3228265498177194,0.007,0.0,0.0,0.0
1754529168.718812,0.17994549466945045,-0.3228265498177194,0.007,0.0,0.0,0.0
1754529168.8188665,0.17994549466945045,-0.3228265498177194,0.007,0.0,0.0,0.0
1754529168.9189217,0.17994549466945045,-0.3228265498177194,0.007,0.0,0.0,0.0
1754529169.0189762,0.17994549466945045,-0.3228265498177194,0.007,0.0,0.0,0.0
1754529169.1190317,0.17994549466945045,-0.3228265498177194,0.007,0.0,0.0,0.0
1754529169.2190862,0.17994549466945045,-0.3228265498177194,0.007,0.0,0.0,0.0
1754529169.3191416,0.17994549466945045,-0.3228265498177194,0.007,0.0,0.0,0.0
1754529169.4192002,0.17994549466945045,-0.3228265498177194,0.007,0.0,0.0,0.0
1754529169.51926,0.17994549466945045,-0.3228265498177194,0.005,0.0,0.0,0.0
1754529169.619318,0.17994549466945045,-0.3228265498177194,0.005,0.0,0.0,0.0
1754529169.719377,0.17994549466945045,-0.3228265498177194,0.005,0.0,0.0,0.0
1754529169.8194394,0.17994549466945045,-0.3228265498177194,0.005,0.0,0.0,0.0
1754529169.9195027,0.17994549466945045,-0.3228265498177194,0.005,0.0,0.0,0.0
1754529170.0195656,0.17994549466945045,-0.3228265498177194,0.005,0.0,0.0,0.0
1754529170.119631,0.17994549466945045,-0.3228265498177194,0.005,0.0,0.0,0.0
1754529170.219695,0.17994549466945045,-0.3228265498177194,0.005,0.0,0.0,0.0
1754529170.319761,0.17994549466945045,-0.3228265498177194,0.005,0.0,0.0,0.0
1754529170.4198298,0.17994549466945045,-0.3228265498177194,0.005,0.0,0.0,0.0
1754529170.5198984,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529170.6199646,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529170.7200327,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529170.8201017,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
1754529170.92017,0.17994549466945045,-0.3228265498177194,0.0,0.0,0.0,0.0
