Time,GPS_Lat,GPS_Lon,GPS_Alt,N(m),E(m),Target_Alt,Yaw(deg),Local_X(m),Local_Y(m)
2025-06-29T15:33:16.504727+09:00,36.0757762,136.213294,0.501,0.0,0.0,0.5,180.0,0.01828618871513754,-0.02196013741195202
2025-06-29T15:33:16.604829+09:00,36.0757762,136.213294,0.501,0.0,0.0,0.5,180.0,0.01828618871513754,-0.02196013741195202
2025-06-29T15:33:16.704927+09:00,36.0757762,136.213294,0.501,0.0,0.0,0.5,180.0,0.01828618871513754,-0.02196013741195202
2025-06-29T15:33:16.805027+09:00,36.0757762,136.213294,0.501,0.0,0.0,0.5,180.0,0.01828618871513754,-0.02196013741195202
2025-06-29T15:33:16.905125+09:00,36.0757762,136.213294,0.501,0.0,0.0,0.5,180.0,0.01828618871513754,-0.02196013741195202
2025-06-29T15:33:17.005228+09:00,36.0757762,136.213294,0.501,0.0,0.0,0.5,180.0,0.01828618871513754,-0.02196013741195202
2025-06-29T15:33:17.105327+09:00,36.0757764,136.2132938,0.522,0.0,0.0,0.5,180.0,0.0,0.0
2025-06-29T15:33:17.205430+09:00,36.0757764,136.2132938,0.522,0.0,0.0,0.5,180.0,0.0,0.0
2025-06-29T15:33:17.305529+09:00,36.0757764,136.2132938,0.522,0.0,0.0,0.5,180.0,0.0,0.0
2025-06-29T15:33:17.405629+09:00,36.0757764,136.2132938,0.522,0.0,0.0,0.5,180.0,0.0,0.0
2025-06-29T15:33:17.505727+09:00,36.0757764,136.2132938,0.522,0.0,0.0,0.5,180.0,0.0,0.0
2025-06-29T15:33:17.605828+09:00,36.0757764,136.2132938,0.522,0.0,0.0,0.5,180.0,0.0,0.0
2025-06-29T15:33:17.705929+09:00,36.0757764,136.2132938,0.522,0.0,0.0,0.5,180.0,0.0,0.0
2025-06-29T15:33:17.806032+09:00,36.0757764,136.2132938,0.522,0.0,0.0,0.5,180.0,0.0,0.0
2025-06-29T15:33:17.906133+09:00,36.0757764,136.2132938,0.522,0.0,0.0,0.6,180.0,0.0,0.0
2025-06-29T15:33:18.006236+09:00,36.0757764,136.2132938,0.522,0.0,0.0,0.6,180.0,0.0,0.0
2025-06-29T15:33:18.106337+09:00,36.0757765,136.2132938,0.515,0.0,0.0,0.7,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:18.206442+09:00,36.0757765,136.2132938,0.515,0.0,0.0,0.7,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:18.306542+09:00,36.0757765,136.2132938,0.515,0.0,0.0,0.7999999999999999,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:18.406645+09:00,36.0757765,136.2132938,0.515,0.0,0.0,0.7999999999999999,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:18.506745+09:00,36.0757765,136.2132938,0.515,0.0,0.0,0.8999999999999999,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:18.606848+09:00,36.0757765,136.2132938,0.515,0.0,0.0,0.8999999999999999,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:18.706949+09:00,36.0757765,136.2132938,0.515,0.0,0.0,0.8999999999999999,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:18.807051+09:00,36.0757765,136.2132938,0.515,0.0,0.0,0.8999999999999999,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:18.907150+09:00,36.0757765,136.2132938,0.515,0.0,0.0,0.8999999999999999,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:19.007252+09:00,36.0757765,136.2132938,0.515,0.0,0.0,0.8999999999999999,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:19.107368+09:00,36.0757764,136.2132936,0.709,0.0,0.0,0.8999999999999999,180.0,-0.01800951501354575,-0.0002246042713522911
2025-06-29T15:33:19.207480+09:00,36.0757764,136.2132936,0.709,0.0,0.0,0.8999999999999999,180.0,-0.01800951501354575,-0.0002246042713522911
2025-06-29T15:33:19.307581+09:00,36.0757764,136.2132936,0.709,0.0,0.0,0.8999999999999999,180.0,-0.01800951501354575,-0.0002246042713522911
2025-06-29T15:33:19.407682+09:00,36.0757764,136.2132936,0.709,0.0,0.0,0.8999999999999999,180.0,-0.01800951501354575,-0.0002246042713522911
2025-06-29T15:33:19.507779+09:00,36.0757764,136.2132936,0.709,0.0,0.0,0.8999999999999999,180.0,-0.01800951501354575,-0.0002246042713522911
2025-06-29T15:33:19.607881+09:00,36.0757764,136.2132936,0.709,0.0,0.0,0.8999999999999999,180.0,-0.01800951501354575,-0.0002246042713522911
2025-06-29T15:33:19.707982+09:00,36.0757764,136.2132936,0.709,0.0,0.0,0.8999999999999999,180.0,-0.01800951501354575,-0.0002246042713522911
2025-06-29T15:33:19.808083+09:00,36.0757764,136.2132936,0.709,0.0,0.0,0.8999999999999999,180.0,-0.01800951501354575,-0.0002246042713522911
2025-06-29T15:33:19.908181+09:00,36.0757764,136.2132936,0.709,0.0,0.0,0.8999999999999999,180.0,-0.01800951501354575,-0.0002246042713522911
2025-06-29T15:33:20.008285+09:00,36.0757764,136.2132936,0.709,0.0,0.0,0.8999999999999999,180.0,-0.01800951501354575,-0.0002246042713522911
2025-06-29T15:33:20.108383+09:00,36.0757763,136.2132936,0.873,0.0,0.0,0.8999999999999999,180.0,-0.0178711770568043,-0.01131697604432702
2025-06-29T15:33:20.208480+09:00,36.0757763,136.2132936,0.873,0.0,0.0,0.8999999999999999,180.0,-0.0178711770568043,-0.01131697604432702
2025-06-29T15:33:20.308575+09:00,36.0757763,136.2132936,0.873,0.0,0.0,0.8999999999999999,180.0,-0.0178711770568043,-0.01131697604432702
2025-06-29T15:33:20.408677+09:00,36.0757763,136.2132936,0.873,0.0,0.0,0.8999999999999999,180.0,-0.0178711770568043,-0.01131697604432702
2025-06-29T15:33:20.508777+09:00,36.0757763,136.2132936,0.873,0.0,0.0,0.7999999999999999,180.0,-0.0178711770568043,-0.01131697604432702
2025-06-29T15:33:20.608879+09:00,36.0757763,136.2132936,0.873,0.0,0.0,0.7999999999999999,180.0,-0.0178711770568043,-0.01131697604432702
2025-06-29T15:33:20.708978+09:00,36.0757763,136.2132936,0.873,0.0,0.0,0.7,180.0,-0.0178711770568043,-0.01131697604432702
2025-06-29T15:33:20.809082+09:00,36.0757763,136.2132936,0.873,0.0,0.0,0.7,180.0,-0.0178711770568043,-0.01131697604432702
2025-06-29T15:33:20.909182+09:00,36.0757763,136.2132936,0.873,0.0,0.0,0.6,180.0,-0.0178711770568043,-0.01131697604432702
2025-06-29T15:33:21.009284+09:00,36.0757763,136.2132936,0.873,0.0,0.0,0.6,180.0,-0.0178711770568043,-0.01131697604432702
2025-06-29T15:33:21.109381+09:00,36.0757763,136.2132938,0.883,0.0,0.0,0.6,180.0,0.00013833795674145222,-0.011092370841652155
2025-06-29T15:33:21.209482+09:00,36.0757763,136.2132938,0.883,0.0,0.0,0.6,180.0,0.00013833795674145222,-0.011092370841652155
2025-06-29T15:33:21.309579+09:00,36.0757763,136.2132938,0.883,0.0,0.0,0.6,180.0,0.00013833795674145222,-0.011092370841652155
2025-06-29T15:33:21.409680+09:00,36.0757763,136.2132938,0.883,0.0,0.0,0.6,180.0,0.00013833795674145222,-0.011092370841652155
2025-06-29T15:33:21.509778+09:00,36.0757763,136.2132938,0.883,0.0,0.0,0.6,180.0,0.00013833795674145222,-0.011092370841652155
2025-06-29T15:33:21.609881+09:00,36.0757763,136.2132938,0.883,0.0,0.0,0.6,180.0,0.00013833795674145222,-0.011092370841652155
2025-06-29T15:33:21.709979+09:00,36.0757763,136.2132938,0.883,0.0,0.0,0.6,180.0,0.00013833795674145222,-0.011092370841652155
2025-06-29T15:33:21.810081+09:00,36.0757763,136.2132938,0.883,0.0,0.0,0.6,180.0,0.00013833795674145222,-0.011092370841652155
2025-06-29T15:33:21.910181+09:00,36.0757763,136.2132938,0.883,0.0,0.0,0.6,180.0,0.00013833795674145222,-0.011092370841652155
2025-06-29T15:33:22.010292+09:00,36.0757763,136.2132938,0.883,0.0,0.0,0.6,180.0,0.00013833795674145222,-0.011092370841652155
2025-06-29T15:33:22.110391+09:00,36.0757764,136.2132939,0.676,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:22.210492+09:00,36.0757764,136.2132939,0.676,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:22.310592+09:00,36.0757764,136.2132939,0.676,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:22.410694+09:00,36.0757764,136.2132939,0.676,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:22.510794+09:00,36.0757764,136.2132939,0.676,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:22.610896+09:00,36.0757764,136.2132939,0.676,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:22.710999+09:00,36.0757764,136.2132939,0.676,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:22.811103+09:00,36.0757764,136.2132939,0.676,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:22.911201+09:00,36.0757764,136.2132939,0.676,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:23.011301+09:00,36.0757764,136.2132939,0.676,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:23.111401+09:00,36.0757764,136.2132939,0.631,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:23.211503+09:00,36.0757764,136.2132939,0.631,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:23.311603+09:00,36.0757764,136.2132939,0.631,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:23.411704+09:00,36.0757764,136.2132939,0.631,0.0,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:23.511862+09:00,36.0757764,136.2132939,0.631,-0.1,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:23.611964+09:00,36.0757764,136.2132939,0.631,-0.1,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:23.712063+09:00,36.0757764,136.2132939,0.631,-0.2,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:23.812163+09:00,36.0757764,136.2132939,0.631,-0.2,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:23.912263+09:00,36.0757764,136.2132939,0.631,-0.30000000000000004,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:24.012365+09:00,36.0757764,136.2132939,0.631,-0.30000000000000004,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:24.112465+09:00,36.0757764,136.2132939,0.631,-0.30000000000000004,0.0,0.6,180.0,0.009004756342619658,0.00011230260133743286
2025-06-29T15:33:24.212563+09:00,36.0757763,136.2132937,0.605,-0.30000000000000004,0.0,0.6,180.0,-0.008866418385878205,-0.0112046729773283
2025-06-29T15:33:24.312661+09:00,36.0757763,136.2132937,0.605,-0.30000000000000004,0.0,0.6,180.0,-0.008866418385878205,-0.0112046729773283
2025-06-29T15:33:24.412760+09:00,36.0757763,136.2132937,0.605,-0.30000000000000004,0.0,0.6,180.0,-0.008866418385878205,-0.0112046729773283
2025-06-29T15:33:24.512858+09:00,36.0757763,136.2132937,0.605,-0.30000000000000004,0.0,0.6,180.0,-0.008866418385878205,-0.0112046729773283
2025-06-29T15:33:24.612957+09:00,36.0757763,136.2132937,0.605,-0.30000000000000004,0.0,0.6,180.0,-0.008866418385878205,-0.0112046729773283
2025-06-29T15:33:24.713055+09:00,36.0757763,136.2132937,0.605,-0.30000000000000004,0.0,0.6,180.0,-0.008866418385878205,-0.0112046729773283
2025-06-29T15:33:24.813154+09:00,36.0757763,136.2132937,0.605,-0.30000000000000004,0.0,0.6,180.0,-0.008866418385878205,-0.0112046729773283
2025-06-29T15:33:24.913252+09:00,36.0757763,136.2132937,0.605,-0.30000000000000004,0.0,0.6,180.0,-0.008866418385878205,-0.0112046729773283
2025-06-29T15:33:25.013352+09:00,36.0757763,136.2132937,0.605,-0.30000000000000004,0.0,0.6,180.0,-0.008866418385878205,-0.0112046729773283
2025-06-29T15:33:25.113464+09:00,36.0757763,136.2132937,0.605,-0.30000000000000004,0.0,0.6,180.0,-0.008866418385878205,-0.0112046729773283
2025-06-29T15:33:25.213570+09:00,36.0757754,136.2132938,0.609,-0.30000000000000004,0.0,0.6,180.0,0.001383379683829844,-0.11092371447011828
2025-06-29T15:33:25.313668+09:00,36.0757754,136.2132938,0.609,-0.30000000000000004,0.0,0.6,180.0,0.001383379683829844,-0.11092371447011828
2025-06-29T15:33:25.413767+09:00,36.0757754,136.2132938,0.609,-0.30000000000000004,0.0,0.6,180.0,0.001383379683829844,-0.11092371447011828
2025-06-29T15:33:25.513863+09:00,36.0757754,136.2132938,0.609,-0.30000000000000004,0.0,0.6,180.0,0.001383379683829844,-0.11092371447011828
2025-06-29T15:33:25.613962+09:00,36.0757754,136.2132938,0.609,-0.30000000000000004,0.0,0.6,180.0,0.001383379683829844,-0.11092371447011828
2025-06-29T15:33:25.714058+09:00,36.0757754,136.2132938,0.609,-0.30000000000000004,0.0,0.6,180.0,0.001383379683829844,-0.11092371447011828
2025-06-29T15:33:25.814157+09:00,36.0757754,136.2132938,0.609,-0.30000000000000004,0.0,0.6,180.0,0.001383379683829844,-0.11092371447011828
2025-06-29T15:33:25.914256+09:00,36.0757754,136.2132938,0.609,-0.30000000000000004,0.0,0.6,180.0,0.001383379683829844,-0.11092371447011828
2025-06-29T15:33:26.014358+09:00,36.0757754,136.2132938,0.609,-0.30000000000000004,0.0,0.6,180.0,0.001383379683829844,-0.11092371447011828
2025-06-29T15:33:26.114456+09:00,36.0757754,136.2132938,0.609,-0.30000000000000004,0.0,0.6,180.0,0.001383379683829844,-0.11092371447011828
2025-06-29T15:33:26.214554+09:00,36.0757742,136.2132938,0.597,-0.30000000000000004,0.0,0.6,180.0,0.0030434351647272706,-0.2440321696922183
2025-06-29T15:33:26.314651+09:00,36.0757742,136.2132938,0.597,-0.30000000000000004,0.0,0.6,180.0,0.0030434351647272706,-0.2440321696922183
2025-06-29T15:33:26.414750+09:00,36.0757742,136.2132938,0.597,-0.30000000000000004,0.0,0.6,180.0,0.0030434351647272706,-0.2440321696922183
2025-06-29T15:33:26.514845+09:00,36.0757742,136.2132938,0.597,-0.30000000000000004,0.0,0.6,180.0,0.0030434351647272706,-0.2440321696922183
2025-06-29T15:33:26.614944+09:00,36.0757742,136.2132938,0.597,-0.30000000000000004,0.0,0.6,180.0,0.0030434351647272706,-0.2440321696922183
2025-06-29T15:33:26.715042+09:00,36.0757742,136.2132938,0.597,-0.30000000000000004,0.0,0.6,180.0,0.0030434351647272706,-0.2440321696922183
2025-06-29T15:33:26.815140+09:00,36.0757742,136.2132938,0.597,-0.30000000000000004,0.0,0.6,180.0,0.0030434351647272706,-0.2440321696922183
2025-06-29T15:33:26.915236+09:00,36.0757742,136.2132938,0.597,-0.30000000000000004,0.0,0.6,180.0,0.0030434351647272706,-0.2440321696922183
2025-06-29T15:33:27.015333+09:00,36.0757742,136.2132938,0.597,-0.30000000000000004,0.0,0.6,180.0,0.0030434351647272706,-0.2440321696922183
2025-06-29T15:33:27.115429+09:00,36.0757742,136.2132938,0.597,-0.30000000000000004,0.0,0.6,180.0,0.0030434351647272706,-0.2440321696922183
2025-06-29T15:33:27.215529+09:00,36.0757735,136.2132938,0.615,-0.30000000000000004,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:27.315626+09:00,36.0757735,136.2132938,0.615,-0.30000000000000004,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:27.415724+09:00,36.0757735,136.2132938,0.615,-0.30000000000000004,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:27.515822+09:00,36.0757735,136.2132938,0.615,-0.20000000000000004,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:27.615923+09:00,36.0757735,136.2132938,0.615,-0.20000000000000004,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:27.716026+09:00,36.0757735,136.2132938,0.615,-0.10000000000000003,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:27.816128+09:00,36.0757735,136.2132938,0.615,-0.10000000000000003,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:27.916226+09:00,36.0757735,136.2132938,0.615,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:28.016328+09:00,36.0757735,136.2132938,0.615,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:28.116430+09:00,36.0757735,136.2132938,0.615,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:28.216531+09:00,36.0757735,136.2132938,0.608,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:28.316630+09:00,36.0757735,136.2132938,0.608,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:28.416730+09:00,36.0757735,136.2132938,0.608,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:28.516827+09:00,36.0757735,136.2132938,0.608,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:28.616925+09:00,36.0757735,136.2132938,0.608,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:28.717022+09:00,36.0757735,136.2132938,0.608,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:28.817122+09:00,36.0757735,136.2132938,0.608,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:28.917219+09:00,36.0757735,136.2132938,0.608,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:29.017319+09:00,36.0757735,136.2132938,0.608,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:29.117417+09:00,36.0757735,136.2132938,0.608,-2.7755575615628914e-17,0.0,0.6,180.0,0.004011800861917436,-0.32167877024039626
2025-06-29T15:33:29.217518+09:00,36.0757745,136.2132938,0.616,-2.7755575615628914e-17,0.0,0.6,180.0,0.002628421294502914,-0.21075505623593926
2025-06-29T15:33:29.317615+09:00,36.0757745,136.2132938,0.616,-2.7755575615628914e-17,0.0,0.6,180.0,0.002628421294502914,-0.21075505623593926
2025-06-29T15:33:29.417713+09:00,36.0757745,136.2132938,0.616,-2.7755575615628914e-17,0.0,0.6,180.0,0.002628421294502914,-0.21075505623593926
2025-06-29T15:33:29.517810+09:00,36.0757745,136.2132938,0.616,-2.7755575615628914e-17,0.0,0.6,180.0,0.002628421294502914,-0.21075505623593926
2025-06-29T15:33:29.617909+09:00,36.0757745,136.2132938,0.616,-2.7755575615628914e-17,0.0,0.6,180.0,0.002628421294502914,-0.21075505623593926
2025-06-29T15:33:29.718008+09:00,36.0757745,136.2132938,0.616,-2.7755575615628914e-17,0.0,0.6,180.0,0.002628421294502914,-0.21075505623593926
2025-06-29T15:33:29.818106+09:00,36.0757745,136.2132938,0.616,-2.7755575615628914e-17,0.0,0.6,180.0,0.002628421294502914,-0.21075505623593926
2025-06-29T15:33:29.918202+09:00,36.0757745,136.2132938,0.616,-2.7755575615628914e-17,0.0,0.6,180.0,0.002628421294502914,-0.21075505623593926
2025-06-29T15:33:30.018309+09:00,36.0757745,136.2132938,0.616,-2.7755575615628914e-17,0.0,0.6,180.0,0.002628421294502914,-0.21075505623593926
2025-06-29T15:33:30.118408+09:00,36.0757745,136.2132938,0.616,-2.7755575615628914e-17,0.0,0.6,180.0,0.002628421294502914,-0.21075505623593926
2025-06-29T15:33:30.218506+09:00,36.0757758,136.2132937,0.618,-2.7755575615628914e-17,0.0,0.6,180.0,-0.008174728602170944,-0.06666653044521809
2025-06-29T15:33:30.318604+09:00,36.0757758,136.2132937,0.618,-2.7755575615628914e-17,0.0,0.6,180.0,-0.008174728602170944,-0.06666653044521809
2025-06-29T15:33:30.418703+09:00,36.0757758,136.2132937,0.618,-2.7755575615628914e-17,0.0,0.6,180.0,-0.008174728602170944,-0.06666653044521809
2025-06-29T15:33:30.518801+09:00,36.0757758,136.2132937,0.618,-2.7755575615628914e-17,0.0,0.6,180.0,-0.008174728602170944,-0.06666653044521809
2025-06-29T15:33:30.618900+09:00,36.0757758,136.2132937,0.618,-2.7755575615628914e-17,0.0,0.6,180.0,-0.008174728602170944,-0.06666653044521809
2025-06-29T15:33:30.718998+09:00,36.0757758,136.2132937,0.618,-2.7755575615628914e-17,0.0,0.6,180.0,-0.008174728602170944,-0.06666653044521809
2025-06-29T15:33:30.819096+09:00,36.0757758,136.2132937,0.618,-2.7755575615628914e-17,0.0,0.6,180.0,-0.008174728602170944,-0.06666653044521809
2025-06-29T15:33:30.919195+09:00,36.0757758,136.2132937,0.618,-2.7755575615628914e-17,0.0,0.6,180.0,-0.008174728602170944,-0.06666653044521809
2025-06-29T15:33:31.019293+09:00,36.0757758,136.2132937,0.618,-2.7755575615628914e-17,0.0,0.6,180.0,-0.008174728602170944,-0.06666653044521809
2025-06-29T15:33:31.119405+09:00,36.0757758,136.2132937,0.618,-2.7755575615628914e-17,0.0,0.6,180.0,-0.008174728602170944,-0.06666653044521809
2025-06-29T15:33:31.219513+09:00,36.0757765,136.2132938,0.612,-2.7755575615628914e-17,0.0,0.6,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:31.319614+09:00,36.0757765,136.2132938,0.612,-2.7755575615628914e-17,0.0,0.6,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:31.419715+09:00,36.0757765,136.2132938,0.612,-2.7755575615628914e-17,0.0,0.6,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:31.519813+09:00,36.0757765,136.2132938,0.612,-2.7755575615628914e-17,0.0,0.6,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:31.619913+09:00,36.0757765,136.2132938,0.612,-2.7755575615628914e-17,0.0,0.6,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:31.720011+09:00,36.0757765,136.2132938,0.612,-2.7755575615628914e-17,0.0,0.6,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:31.820109+09:00,36.0757765,136.2132938,0.612,-2.7755575615628914e-17,0.0,0.6,180.0,-0.00013833795674145222,0.011092372238636017
2025-06-29T15:33:31.920206+09:00,36.0757765,136.2132938,0.612,-2.7755575615628914e-17,0.0,0.6,180.0,-0.00013833795674145222,0.011092372238636017
