Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2026/01/21 17:59:07.606,-0.398,0.747,5.451,0.051,0.059,-0.01,-0.003,-0.224,0.026,-0.183,0.078,5.666,29800,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:07.706,-0.039,0.095,5.041,0.04,0.065,-0.011,-0.005,-0.23,0.029,-0.192,0.092,5.585,29900,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:07.806,0.038,0.135,5.087,0.061,0.079,-0.015,-0.005,-0.218,0.036,-0.154,0.115,5.474,30000,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:07.906,-0.44,0.31,5.169,0.052,0.098,-0.01,-0.023,-0.224,0.05,-0.176,0.143,5.312,30100,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:08.006,-0.227,0.402,5.217,0.045,0.107,0.008,-0.044,-0.233,0.061,-0.234,0.123,5.26,30200,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:08.106,-0.212,0.297,5.32,0.043,0.107,0.004,-0.072,-0.232,0.071,-0.241,0.133,5.307,30300,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:08.206,-0.093,-0.292,5.187,0.042,0.1,-0.0,-0.08,-0.231,0.073,-0.245,0.114,5.353,30400,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:08.306,-0.262,0.163,5.109,0.03,0.087,-0.012,-0.099,-0.227,0.078,-0.224,0.144,5.318,30500,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:08.409,,,,,,,,,,,,,,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:08.410,-0.308,0.503,5.383,0.03,0.048,-0.009,-0.114,-0.226,0.091,-0.241,0.138,5.359,30600,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:08.506,-0.247,0.001,5.848,0.043,0.046,-0.009,-0.109,-0.232,0.094,-0.27,0.086,5.434,30700,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:08.606,-0.443,0.122,5.597,0.044,0.037,-0.013,-0.103,-0.234,0.099,-0.278,0.068,5.505,30800,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:08.706,-0.224,-0.331,5.687,0.041,0.032,-0.007,-0.109,-0.23,0.098,-0.271,0.023,5.653,30900,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:08.806,-0.202,-0.243,5.886,0.041,0.03,0.001,-0.127,-0.224,0.086,-0.246,-0.037,5.759,31000,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:08.906,-0.257,0.297,5.612,0.04,0.035,-0.007,-0.111,-0.23,0.096,-0.254,-0.019,5.793,31100,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:09.006,-0.222,-0.021,5.798,0.021,0.055,-0.04,-0.088,-0.251,0.114,-0.293,0.017,5.684,31200,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:09.106,-0.741,0.525,5.688,-0.006,0.06,-0.066,-0.083,-0.274,0.117,-0.293,0.03,5.629,31300,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:09.206,-0.321,-0.068,5.953,-0.023,0.064,-0.075,-0.078,-0.284,0.121,-0.304,0.025,5.667,31400,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:09.306,-0.229,0.143,5.8,-0.029,0.063,-0.077,-0.077,-0.287,0.121,-0.327,0.021,5.74,31500,,,-0.0002,0.5793,-0.0,PhaseCorr: err=-0.0002 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:09.409,,,,,,,,,,,,,,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:09.411,-0.323,0.229,5.817,-0.022,0.063,-0.076,-0.077,-0.284,0.121,-0.352,0.03,5.837,31600,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:09.506,-0.213,-0.185,5.962,-0.028,0.039,-0.077,-0.075,-0.287,0.108,-0.365,0.034,5.893,31700,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:09.606,-0.155,0.329,5.875,-0.029,0.02,-0.075,-0.061,-0.288,0.095,-0.369,0.045,5.933,31800,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:09.706,-0.468,0.402,5.359,-0.024,0.022,-0.085,-0.067,-0.283,0.098,-0.359,0.069,5.939,31900,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:09.806,0.095,-0.265,5.723,-0.023,0.019,-0.075,-0.05,-0.286,0.091,-0.338,0.089,5.91,32000,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:09.906,-0.172,0.16,5.656,-0.031,0.027,-0.094,-0.039,-0.28,0.088,-0.317,0.114,5.844,32100,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/21 17:59:10.006,-0.435,0.622,5.309,-0.04,0.011,-0.105,-0.057,-0.277,0.094,-0.289,0.12,5.773,32200,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
