Time,GPS_X,GPS_Y,GPS_Z,Target_X,Target_Y,Target_Z
1751186818.3494666,0.0,0.0,0.0,0.0,0.0,0.0
1751186818.4495244,0.0,0.0,0.0,0.0,0.0,0.0
1751186818.5495815,0.0,0.0,0.0,0.0,0.0,0.0
1751186818.6496384,0.0,0.0,0.0,0.0,0.0,0.0
1751186818.7496953,0.0,0.0,0.0,0.0,0.0,0.0
1751186818.849758,0.0,0.0,0.0,0.0,0.0,0.0
1751186818.9498193,0.0,0.0,0.0,0.0,0.0,0.0
1751186819.0498807,0.0,0.0,0.0,0.0,0.0,0.0
1751186819.1499422,0.0,0.0,0.0,0.0,0.0,0.0
1751186819.2500052,0.0,0.0,0.0,0.0,0.0,0.0
1751186819.3500667,0.0,0.0,0.0,0.0,0.0,0.0
1751186819.450128,0.0,0.0,0.0,0.0,0.0,0.0
1751186819.5501893,0.0,0.0,0.0,0.0,0.0,0.0
1751186819.6502502,0.0,0.0,0.0,0.0,0.0,0.0
1751186819.7503114,0.0,0.0,0.0,0.0,0.0,0.0
1751186819.8503711,0.0,0.0,0.0,0.0,0.0,0.0
1751186819.950433,0.0,0.0,0.0,0.0,0.0,0.0
1751186820.0504947,0.0,0.0,0.0,0.0,0.0,0.0
1751186820.150556,0.0,0.0,0.0,0.0,0.0,0.0
1751186820.2506173,0.0,0.0,0.0,0.0,0.0,0.0
1751186820.3506784,0.0,0.0,0.0,0.0,0.0,0.0
1751186820.4507396,0.0,0.0,0.0,0.0,0.0,0.0
1751186820.550801,0.0,0.0,0.0,0.0,0.0,0.0
1751186820.6508627,0.0,0.0,0.0,0.0,0.0,0.0
1751186820.7509239,0.0,0.0,0.0,0.0,0.0,0.0
1751186820.8509858,0.0,0.0,0.0,0.0,0.0,0.0
1751186820.9510472,0.0,0.0,0.0,0.0,0.0,0.0
1751186821.0511084,0.0,0.0,0.0,0.0,0.0,0.0
1751186821.1511695,0.0,0.0,0.0,0.0,0.0,0.0
1751186821.2512312,0.0,0.0,0.0,0.0,0.0,0.0
1751186821.3512926,0.0,0.0,0.0,0.0,0.0,0.0
1751186821.4513547,0.0,0.0,0.0,0.0,0.0,0.0
1751186821.5514154,0.0,0.0,0.0,0.0,0.0,0.0
1751186821.6514773,0.0,0.0,0.0,0.0,0.0,0.0
1751186821.7515385,0.0,0.0,0.0,0.0,0.0,0.0
1751186821.8515997,0.0,0.0,0.0,0.0,0.0,0.0
1751186821.95166,0.0,0.0,0.0,0.0,0.0,0.0
1751186822.0517213,0.0,0.0,0.0,0.0,0.0,0.0
1751186822.1517825,0.0,0.0,0.0,0.0,0.0,0.0
1751186822.2518425,0.0,0.0,0.0,0.0,0.0,0.0
1751186822.3519046,0.0,0.0,0.0,0.0,0.0,0.0
1751186822.4519663,0.0,0.0,0.0,0.0,0.0,0.0
1751186822.5520277,0.0,0.0,0.0,0.0,0.0,0.0
1751186822.6520886,0.0,0.0,0.0,0.0,0.0,0.0
1751186822.7521498,0.0,0.0,0.0,0.0,0.0,0.0
1751186822.8522112,0.0,0.0,0.0,0.0,0.0,0.0
1751186822.9522727,0.0,0.0,0.0,0.0,0.0,0.0
1751186823.052336,0.0,0.0,0.0,0.0,0.0,0.0
1751186823.152398,0.0,0.0,0.0,0.0,0.0,0.0
1751186823.2524602,0.0,0.0,0.0,0.0,0.0,0.0
1751186823.3525226,0.0,0.0,0.0,0.0,0.0,0.0
1751186823.4525847,0.0,0.0,0.0,0.0,0.0,0.0
1751186823.5526462,0.0,0.0,0.0,0.0,0.0,0.0
1751186823.652708,0.0,0.0,0.0,0.0,0.0,0.0
1751186823.7527695,0.0,0.0,0.0,0.0,0.0,0.0
1751186823.852831,0.0,0.0,0.0,0.0,0.0,0.0
1751186823.9528918,0.0,0.0,0.0,0.0,0.0,0.0
1751186824.0529532,0.0,0.0,0.0,0.0,0.0,0.0
1751186824.1530151,0.0,0.0,0.0,0.0,0.0,0.0
1751186824.2530756,0.0,0.0,0.0,0.0,0.0,0.0
1751186824.3531373,0.0,0.0,0.0,0.0,0.0,0.0
1751186824.4531987,0.0,0.0,0.0,0.0,0.0,0.0
1751186824.55326,0.0,0.0,0.0,0.0,0.0,0.0
1751186824.6533217,0.0,0.0,0.0,0.0,0.0,0.0
1751186824.7533877,0.0,0.0,0.0,0.0,0.0,0.0
1751186824.8534553,0.0,0.0,0.0,0.0,0.0,0.0
1751186824.9535298,0.0,0.0,0.0,0.0,0.0,0.0
1751186825.053592,0.0,0.0,0.0,0.0,0.0,0.0
1751186825.1536522,0.0,0.0,0.0,0.0,0.0,0.0
1751186825.253712,0.0,0.0,0.0,0.0,0.0,0.0
1751186825.3537717,0.0,0.0,0.0,0.0,0.0,0.0
1751186825.4538321,0.0,0.0,0.0,0.0,0.0,0.0
1751186825.5538917,0.0,0.0,0.0,0.0,0.0,0.0
1751186825.6539507,0.0,0.0,0.0,0.0,0.0,0.0
1751186825.75401,0.0,0.0,0.0,0.0,0.0,0.0
1751186825.8540695,0.0,0.0,0.0,0.0,0.0,0.0
1751186825.9541297,0.0,0.0,0.0,0.0,0.0,0.0
1751186826.0541906,0.0,0.0,0.0,0.0,0.0,0.0
1751186826.15425,0.0,0.0,0.0,0.0,0.0,0.0
1751186826.25431,0.0,0.0,0.0,0.0,0.0,0.0
1751186826.3543699,0.0,0.0,0.0,0.0,0.0,0.0
1751186826.4544291,0.0,0.0,0.0,0.0,0.0,0.0
1751186826.5544908,0.0,0.0,0.0,0.0,0.0,0.0
1751186826.6545541,0.0,0.0,0.0,0.0,0.0,0.0
1751186826.7546163,0.0,0.0,0.0,0.0,0.0,0.0
1751186826.8546796,0.0,0.0,0.0,0.0,0.0,0.0
1751186826.9547422,0.0,0.0,0.0,0.0,0.0,0.0
1751186827.0548055,0.0,0.0,0.0,0.0,0.0,0.0
1751186827.1548688,0.0,0.0,0.0,0.0,0.0,0.0
1751186827.2549314,0.0,0.0,0.0,0.0,0.0,0.0
1751186827.354995,0.0,-0.011131949339116431,0.497,0.0,0.0,0.5
1751186827.4550574,0.0,-0.011131949339116431,0.497,0.0,0.0,0.5
1751186827.5551195,0.0,-0.011131949339116431,0.497,0.0,0.0,0.5
1751186827.6551826,0.0,-0.011131949339116431,0.497,0.0,0.0,0.5
1751186827.755246,0.0,-0.011131949339116431,0.497,0.0,0.0,0.5
1751186827.8553085,0.0,-0.011131949339116431,0.497,0.0,0.0,0.5
1751186827.9553719,0.0,-0.011131949339116431,0.497,0.0,0.0,0.5
1751186828.0554364,0.0,-0.011131949339116431,0.497,0.0,0.0,0.5
1751186828.1555018,0.0,-0.011131949339116431,0.497,0.0,0.0,0.5
1751186828.2555668,0.0,-0.011131949339116431,0.497,0.0,0.0,0.5
1751186828.3556323,0.0,-0.011131949339116431,0.493,0.0,0.0,0.5
1751186828.4556985,0.0,-0.011131949339116431,0.493,0.0,0.0,0.5
1751186828.5557632,0.0,-0.011131949339116431,0.493,0.0,0.0,0.5
1751186828.6558285,0.0,-0.011131949339116431,0.493,0.0,0.0,0.5
1751186828.7558942,0.0,-0.011131949339116431,0.493,0.0,0.0,0.5
1751186828.855959,0.0,-0.011131949339116431,0.493,0.0,0.0,0.5
1751186828.9560246,0.0,-0.011131949339116431,0.493,0.0,0.0,0.5
1751186829.0560906,0.0,-0.011131949339116431,0.493,0.0,0.0,0.5
1751186829.1561537,0.0,-0.011131949339116431,0.493,0.0,0.0,0.5
1751186829.2562203,0.0,-0.011131949339116431,0.493,0.0,0.0,0.5
1751186829.356286,0.0,-0.011131949339116431,0.504,0.0,0.0,0.5
1751186829.456347,0.0,-0.011131949339116431,0.504,0.0,0.0,0.5
1751186829.5564082,0.0,-0.011131949339116431,0.504,0.0,0.0,0.5
1751186829.6564708,0.0,-0.011131949339116431,0.504,0.0,0.0,0.5
1751186829.7565339,0.0,-0.011131949339116431,0.504,0.0,0.0,0.5
1751186829.856598,0.0,-0.011131949339116431,0.504,0.0,0.0,0.5
1751186829.956663,0.0,-0.011131949339116431,0.504,0.0,0.0,0.5
1751186830.0567281,0.0,-0.011131949339116431,0.504,0.0,0.0,0.5
1751186830.1567936,0.0,-0.011131949339116431,0.504,0.0,0.0,0.5
1751186830.2568583,0.0,-0.011131949339116431,0.504,0.0,0.0,0.5
1751186830.3569217,0.0,0.0,0.496,0.0,0.0,0.5
1751186830.4569845,0.0,0.0,0.496,0.0,0.0,0.5
1751186830.5570471,0.0,0.0,0.496,0.0,0.0,0.5
1751186830.6571093,0.0,0.0,0.496,0.0,0.0,0.5
1751186830.7571714,0.0,0.0,0.496,0.0,0.0,0.5
1751186830.8572338,0.0,0.0,0.496,0.0,0.0,0.5
1751186830.957296,0.0,0.0,0.496,0.0,0.0,0.5
1751186831.0573597,0.0,0.0,0.496,0.0,0.0,0.5
1751186831.1574233,0.0,0.0,0.496,0.0,0.0,0.5
1751186831.257488,0.0,0.0,0.496,0.0,0.0,0.5
1751186831.357551,0.0,0.0,0.497,0.0,0.0,0.5
1751186831.4576135,0.0,0.0,0.497,0.0,0.0,0.5
1751186831.557676,0.0,0.0,0.497,0.0,0.0,0.5
1751186831.6577387,0.0,0.0,0.497,0.0,0.0,0.5
1751186831.7577999,0.0,0.0,0.497,0.0,0.0,0.5
1751186831.8578606,0.0,0.0,0.497,0.0,0.0,0.5
1751186831.9579215,0.0,0.0,0.497,0.0,0.0,0.5
1751186832.057983,0.0,0.0,0.497,0.0,0.0,0.5
1751186832.1580439,0.0,0.0,0.497,0.0,0.0,0.5
1751186832.2581043,0.0,0.0,0.497,0.0,0.0,0.5
1751186832.358166,0.0,0.0,0.496,0.0,0.0,0.5
1751186832.4582272,0.0,0.0,0.496,0.0,0.0,0.5
1751186832.558288,0.0,0.0,0.496,0.0,0.0,0.5
1751186832.6583493,0.0,0.0,0.496,0.0,0.0,0.5
1751186832.7584102,0.0,0.0,0.496,0.0,0.0,0.5
1751186832.858471,0.0,0.0,0.496,0.0,0.0,0.5
1751186832.9585316,0.0,0.0,0.496,0.0,0.0,0.5
1751186833.0585928,0.0,0.0,0.496,0.0,0.0,0.5
1751186833.1586537,0.0,0.0,0.496,0.0,0.0,0.5
1751186833.258716,0.0,0.0,0.496,0.0,0.0,0.5
1751186833.3587778,0.0,0.0,0.496,0.0,0.0,0.5
1751186833.4588392,0.0,0.0,0.496,0.0,0.0,0.5
1751186833.5589006,0.0,0.0,0.496,0.0,0.0,0.5
1751186833.658961,0.0,0.0,0.496,0.0,0.0,0.5
1751186833.7590222,0.0,0.0,0.496,0.0,0.0,0.5
1751186833.8590827,0.0,0.0,0.496,0.0,0.0,0.5
1751186833.9591439,0.0,0.0,0.496,0.0,0.0,0.5
1751186834.0592043,0.0,0.0,0.496,0.0,0.0,0.5
1751186834.159265,0.0,0.0,0.496,0.0,0.0,0.5
1751186834.2593257,0.0,0.0,0.496,0.0,0.0,0.5
1751186834.3593867,0.008997274542379335,0.0,0.499,0.0,0.0,0.5
1751186834.4594479,0.008997274542379335,0.0,0.499,0.0,0.0,0.5
1751186834.5595086,0.008997274542379335,0.0,0.499,0.0,0.0,0.5
1751186834.6595688,0.008997274542379335,0.0,0.499,0.0,0.0,0.5
1751186834.7596297,0.008997274542379335,0.0,0.499,0.0,0.0,0.5
1751186834.8596914,0.008997274542379335,0.0,0.499,0.0,0.0,0.5
1751186834.9597518,0.008997274542379335,0.0,0.499,0.0,0.0,0.5
1751186835.0598154,0.008997274542379335,0.0,0.499,0.0,0.0,0.5
1751186835.1598773,0.008997274542379335,0.0,0.499,0.0,0.0,0.5
1751186835.259939,0.008997274542379335,0.0,0.499,0.0,0.0,0.5
1751186835.3600013,0.0,0.0,0.495,0.0,0.0,0.5
1751186835.4600625,0.0,0.0,0.495,0.0,0.0,0.5
1751186835.5601237,0.0,0.0,0.495,0.0,0.0,0.5
1751186835.6601858,0.0,0.0,0.495,0.0,0.0,0.5
1751186835.7602468,0.0,0.0,0.495,0.0,0.0,0.5
1751186835.8603075,0.0,0.0,0.495,0.0,0.0,0.5
1751186835.960368,0.0,0.0,0.495,0.0,0.0,0.5
1751186836.0604289,0.0,0.0,0.495,0.0,0.0,0.5
1751186836.16049,0.0,0.0,0.495,0.0,0.0,0.5
1751186836.260551,0.0,0.0,0.495,0.0,0.0,0.5
1751186836.3606122,-0.008997274542379335,0.0,0.507,0.0,0.0,0.5
1751186836.4606733,-0.008997274542379335,0.0,0.507,0.0,0.0,0.5
1751186836.5607343,-0.008997274542379335,0.0,0.507,0.0,0.0,0.5
1751186836.6607952,-0.008997274542379335,0.0,0.507,0.0,0.0,0.5
1751186836.760856,-0.008997274542379335,0.0,0.507,0.0,0.0,0.5
1751186836.8609164,-0.008997274542379335,0.0,0.507,0.0,0.0,0.5
1751186836.9609773,-0.008997274542379335,0.0,0.507,0.0,0.0,0.5
1751186837.0610383,-0.008997274542379335,0.0,0.507,0.0,0.0,0.5
