Timestamp,M0_Thrust_N,M1_Thrust_N,M2_Thrust_N,M3_Thrust_N
2025/07/20 16:47:23.619,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.643,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.668,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.693,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.718,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.743,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.768,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.793,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.818,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.843,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.868,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.893,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.918,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.943,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.968,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:23.993,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.018,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.043,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.068,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.093,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.118,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.143,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.168,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.193,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.218,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.243,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.268,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.293,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.318,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.343,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.368,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.393,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.418,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.443,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.468,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.493,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.518,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.543,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.568,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.593,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.618,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.643,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.668,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.693,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.718,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.743,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.768,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.793,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.818,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.843,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.868,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.893,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.918,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.943,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.968,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:24.993,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.018,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.043,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.068,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.093,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.118,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.143,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.168,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.193,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.218,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.243,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.268,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.293,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.318,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.343,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.368,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.393,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.418,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.443,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.468,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.493,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.518,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.543,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.568,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.593,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.618,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.643,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.668,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.693,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.718,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.744,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.768,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.793,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.818,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.843,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.868,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.893,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.918,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.943,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.968,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:25.993,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.018,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.043,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.068,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.093,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.118,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.143,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.169,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.193,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.218,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.243,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.268,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.293,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.318,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.343,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.368,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.393,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.418,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.443,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.468,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.493,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.518,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.543,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.568,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.593,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.618,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.643,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.668,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.693,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.718,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.743,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.768,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.793,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.818,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.843,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.868,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.893,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.918,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.943,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.968,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:26.993,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.018,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.043,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.068,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.093,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.118,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.143,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.168,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.193,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.218,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.243,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.268,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.293,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.318,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.343,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.368,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.393,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.418,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.443,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.468,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.493,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.518,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.543,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.568,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.593,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.618,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.643,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.668,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.693,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.718,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.743,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.768,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.793,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.818,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.843,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.868,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.893,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.918,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.943,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.968,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:27.993,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.018,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.043,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.068,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.093,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.118,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.143,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.168,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.193,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.218,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.243,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.268,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.293,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.318,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.343,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.368,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.393,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.418,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.443,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.468,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.493,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.518,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.543,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.568,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.593,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.618,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.643,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.668,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.693,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.718,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.743,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.768,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.793,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.818,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.843,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.868,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.893,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.918,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.943,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.968,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:28.993,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:29.018,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:29.043,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:29.068,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:29.093,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:29.118,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:29.143,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:47:29.168,-0.258,-0.258,-0.258,-0.258
