Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4
2025/08/09 18:10:44.893,0.018,0.071,-23.466,23.466114314048674,0.999968,-0.007698,0.001935,1.4e-05
2025/08/09 18:10:44.993,-0.071,0.132,-23.441,23.441479176877895,0.99987,-0.014167,-0.007672,-0.000108
2025/08/09 18:10:45.093,-0.129,0.149,-23.466,23.466827608349625,0.999775,-0.016057,-0.013852,-0.000222
2025/08/09 18:10:45.193,-0.105,0.12,-23.417,23.417542868541954,0.999854,-0.012866,-0.011244,-0.000144
2025/08/09 18:10:45.293,-0.001,0.07,-23.407,23.40710469067031,0.999971,-0.007538,-0.00015,-1e-06
2025/08/09 18:10:45.393,0.082,0.007,-23.366,23.366144932358868,0.999961,-0.000851,0.008786,7e-06
2025/08/09 18:10:45.493,0.087,0.01,-23.353,23.353164196742163,0.999955,-0.001116,0.009416,1e-05
2025/08/09 18:10:45.593,-0.028,0.104,-23.385,23.385248020921225,0.999933,-0.011145,-0.003075,-3.4e-05
2025/08/09 18:10:45.693,-0.165,0.163,-23.506,23.507144233190047,0.999689,-0.017473,-0.01777,-0.00031
2025/08/09 18:10:45.793,-0.162,0.165,-23.472,23.473138967764836,0.999692,-0.017705,-0.017393,-0.000308
2025/08/09 18:10:45.894,-0.013,0.094,-23.372,23.372192644251413,0.999948,-0.010108,-0.001405,-1.4e-05
2025/08/09 18:10:45.993,0.117,-0.007,-23.331,23.331294413298203,0.99992,0.000752,0.012598,-9e-06
2025/08/09 18:10:46.094,0.096,0.005,-23.379,23.379197633794025,0.999946,-0.000576,0.010358,5e-06
2025/08/09 18:10:46.193,-0.018,0.094,-23.405,23.405195683864726,0.999947,-0.01008,-0.001967,-1.9e-05
2025/08/09 18:10:46.293,-0.132,0.174,-23.463,23.464016472036494,0.999723,-0.018728,-0.014236,-0.000266
2025/08/09 18:10:46.393,-0.157,0.167,-23.486,23.48711846949302,0.999697,-0.017957,-0.01682,-0.000302
2025/08/09 18:10:46.493,-0.041,0.09,-23.388,23.38820910202404,0.999943,-0.009654,-0.004493,-4.3e-05
2025/08/09 18:10:46.593,0.075,0.008,-23.356,23.356121788516173,0.999967,-0.000937,0.008056,7e-06
2025/08/09 18:10:46.693,0.108,0.01,-23.362,23.362251775032302,0.999932,-0.001164,0.011607,1.3e-05
2025/08/09 18:10:46.793,0.026,0.083,-23.378,23.378161796856485,0.999955,-0.008943,0.002871,2.5e-05
2025/08/09 18:10:46.893,-0.106,0.146,-23.427,23.427694743614875,0.999811,-0.015706,-0.01142,-0.000179
2025/08/09 18:10:46.993,-0.198,0.173,-23.497,23.498471056645364,0.999602,-0.018548,-0.021209,-0.000393
2025/08/09 18:10:47.093,-0.119,0.161,-23.458,23.45885431985117,0.999767,-0.017342,-0.012824,-0.000222
2025/08/09 18:10:47.193,0.069,0.047,-23.356,23.356149211717245,0.999959,-0.005093,0.007451,3.7e-05
2025/08/09 18:10:47.293,0.139,-0.031,-23.319,23.319434877372135,0.999882,0.003418,0.014913,-5e-05
2025/08/09 18:10:47.393,0.029,0.035,-23.39,23.39004416413103,0.999987,-0.003761,0.003207,1.2e-05
2025/08/09 18:10:47.493,-0.092,0.149,-22.62,22.620677819198967,0.999823,-0.015984,-0.009914,-0.000158
