Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Roll_deg,Quat_Pitch_deg,Quat_Yaw_deg
2025/08/05 17:32:33.484,-0.158,0.916,-22.387,22.406289050175175,0.0,0.0,0.0
