Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4
2025/08/09 18:58:01.365,-0.219,0.211,-23.549,23.550963525936684,0.999467,0.022608,-0.023544,0.000532
2025/08/09 18:58:01.465,-0.241,0.223,-23.539,23.54128991792931,0.99938,0.023905,-0.025814,0.000617
2025/08/09 18:58:01.565,-0.225,0.2,-23.532,23.53392549066135,0.999478,0.021436,-0.024159,0.000518
2025/08/09 18:58:01.665,-0.135,0.148,-23.477,23.477854629416207,0.999767,0.015937,-0.014512,0.000231
2025/08/09 18:58:01.765,-0.077,0.116,-23.471,23.471412952781517,0.999887,0.012477,-0.008312,0.000103
2025/08/09 18:58:01.865,-0.038,0.095,-23.486,23.486222876401392,0.999939,0.010222,-0.004093,4.1e-05
2025/08/09 18:58:01.965,-0.022,0.101,-23.461,23.46122771723594,0.999938,0.010881,-0.002387,2.5e-05
2025/08/09 18:58:02.065,-0.069,0.142,-23.447,23.447531511867087,0.999856,0.015246,-0.007412,0.000113
2025/08/09 18:58:02.165,-0.162,0.172,-23.504,23.5051875976347,0.999679,0.018424,-0.017381,0.00032
2025/08/09 18:58:02.265,-0.231,0.198,-23.543,23.54496578888999,0.999466,0.021236,-0.024797,0.000526
2025/08/09 18:58:02.365,-0.244,0.206,-23.559,23.561164084144913,0.999411,0.022149,-0.0262,0.00058
2025/08/09 18:58:02.465,-0.219,0.183,-23.542,23.543729823458307,0.999528,0.019689,-0.023552,0.000463
2025/08/09 18:58:02.565,-0.17,0.17,-23.516,23.517228918390874,0.999665,0.018278,-0.018281,0.000334
2025/08/09 18:58:02.665,-0.08,0.122,-23.447,23.447453870303274,0.999876,0.013073,-0.008672,0.000113
2025/08/09 18:58:02.765,-0.038,0.084,-23.454,23.454181205064483,0.99995,0.009061,-0.00415,3.7e-05
2025/08/09 18:58:02.865,-0.035,0.098,-23.489,23.489230511023557,0.999937,0.010527,-0.003759,3.9e-05
2025/08/09 18:58:02.965,-0.062,0.144,-23.487,23.48752326236208,0.999857,0.015515,-0.006688,0.000103
2025/08/09 18:58:03.065,-0.129,0.172,-23.47,23.470984747129805,0.999733,0.018444,-0.013906,0.000256
2025/08/09 18:58:03.165,-0.202,0.214,-23.523,23.52484067958803,0.999499,0.023021,-0.021717,0.0005
2025/08/09 18:58:03.265,-0.239,0.225,-23.567,23.569285839838255,0.999379,0.024171,-0.025599,0.000619
2025/08/09 18:58:03.365,-0.222,0.194,-23.553,23.554845127913705,0.999499,0.020776,-0.02387,0.000496
2025/08/09 18:58:03.465,-0.192,0.18,-23.548,23.54947065222486,0.999599,0.019366,-0.020647,0.0004
2025/08/09 18:58:03.565,-0.138,0.154,-23.528,23.528908686974837,0.999753,0.016552,-0.014826,0.000245
2025/08/09 18:58:03.665,-0.08,0.108,-21.096,21.09642813369126,0.999896,0.011598,-0.008581,9.9e-05
2025/08/09 18:58:03.765,-0.016,0.009,-16.424,16.42401025937332,0.999997,0.001027,-0.0018,1e-06
2025/08/09 18:58:03.865,-0.091,0.231,-15.271,15.273018136570126,0.999644,0.024779,-0.00983,0.000243
2025/08/09 18:58:03.965,-0.266,0.36,-15.61,15.616416234206874,0.998844,0.038633,-0.028557,0.001104
2025/08/09 18:58:04.065,-0.343,0.146,-15.788,15.792400355867375,0.999201,0.015629,-0.036778,0.000575
2025/08/09 18:58:04.165,0.021,0.358,-15.831,15.835061288166838,0.99926,0.038392,0.002315,-8.8e-05
2025/08/09 18:58:04.265,-0.228,0.122,-15.781,15.783118481466202,0.999614,0.01307,-0.024481,0.00032
2025/08/09 18:58:04.365,-0.399,0.291,-15.99,15.997624261120775,0.998593,0.031231,-0.042816,0.001339
2025/08/09 18:58:04.465,0.069,0.137,-16.002,16.002735203708145,0.999864,0.014693,0.007413,-0.000108
2025/08/09 18:58:04.565,0.105,-0.146,-15.526,15.527041476082942,0.999813,-0.015648,0.011315,0.000177
2025/08/09 18:58:04.665,0.436,-0.311,-14.04,14.050210567817123,0.99835,-0.033376,0.046691,0.00156
2025/08/09 18:58:04.765,-0.286,0.556,-12.103,12.119139449647404,0.99775,0.059582,-0.030668,0.001831
2025/08/09 18:58:04.865,-0.209,-0.26,-11.828,11.832703199184875,0.99936,-0.027857,-0.022395,-0.000624
