Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N
2025/08/04 15:45:00.615,-0.358,-0.396,-23.459,23.46507321531301
2025/08/04 15:45:00.715,-0.365,-0.399,-23.473,23.479228160227073
2025/08/04 15:45:00.815,-0.374,-0.401,-23.479,23.485402232024896
2025/08/04 15:45:00.915,-0.355,-0.394,-23.447,23.452997036626257
2025/08/04 15:45:01.015,-0.363,-0.392,-23.451,23.457084942507244
2025/08/04 15:45:01.115,-0.374,-0.4,-23.474,23.480386538555962
2025/08/04 15:45:01.214,-0.365,-0.403,-23.461,23.467299695533782
2025/08/04 15:45:01.315,-0.363,-0.391,-23.459,23.465066183584483
2025/08/04 15:45:01.415,-0.369,-0.396,-23.478,23.484238565471948
2025/08/04 15:45:01.515,-0.365,-0.394,-23.474,23.48014346208302
2025/08/04 15:45:01.614,-0.358,-0.396,-23.449,23.455075804609972
2025/08/04 15:45:01.715,-0.378,-0.405,-23.47,23.476537415044834
2025/08/04 15:45:01.814,-0.36,-0.4,-23.463,23.469170607416018
2025/08/04 15:45:01.915,-0.361,-0.399,-23.438,23.444175523997426
2025/08/04 15:45:02.015,-0.364,-0.391,-23.463,23.469080638150274
2025/08/04 15:45:02.115,-0.364,-0.399,-23.47,23.476213429767586
2025/08/04 15:45:02.215,-0.36,-0.394,-23.444,23.450074029733894
2025/08/04 15:45:02.315,-0.362,-0.399,-23.453,23.45918698505982
2025/08/04 15:45:02.415,-0.372,-0.399,-23.482,23.488335594503074
2025/08/04 15:45:02.515,-0.355,-0.399,-23.461,23.46707793910439
2025/08/04 15:45:02.615,-0.37,-0.398,-23.473,23.479289448362785
2025/08/04 15:45:02.715,-0.377,-0.41,-23.499,23.505599971070723
2025/08/04 15:45:02.815,-0.367,-0.396,-23.459,23.46521225133069
2025/08/04 15:45:02.915,-0.361,-0.404,-23.453,23.459257149364298
2025/08/04 15:45:03.015,-0.365,-0.398,-23.482,23.488208807825256
2025/08/04 15:45:03.115,-0.357,-0.407,-23.447,23.453249391075854
2025/08/04 15:45:03.215,-0.36,-0.395,-23.432,23.438093971140226
2025/08/04 15:45:03.315,-0.372,-0.392,-23.459,23.465223821647214
2025/08/04 15:45:03.415,-0.355,-0.402,-23.446,23.452133058636694
2025/08/04 15:45:03.515,-0.357,-0.396,-23.437,23.443063664973486
2025/08/04 15:45:03.615,-0.377,-0.397,-23.477,23.483382784428652
2025/08/04 15:45:03.715,-0.365,-0.408,-23.462,23.468385820077184
2025/08/04 15:45:03.815,-0.365,-0.393,-23.439,23.445135849467796
2025/08/04 15:45:03.915,-0.366,-0.395,-23.455,23.461180831322192
2025/08/04 15:45:04.015,-0.371,-0.394,-23.489,23.49523351660928
2025/08/04 15:45:04.115,-0.359,-0.403,-23.458,23.464207934639514
2025/08/04 15:45:04.215,-0.369,-0.39,-23.485,23.49113632841119
2025/08/04 15:45:04.315,-0.368,-0.407,-23.487,23.493408479826844
2025/08/04 15:45:04.415,-0.369,-0.4,-23.452,23.458313345166147
2025/08/04 15:45:04.515,-0.362,-0.382,-23.445,23.450906016612663
2025/08/04 15:45:04.615,-0.366,-0.409,-23.48,23.48641388122078
2025/08/04 15:45:04.715,-0.36,-0.384,-23.459,23.464904368013094
2025/08/04 15:45:04.815,-0.36,-0.4,-23.434,23.440178241643128
2025/08/04 15:45:04.915,-0.369,-0.4,-23.486,23.49230420797415
2025/08/04 15:45:05.015,-0.367,-0.402,-23.479,23.485308897265966
2025/08/04 15:45:05.115,-0.365,-0.397,-23.453,23.459199538773696
2025/08/04 15:45:05.215,-0.375,-0.4,-23.497,23.503396222673864
2025/08/04 15:45:05.315,-0.372,-0.412,-23.48,23.48656058259702
2025/08/04 15:45:05.415,-0.358,-0.389,-23.454,23.45995739552824
2025/08/04 15:45:05.514,-0.362,-0.396,-23.475,23.4811304029427
2025/08/04 15:45:05.614,-0.362,-0.411,-23.476,23.482387889650404
2025/08/04 15:45:05.714,-0.365,-0.383,-23.458,23.463965521624853
2025/08/04 15:45:05.814,-0.356,-0.411,-23.452,23.45830260270338
2025/08/04 15:45:05.914,-0.361,-0.403,-23.487,23.493230918713586
