Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N
2025/08/04 16:17:25.930,1.389,0.165,-23.451,23.492678582911743
2025/08/04 16:17:26.029,1.386,0.163,-23.439,23.48050864014662
2025/08/04 16:17:26.130,1.376,0.17,-23.444,23.484961400862467
2025/08/04 16:17:26.230,1.413,0.184,-23.445,23.488261962095027
2025/08/04 16:17:26.330,1.396,0.159,-23.439,23.48107361259276
2025/08/04 16:17:26.429,1.386,0.156,-23.434,23.47546992074919
2025/08/04 16:17:26.530,1.422,0.149,-23.439,23.482568130423893
2025/08/04 16:17:26.630,1.431,0.162,-23.433,23.477212228030826
2025/08/04 16:17:26.730,1.412,0.175,-23.409,23.45219925721253
2025/08/04 16:17:26.829,1.422,0.189,-23.424,23.467884033291114
2025/08/04 16:17:26.930,1.417,0.184,-23.432,23.475527022838058
2025/08/04 16:17:27.030,1.391,0.165,-23.428,23.469837877582368
2025/08/04 16:17:27.130,1.397,0.163,-23.444,23.48615153659705
2025/08/04 16:17:27.230,1.411,0.165,-23.45,23.49299142297549
2025/08/04 16:17:27.330,1.394,0.161,-23.446,23.487955913616663
2025/08/04 16:17:27.430,1.392,0.156,-23.432,23.473828490469973
2025/08/04 16:17:27.530,1.415,0.152,-23.449,23.4921461343999
2025/08/04 16:17:27.630,1.415,0.134,-23.441,23.484051226311017
2025/08/04 16:17:27.730,1.409,0.128,-23.434,23.47666971697647
2025/08/04 16:17:27.830,1.415,0.154,-23.447,23.49016283468465
2025/08/04 16:17:27.930,1.412,0.172,-23.435,23.478129248302555
2025/08/04 16:17:28.030,1.389,0.168,-23.426,23.467744267398174
2025/08/04 16:17:28.130,1.383,0.168,-23.457,23.498335302740067
2025/08/04 16:17:28.230,1.393,0.164,-23.444,23.485920910196388
2025/08/04 16:17:28.330,1.371,0.162,-23.45,23.49060205699292
2025/08/04 16:17:28.430,1.364,0.17,-23.448,23.48825451156386
