Time,GPS_Lat,GPS_Lon,GPS_Alt,N(m),E(m),Target_Alt,Target_Yaw(deg),Local_X(m),Local_Y(m),Yaw_Offset(deg),Initial_Yaw(deg)
2025-06-29T15:28:51.089705+09:00,36.075777,136.2132944,0.499,0.0,0.0,0.5,165.5870627658005,0.009281432256102562,-0.02207244001328945,0.0,165.5870627658005
2025-06-29T15:28:51.189803+09:00,36.075777,136.2132944,0.499,0.0,0.0,0.5,165.5870627658005,0.009281432256102562,-0.02207244001328945,0.0,165.5870627658005
2025-06-29T15:28:51.289893+09:00,36.075777,136.2132944,0.499,0.0,0.0,0.5,165.5870627658005,0.009281432256102562,-0.02207244001328945,0.0,165.5870627658005
2025-06-29T15:28:51.389977+09:00,36.075777,136.2132944,0.499,0.0,0.0,0.5,165.5870627658005,0.009281432256102562,-0.02207244001328945,0.0,165.5870627658005
2025-06-29T15:28:51.490057+09:00,36.075777,136.2132944,0.499,0.0,0.0,0.5,165.5870627658005,0.009281432256102562,-0.02207244001328945,0.0,165.5870627658005
2025-06-29T15:28:51.590138+09:00,36.075777,136.2132944,0.499,0.0,0.0,0.5,165.5870627658005,0.009281432256102562,-0.02207244001328945,0.0,165.5870627658005
2025-06-29T15:28:51.690218+09:00,36.075777,136.2132944,0.499,0.0,0.0,0.5,165.5870627658005,0.009281432256102562,-0.02207244001328945,0.0,165.5870627658005
2025-06-29T15:28:51.790299+09:00,36.075777,136.2132944,0.499,0.0,0.0,0.5,165.5870627658005,0.009281432256102562,-0.02207244001328945,0.0,165.5870627658005
2025-06-29T15:28:51.890395+09:00,36.075777,136.2132944,0.499,0.0,0.0,0.5,165.5870627658005,0.009281432256102562,-0.02207244001328945,0.0,165.5870627658005
2025-06-29T15:28:51.990498+09:00,36.075777,136.2132944,0.499,0.0,0.0,0.5,165.5870627658005,0.009281432256102562,-0.02207244001328945,0.0,165.5870627658005
2025-06-29T15:28:52.090596+09:00,36.0757772,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,0.0,0.0,0.0,165.5870627658005
2025-06-29T15:28:52.190688+09:00,36.0757772,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,0.0,0.0,0.0,165.5870627658005
2025-06-29T15:28:52.290773+09:00,36.0757772,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,0.0,0.0,0.0,165.5870627658005
2025-06-29T15:28:52.390856+09:00,36.0757772,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,0.0,0.0,0.0,165.5870627658005
2025-06-29T15:28:52.490936+09:00,36.0757772,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,0.0,0.0,0.0,165.5870627658005
2025-06-29T15:28:52.591016+09:00,36.0757772,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,0.0,0.0,0.0,165.5870627658005
2025-06-29T15:28:52.691095+09:00,36.0757772,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,0.0,0.0,0.0,165.5870627658005
2025-06-29T15:28:52.791177+09:00,36.0757772,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,0.0,0.0,0.0,165.5870627658005
2025-06-29T15:28:52.891259+09:00,36.0757772,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,0.0,0.0,0.0,165.5870627658005
2025-06-29T15:28:52.991339+09:00,36.0757772,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,0.0,0.0,0.0,165.5870627658005
2025-06-29T15:28:53.091422+09:00,36.0757773,136.2132942,0.527,0.0,0.0,0.5,165.5870627658005,-0.009143091971054673,0.01098006870597601,0.0,165.5870627658005
2025-06-29T15:28:53.191505+09:00,36.0757773,136.2132942,0.527,0.0,0.0,0.5,165.5870627658005,-0.009143091971054673,0.01098006870597601,0.0,165.5870627658005
2025-06-29T15:28:53.291585+09:00,36.0757773,136.2132942,0.527,0.0,0.0,0.5,165.5870627658005,-0.009143091971054673,0.01098006870597601,0.0,165.5870627658005
2025-06-29T15:28:53.391666+09:00,36.0757773,136.2132942,0.527,0.0,0.0,0.5,165.5870627658005,-0.009143091971054673,0.01098006870597601,0.0,165.5870627658005
2025-06-29T15:28:53.491746+09:00,36.0757773,136.2132942,0.527,0.0,0.0,0.5,165.5870627658005,-0.009143091971054673,0.01098006870597601,0.0,165.5870627658005
2025-06-29T15:28:53.591825+09:00,36.0757773,136.2132942,0.527,0.0,0.0,0.5,165.5870627658005,-0.009143091971054673,0.01098006870597601,0.0,165.5870627658005
2025-06-29T15:28:53.691907+09:00,36.0757773,136.2132942,0.527,0.0,0.0,0.5,165.5870627658005,-0.009143091971054673,0.01098006870597601,0.0,165.5870627658005
2025-06-29T15:28:53.791987+09:00,36.0757773,136.2132942,0.527,0.0,0.0,0.5,165.5870627658005,-0.009143091971054673,0.01098006870597601,0.0,165.5870627658005
2025-06-29T15:28:53.892083+09:00,36.0757773,136.2132942,0.527,0.0,0.0,0.5,165.5870627658005,-0.009143091971054673,0.01098006870597601,0.0,165.5870627658005
2025-06-29T15:28:53.992180+09:00,36.0757773,136.2132942,0.527,0.0,0.0,0.5,165.5870627658005,-0.009143091971054673,0.01098006870597601,0.0,165.5870627658005
2025-06-29T15:28:54.092269+09:00,36.0757773,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,-0.00013833807315677404,0.01109237177297473,0.0,165.5870627658005
2025-06-29T15:28:54.192353+09:00,36.0757773,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,-0.00013833807315677404,0.01109237177297473,0.0,165.5870627658005
2025-06-29T15:28:54.292442+09:00,36.0757773,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,-0.00013833807315677404,0.01109237177297473,0.0,165.5870627658005
2025-06-29T15:28:54.392530+09:00,36.0757773,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,-0.00013833807315677404,0.01109237177297473,0.0,165.5870627658005
2025-06-29T15:28:54.492612+09:00,36.0757773,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,-0.00013833807315677404,0.01109237177297473,0.0,165.5870627658005
2025-06-29T15:28:54.592693+09:00,36.0757773,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,-0.00013833807315677404,0.01109237177297473,0.0,165.5870627658005
2025-06-29T15:28:54.692777+09:00,36.0757773,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,-0.00013833807315677404,0.01109237177297473,0.0,165.5870627658005
2025-06-29T15:28:54.792858+09:00,36.0757773,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,-0.00013833807315677404,0.01109237177297473,0.0,165.5870627658005
2025-06-29T15:28:54.892940+09:00,36.0757773,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,-0.00013833807315677404,0.01109237177297473,0.0,165.5870627658005
2025-06-29T15:28:54.993033+09:00,36.0757773,136.2132943,0.532,0.0,0.0,0.5,165.5870627658005,-0.00013833807315677404,0.01109237177297473,0.0,165.5870627658005
2025-06-29T15:28:55.093141+09:00,36.0757771,136.2132943,0.514,0.0,0.0,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:55.193243+09:00,36.0757771,136.2132943,0.514,0.0,0.0,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:55.293332+09:00,36.0757771,136.2132943,0.514,0.0,0.0,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:55.393415+09:00,36.0757771,136.2132943,0.514,0.0,0.0,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:55.493512+09:00,36.0757771,136.2132943,0.514,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:55.593611+09:00,36.0757771,136.2132943,0.514,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:55.693698+09:00,36.0757771,136.2132943,0.514,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:55.793779+09:00,36.0757771,136.2132943,0.514,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:55.893876+09:00,36.0757771,136.2132943,0.514,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:55.993973+09:00,36.0757771,136.2132943,0.514,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:56.094063+09:00,36.0757771,136.2132943,0.497,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:56.194145+09:00,36.0757771,136.2132943,0.497,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:56.294229+09:00,36.0757771,136.2132943,0.497,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:56.394311+09:00,36.0757771,136.2132943,0.497,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:56.494394+09:00,36.0757771,136.2132943,0.497,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:56.594475+09:00,36.0757771,136.2132943,0.497,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:56.694555+09:00,36.0757771,136.2132943,0.497,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:56.794635+09:00,36.0757771,136.2132943,0.497,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:56.894715+09:00,36.0757771,136.2132943,0.497,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:56.994796+09:00,36.0757771,136.2132943,0.497,0.0,-0.1,0.5,165.5870627658005,0.00013833795674145222,-0.01109236991032958,0.0,165.5870627658005
2025-06-29T15:28:57.094875+09:00,36.0757771,136.2132938,0.509,0.0,-0.1,0.5,165.5870627658005,-0.04488544340711087,-0.011653882451355457,0.0,165.5870627658005
2025-06-29T15:28:57.194955+09:00,36.0757771,136.2132938,0.509,0.0,-0.1,0.5,165.5870627658005,-0.04488544340711087,-0.011653882451355457,0.0,165.5870627658005
2025-06-29T15:28:57.295035+09:00,36.0757771,136.2132938,0.509,0.0,-0.1,0.5,165.5870627658005,-0.04488544340711087,-0.011653882451355457,0.0,165.5870627658005
2025-06-29T15:28:57.395116+09:00,36.0757771,136.2132938,0.509,0.0,-0.1,0.5,165.5870627658005,-0.04488544340711087,-0.011653882451355457,0.0,165.5870627658005
2025-06-29T15:28:57.496003+09:00,36.0757771,136.2132938,0.509,0.0,-0.1,0.5,165.5870627658005,-0.04488544340711087,-0.011653882451355457,0.0,165.5870627658005
2025-06-29T15:28:57.596085+09:00,36.0757771,136.2132938,0.509,0.0,-0.1,0.5,165.5870627658005,-0.04488544340711087,-0.011653882451355457,0.0,165.5870627658005
2025-06-29T15:28:57.696163+09:00,36.0757771,136.2132938,0.509,0.0,-0.1,0.5,165.5870627658005,-0.04488544340711087,-0.011653882451355457,0.0,165.5870627658005
2025-06-29T15:28:57.796259+09:00,36.0757771,136.2132938,0.509,0.0,-0.2,0.5,165.5870627658005,-0.04488544340711087,-0.011653882451355457,0.0,165.5870627658005
2025-06-29T15:28:57.896363+09:00,36.0757771,136.2132938,0.509,0.0,-0.2,0.5,165.5870627658005,-0.04488544340711087,-0.011653882451355457,0.0,165.5870627658005
2025-06-29T15:28:57.996468+09:00,36.0757771,136.2132938,0.509,0.0,-0.30000000000000004,0.5,165.5870627658005,-0.04488544340711087,-0.011653882451355457,0.0,165.5870627658005
2025-06-29T15:28:58.096567+09:00,36.0757771,136.2132933,0.495,0.0,-0.30000000000000004,0.5,165.5870627658005,-0.08990922488737851,-0.012215393595397472,0.0,165.5870627658005
2025-06-29T15:28:58.196668+09:00,36.0757771,136.2132933,0.495,0.0,-0.4,0.5,165.5870627658005,-0.08990922488737851,-0.012215393595397472,0.0,165.5870627658005
2025-06-29T15:28:58.296768+09:00,36.0757771,136.2132933,0.495,0.0,-0.4,0.5,165.5870627658005,-0.08990922488737851,-0.012215393595397472,0.0,165.5870627658005
2025-06-29T15:28:58.396858+09:00,36.0757771,136.2132933,0.495,0.0,-0.4,0.5,165.5870627658005,-0.08990922488737851,-0.012215393595397472,0.0,165.5870627658005
2025-06-29T15:28:58.496940+09:00,36.0757771,136.2132933,0.495,0.0,-0.4,0.5,165.5870627658005,-0.08990922488737851,-0.012215393595397472,0.0,165.5870627658005
2025-06-29T15:28:58.597021+09:00,36.0757771,136.2132933,0.495,0.0,-0.4,0.5,165.5870627658005,-0.08990922488737851,-0.012215393595397472,0.0,165.5870627658005
2025-06-29T15:28:58.697101+09:00,36.0757771,136.2132933,0.495,0.0,-0.4,0.5,165.5870627658005,-0.08990922488737851,-0.012215393595397472,0.0,165.5870627658005
2025-06-29T15:28:58.797180+09:00,36.0757771,136.2132933,0.495,0.0,-0.4,0.5,165.5870627658005,-0.08990922488737851,-0.012215393595397472,0.0,165.5870627658005
2025-06-29T15:28:58.897260+09:00,36.0757771,136.2132933,0.495,0.0,-0.4,0.5,165.5870627658005,-0.08990922488737851,-0.012215393595397472,0.0,165.5870627658005
2025-06-29T15:28:58.997340+09:00,36.0757771,136.2132933,0.495,0.0,-0.4,0.5,165.5870627658005,-0.08990922488737851,-0.012215393595397472,0.0,165.5870627658005
2025-06-29T15:28:59.097433+09:00,36.0757771,136.2132923,0.512,0.0,-0.4,0.5,165.5870627658005,-0.1799567899433896,-0.013338417280465364,0.0,165.5870627658005
2025-06-29T15:28:59.197529+09:00,36.0757771,136.2132923,0.512,0.0,-0.4,0.5,165.5870627658005,-0.1799567899433896,-0.013338417280465364,0.0,165.5870627658005
2025-06-29T15:28:59.297617+09:00,36.0757771,136.2132923,0.512,0.0,-0.4,0.5,165.5870627658005,-0.1799567899433896,-0.013338417280465364,0.0,165.5870627658005
2025-06-29T15:28:59.397697+09:00,36.0757771,136.2132923,0.512,0.0,-0.4,0.5,165.5870627658005,-0.1799567899433896,-0.013338417280465364,0.0,165.5870627658005
2025-06-29T15:28:59.497777+09:00,36.0757771,136.2132923,0.512,0.0,-0.4,0.5,165.5870627658005,-0.1799567899433896,-0.013338417280465364,0.0,165.5870627658005
2025-06-29T15:28:59.597859+09:00,36.0757771,136.2132923,0.512,0.0,-0.4,0.5,165.5870627658005,-0.1799567899433896,-0.013338417280465364,0.0,165.5870627658005
2025-06-29T15:28:59.697939+09:00,36.0757771,136.2132923,0.512,0.0,-0.4,0.5,165.5870627658005,-0.1799567899433896,-0.013338417280465364,0.0,165.5870627658005
2025-06-29T15:28:59.798017+09:00,36.0757771,136.2132923,0.512,0.0,-0.4,0.5,165.5870627658005,-0.1799567899433896,-0.013338417280465364,0.0,165.5870627658005
2025-06-29T15:28:59.898111+09:00,36.0757771,136.2132923,0.512,0.0,-0.4,0.5,165.5870627658005,-0.1799567899433896,-0.013338417280465364,0.0,165.5870627658005
2025-06-29T15:28:59.998209+09:00,36.0757771,136.2132923,0.512,0.0,-0.4,0.5,165.5870627658005,-0.1799567899433896,-0.013338417280465364,0.0,165.5870627658005
2025-06-29T15:29:00.098307+09:00,36.0757771,136.213291,0.506,0.0,-0.4,0.5,165.5870627658005,-0.2970186239108443,-0.014798345509916544,0.0,165.5870627658005
2025-06-29T15:29:00.198391+09:00,36.0757771,136.213291,0.506,0.0,-0.4,0.5,165.5870627658005,-0.2970186239108443,-0.014798345509916544,0.0,165.5870627658005
2025-06-29T15:29:00.298481+09:00,36.0757771,136.213291,0.506,0.0,-0.4,0.5,165.5870627658005,-0.2970186239108443,-0.014798345509916544,0.0,165.5870627658005
2025-06-29T15:29:00.398570+09:00,36.0757771,136.213291,0.506,0.0,-0.4,0.5,165.5870627658005,-0.2970186239108443,-0.014798345509916544,0.0,165.5870627658005
2025-06-29T15:29:00.498653+09:00,36.0757771,136.213291,0.506,0.0,-0.4,0.5,165.5870627658005,-0.2970186239108443,-0.014798345509916544,0.0,165.5870627658005
2025-06-29T15:29:00.598736+09:00,36.0757771,136.213291,0.506,0.0,-0.4,0.5,165.5870627658005,-0.2970186239108443,-0.014798345509916544,0.0,165.5870627658005
2025-06-29T15:29:00.698817+09:00,36.0757771,136.213291,0.506,0.0,-0.4,0.5,165.5870627658005,-0.2970186239108443,-0.014798345509916544,0.0,165.5870627658005
2025-06-29T15:29:00.798897+09:00,36.0757771,136.213291,0.506,0.0,-0.4,0.5,165.5870627658005,-0.2970186239108443,-0.014798345509916544,0.0,165.5870627658005
2025-06-29T15:29:00.898977+09:00,36.0757771,136.213291,0.506,0.0,-0.4,0.5,165.5870627658005,-0.2970186239108443,-0.014798345509916544,0.0,165.5870627658005
2025-06-29T15:29:00.999060+09:00,36.0757771,136.213291,0.506,0.0,-0.4,0.5,165.5870627658005,-0.2970186239108443,-0.014798345509916544,0.0,165.5870627658005
2025-06-29T15:29:01.099145+09:00,36.0757772,136.2132897,0.516,0.0,-0.4,0.5,165.5870627658005,-0.41421879769768566,-0.005165901966392994,0.0,165.5870627658005
2025-06-29T15:29:01.199247+09:00,36.0757772,136.2132897,0.516,0.0,-0.4,0.5,165.5870627658005,-0.41421879769768566,-0.005165901966392994,0.0,165.5870627658005
2025-06-29T15:29:01.299349+09:00,36.0757772,136.2132897,0.516,0.0,-0.4,0.5,165.5870627658005,-0.41421879769768566,-0.005165901966392994,0.0,165.5870627658005
2025-06-29T15:29:01.399453+09:00,36.0757772,136.2132897,0.516,0.0,-0.30000000000000004,0.5,165.5870627658005,-0.41421879769768566,-0.005165901966392994,0.0,165.5870627658005
2025-06-29T15:29:01.499554+09:00,36.0757772,136.2132897,0.516,0.0,-0.30000000000000004,0.5,165.5870627658005,-0.41421879769768566,-0.005165901966392994,0.0,165.5870627658005
2025-06-29T15:29:01.599657+09:00,36.0757772,136.2132897,0.516,0.0,-0.20000000000000004,0.5,165.5870627658005,-0.41421879769768566,-0.005165901966392994,0.0,165.5870627658005
2025-06-29T15:29:01.699755+09:00,36.0757772,136.2132897,0.516,0.0,-0.20000000000000004,0.5,165.5870627658005,-0.41421879769768566,-0.005165901966392994,0.0,165.5870627658005
2025-06-29T15:29:01.799856+09:00,36.0757772,136.2132897,0.516,0.0,-0.10000000000000003,0.5,165.5870627658005,-0.41421879769768566,-0.005165901966392994,0.0,165.5870627658005
2025-06-29T15:29:01.899955+09:00,36.0757772,136.2132897,0.516,0.0,-0.10000000000000003,0.5,165.5870627658005,-0.41421879769768566,-0.005165901966392994,0.0,165.5870627658005
2025-06-29T15:29:02.000055+09:00,36.0757772,136.2132897,0.516,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.41421879769768566,-0.005165901966392994,0.0,165.5870627658005
2025-06-29T15:29:02.100201+09:00,36.0757772,136.2132896,0.51,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.42322355392389,-0.0052782041020691395,0.0,165.5870627658005
2025-06-29T15:29:02.200359+09:00,36.0757772,136.2132896,0.51,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.42322355392389,-0.0052782041020691395,0.0,165.5870627658005
2025-06-29T15:29:02.300497+09:00,36.0757772,136.2132896,0.51,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.42322355392389,-0.0052782041020691395,0.0,165.5870627658005
2025-06-29T15:29:02.400591+09:00,36.0757772,136.2132896,0.51,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.42322355392389,-0.0052782041020691395,0.0,165.5870627658005
2025-06-29T15:29:02.500677+09:00,36.0757772,136.2132896,0.51,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.42322355392389,-0.0052782041020691395,0.0,165.5870627658005
2025-06-29T15:29:02.600762+09:00,36.0757772,136.2132896,0.51,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.42322355392389,-0.0052782041020691395,0.0,165.5870627658005
2025-06-29T15:29:02.700846+09:00,36.0757772,136.2132896,0.51,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.42322355392389,-0.0052782041020691395,0.0,165.5870627658005
2025-06-29T15:29:02.800933+09:00,36.0757772,136.2132896,0.51,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.42322355392389,-0.0052782041020691395,0.0,165.5870627658005
2025-06-29T15:29:02.901019+09:00,36.0757772,136.2132896,0.51,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.42322355392389,-0.0052782041020691395,0.0,165.5870627658005
2025-06-29T15:29:03.001103+09:00,36.0757772,136.2132896,0.51,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.42322355392389,-0.0052782041020691395,0.0,165.5870627658005
2025-06-29T15:29:03.101201+09:00,36.0757772,136.2132896,0.51,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.42322355392389,-0.0052782041020691395,0.0,165.5870627658005
2025-06-29T15:29:03.201302+09:00,36.0757772,136.2132913,0.517,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.2701426928397268,-0.0033690687268972397,0.0,165.5870627658005
2025-06-29T15:29:03.301394+09:00,36.0757772,136.2132913,0.517,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.2701426928397268,-0.0033690687268972397,0.0,165.5870627658005
2025-06-29T15:29:03.401481+09:00,36.0757772,136.2132913,0.517,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.2701426928397268,-0.0033690687268972397,0.0,165.5870627658005
2025-06-29T15:29:03.501565+09:00,36.0757772,136.2132913,0.517,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.2701426928397268,-0.0033690687268972397,0.0,165.5870627658005
2025-06-29T15:29:03.601650+09:00,36.0757772,136.2132913,0.517,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.2701426928397268,-0.0033690687268972397,0.0,165.5870627658005
2025-06-29T15:29:03.701736+09:00,36.0757772,136.2132913,0.517,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.2701426928397268,-0.0033690687268972397,0.0,165.5870627658005
2025-06-29T15:29:03.801820+09:00,36.0757772,136.2132913,0.517,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.2701426928397268,-0.0033690687268972397,0.0,165.5870627658005
2025-06-29T15:29:03.901906+09:00,36.0757772,136.2132913,0.517,0.0,-2.7755575615628914e-17,0.5,165.5870627658005,-0.2701426928397268,-0.0033690687268972397,0.0,165.5870627658005
