Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N
2025/08/04 16:15:26.126,0.661,-1.572,-22.102,22.16769065554642
2025/08/04 16:15:26.226,0.667,-1.553,-22.087,22.15157481986326
2025/08/04 16:15:26.326,0.688,-1.542,-22.077,22.141477751044533
2025/08/04 16:15:26.426,0.687,-1.543,-22.124,22.188379706504033
2025/08/04 16:15:26.526,0.694,-1.55,-22.132,22.197061967746993
2025/08/04 16:15:26.626,0.649,-1.557,-22.117,22.181233937723125
2025/08/04 16:15:26.726,0.707,-1.517,-22.115,22.178240755298873
2025/08/04 16:15:26.826,0.693,-1.519,-22.094,22.156995419054454
2025/08/04 16:15:26.926,0.694,-1.5,-22.076,22.13778245443748
2025/08/04 16:15:27.026,0.692,-1.542,-22.112,22.17650044529118
2025/08/04 16:15:27.126,0.675,-1.545,-22.101,22.165217143082536
2025/08/04 16:15:27.226,0.633,-1.512,-22.099,22.159707443917213
2025/08/04 16:15:27.326,0.626,-1.543,-22.068,22.130733132908183
2025/08/04 16:15:27.426,0.653,-1.601,-22.114,22.181492420484247
2025/08/04 16:15:27.526,0.614,-1.577,-22.067,22.131796447645186
2025/08/04 16:15:27.626,0.665,-1.566,-22.061,22.12650677355104
2025/08/04 16:15:27.726,0.629,-1.565,-22.07,22.134357139975855
2025/08/04 16:15:27.826,0.675,-1.602,-22.051,22.119417487809212
2025/08/04 16:15:27.926,0.628,-1.589,-22.085,22.150993882893832
2025/08/04 16:15:28.026,0.65,-1.651,-22.09,22.161146202306416
2025/08/04 16:15:28.126,0.658,-1.624,-22.091,22.16038404450609
2025/08/04 16:15:28.226,0.633,-1.606,-22.071,22.138404775412344
2025/08/04 16:15:28.326,0.643,-1.563,-22.09,22.154559756402293
2025/08/04 16:15:28.426,0.666,-1.568,-22.113,22.17852450006537
2025/08/04 16:15:28.526,0.644,-1.533,-22.12,22.182408007247545
2025/08/04 16:15:28.626,0.647,-1.493,-22.118,22.177772250611646
2025/08/04 16:15:28.726,0.679,-1.518,-22.099,22.161479327878816
2025/08/04 16:15:28.826,0.667,-1.506,-22.057,22.118412556058356
2025/08/04 16:15:28.926,0.667,-1.525,-22.041,22.103759748060963
2025/08/04 16:15:29.026,0.676,-1.581,-22.049,22.115943072815142
2025/08/04 16:15:29.126,0.626,-1.598,-22.012,22.07880485895919
2025/08/04 16:15:29.226,0.617,-1.582,-22.028,22.09335187335774
2025/08/04 16:15:29.326,0.607,-1.642,-22.084,22.153276710229573
2025/08/04 16:15:29.426,0.525,-1.592,-23.38,23.440018963302908
2025/08/04 16:15:29.526,0.594,-1.613,-23.335,23.398222795759512
2025/08/04 16:15:29.626,0.597,-1.646,-23.361,23.426524411444394
2025/08/04 16:15:29.726,0.583,-1.614,-23.369,23.431923651292482
2025/08/04 16:15:29.826,0.657,-1.624,-23.325,23.390695799826048
2025/08/04 16:15:29.927,0.56,-1.632,-23.366,23.429617581172767
2025/08/04 16:15:30.026,0.677,-1.586,-23.338,23.40162321293119
2025/08/04 16:15:30.127,0.624,-1.511,-23.368,23.425113041349448
2025/08/04 16:15:30.226,0.657,-1.592,-23.333,23.39647413607443
2025/08/04 16:15:30.326,0.669,-1.608,-23.357,23.421841814853074
2025/08/04 16:15:30.426,0.651,-1.543,-23.358,23.41795921936837
2025/08/04 16:15:30.526,0.654,-1.562,-23.338,23.39935477742923
2025/08/04 16:15:30.626,0.65,-1.571,-23.358,23.419793017872724
2025/08/04 16:15:30.726,0.689,-1.587,-23.339,23.403038499306025
2025/08/04 16:15:30.826,0.621,-1.552,-23.347,23.40676726931765
2025/08/04 16:15:30.926,0.651,-1.585,-23.348,23.410790887964463
2025/08/04 16:15:31.026,0.665,-1.598,-23.361,23.425032550671087
2025/08/04 16:15:31.126,0.638,-1.57,-23.345,23.406430078078973
2025/08/04 16:15:31.226,0.64,-1.568,-23.343,23.404355855267628
2025/08/04 16:15:31.326,0.65,-1.585,-23.346,23.408768463975203
2025/08/04 16:15:31.426,0.64,-1.587,-23.345,23.4076311061158
2025/08/04 16:15:31.526,0.635,-1.573,-23.356,23.417521004581165
2025/08/04 16:15:31.627,0.658,-1.6,-23.356,23.419985055503346
2025/08/04 16:15:31.726,0.647,-1.586,-23.343,23.40576112840597
2025/08/04 16:15:31.826,0.624,-1.574,-23.343,23.40432654446609
2025/08/04 16:15:31.926,0.644,-1.596,-23.369,23.4322878311103
2025/08/04 16:15:32.026,0.651,-1.593,-23.354,23.417317651686755
2025/08/04 16:15:32.126,0.635,-1.569,-23.339,23.400297156232867
2025/08/04 16:15:32.226,0.64,-1.574,-23.338,23.399771793759015
