Time,GPS_X,GPS_Y,GPS_Z,Target_X,Target_Y,Target_Z
1751278724.935219,0.0,0.0,0.005999999999999999,0.0,0.0,0.0
1751278725.0352788,0.0,0.0,0.005999999999999999,0.0,0.0,0.0
1751278725.1353366,0.0,0.0,0.005999999999999999,0.0,0.0,0.0
1751278725.235393,0.0,0.0,0.005999999999999999,0.0,0.0,0.0
1751278725.3354506,0.0,0.0,0.005999999999999999,0.0,0.0,0.0
1751278725.4355078,0.0,0.0,0.005999999999999999,0.0,0.0,0.0
1751278725.5355642,0.0,0.0,0.005999999999999999,0.0,0.0,0.0
1751278725.6356215,0.0,0.0,0.005999999999999999,0.0,0.0,0.0
1751278725.7356791,0.0,0.0,0.005999999999999999,0.0,0.0,0.0
1751278725.835736,0.0,0.0,0.005999999999999999,0.0,0.0,0.0
1751278725.9357934,-0.008997277557191192,0.0,0.102,0.0,0.0,0.0
1751278726.0358508,-0.008997277557191192,0.0,0.102,0.0,0.0,0.0
1751278726.135908,-0.008997277557191192,0.0,0.102,0.0,0.0,0.0
1751278726.235965,-0.008997277557191192,0.0,0.102,0.0,0.0,0.0
1751278726.3360214,-0.008997277557191192,0.0,0.102,0.0,0.0,0.0
1751278726.4360778,-0.008997277557191192,0.0,0.102,0.0,0.0,0.0
1751278726.536135,-0.008997277557191192,0.0,0.102,0.0,0.0,0.0
1751278726.6361918,-0.008997277557191192,0.0,0.102,0.0,0.0,0.0
1751278726.7362485,-0.008997277557191192,0.0,0.102,0.0,0.0,0.0
1751278726.8363054,-0.008997277557191192,0.0,0.102,0.0,0.0,0.0
1751278726.936362,-0.008997277534309569,0.022263900260178104,0.448,0.0,0.0,0.0
1751278727.0364187,-0.008997277534309569,0.022263900260178104,0.448,0.0,0.0,0.0
1751278727.1364748,-0.008997277534309569,0.022263900260178104,0.448,0.0,0.0,0.0
1751278727.2365313,-0.008997277534309569,0.022263900260178104,0.448,0.0,0.0,0.0
1751278727.336589,-0.008997277534309569,0.022263900260178104,0.448,0.0,0.0,0.0
1751278727.4366465,-0.008997277534309569,0.022263900260178104,0.448,0.0,0.0,0.0
1751278727.5367043,-0.008997277534309569,0.022263900260178104,0.448,0.0,0.0,0.0
1751278727.636761,-0.008997277534309569,0.022263900260178104,0.448,0.0,0.0,0.0
1751278727.7368174,-0.008997277534309569,0.022263900260178104,0.448,0.0,0.0,0.0
1751278727.8368742,-0.008997277534309569,0.022263900260178104,0.448,0.0,0.0,0.0
