Time,GPS_Lat,GPS_Lon,GPS_Alt,N(m),E(m),Target_Alt,Target_Yaw(deg),Local_X(m),Local_Y(m),Yaw_Offset(deg),Initial_Yaw(deg)
2025-06-29T15:53:23.332959+09:00,36.0757765,136.2132941,-0.004,0.0,0.0,0.5,184.61533139813972,0.0,0.0,0.0,184.61533139813972
2025-06-29T15:53:23.433036+09:00,36.0757765,136.2132941,-0.004,0.0,0.0,0.5,184.61533139813972,0.0,0.0,0.0,184.61533139813972
2025-06-29T15:53:23.533113+09:00,36.0757765,136.2132941,-0.004,0.0,0.0,0.5,184.61533139813972,0.0,0.0,0.0,184.61533139813972
2025-06-29T15:53:23.633191+09:00,36.0757765,136.2132941,-0.004,0.0,0.0,0.5,184.61533139813972,0.0,0.0,0.0,184.61533139813972
2025-06-29T15:53:23.733269+09:00,36.0757765,136.213294,0.382,0.0,0.0,0.5,184.61533139813972,-0.009004758670926094,-0.00011230306699872017,0.0,184.61533139813972
2025-06-29T15:53:23.833345+09:00,36.0757765,136.213294,0.382,0.0,0.0,0.5,184.61533139813972,-0.009004758670926094,-0.00011230306699872017,0.0,184.61533139813972
2025-06-29T15:53:23.933422+09:00,36.0757765,136.213294,0.382,0.0,0.0,0.5,184.61533139813972,-0.009004758670926094,-0.00011230306699872017,0.0,184.61533139813972
2025-06-29T15:53:24.033500+09:00,36.0757765,136.213294,0.382,0.0,0.0,0.5,184.61533139813972,-0.009004758670926094,-0.00011230306699872017,0.0,184.61533139813972
2025-06-29T15:53:24.133576+09:00,36.0757765,136.213294,0.382,0.0,0.0,0.5,184.61533139813972,-0.009004758670926094,-0.00011230306699872017,0.0,184.61533139813972
2025-06-29T15:53:24.233652+09:00,36.0757765,136.213294,0.382,0.0,0.0,0.5,184.61533139813972,-0.009004758670926094,-0.00011230306699872017,0.0,184.61533139813972
2025-06-29T15:53:24.333729+09:00,36.0757765,136.213294,0.382,0.0,0.0,0.5,184.61533139813972,-0.009004758670926094,-0.00011230306699872017,0.0,184.61533139813972
2025-06-29T15:53:24.433805+09:00,36.0757765,136.213294,0.382,0.0,0.0,0.5,184.61533139813972,-0.009004758670926094,-0.00011230306699872017,0.0,184.61533139813972
2025-06-29T15:53:24.533882+09:00,36.0757765,136.213294,0.382,0.0,0.0,0.5,184.61533139813972,-0.009004758670926094,-0.00011230306699872017,0.0,184.61533139813972
2025-06-29T15:53:24.633959+09:00,36.0757765,136.213294,0.382,0.0,0.0,0.5,184.61533139813972,-0.009004758670926094,-0.00011230306699872017,0.0,184.61533139813972
2025-06-29T15:53:24.734035+09:00,36.0757765,136.2132939,0.503,0.0,0.0,0.5,184.61533139813972,-0.01800951501354575,-0.00022460659965872765,0.0,184.61533139813972
2025-06-29T15:53:24.834113+09:00,36.0757765,136.2132939,0.503,0.0,0.0,0.5,184.61533139813972,-0.01800951501354575,-0.00022460659965872765,0.0,184.61533139813972
2025-06-29T15:53:24.934191+09:00,36.0757765,136.2132939,0.503,0.0,0.0,0.5,184.61533139813972,-0.01800951501354575,-0.00022460659965872765,0.0,184.61533139813972
2025-06-29T15:53:25.034314+09:00,36.0757765,136.2132939,0.503,0.0,0.0,0.5,184.61533139813972,-0.01800951501354575,-0.00022460659965872765,0.0,184.61533139813972
2025-06-29T15:53:25.134417+09:00,36.0757765,136.2132939,0.503,0.0,0.0,0.5,184.61533139813972,-0.01800951501354575,-0.00022460659965872765,0.0,184.61533139813972
2025-06-29T15:53:25.234502+09:00,36.0757765,136.2132939,0.503,0.0,0.0,0.5,184.61533139813972,-0.01800951501354575,-0.00022460659965872765,0.0,184.61533139813972
2025-06-29T15:53:25.334581+09:00,36.0757765,136.2132939,0.503,0.0,0.0,0.5,184.61533139813972,-0.01800951501354575,-0.00022460659965872765,0.0,184.61533139813972
2025-06-29T15:53:25.434658+09:00,36.0757765,136.2132939,0.503,0.0,0.0,0.5,184.61533139813972,-0.01800951501354575,-0.00022460659965872765,0.0,184.61533139813972
2025-06-29T15:53:25.534735+09:00,36.0757765,136.2132939,0.503,0.0,0.0,0.5,184.61533139813972,-0.01800951501354575,-0.00022460659965872765,0.0,184.61533139813972
2025-06-29T15:53:25.634813+09:00,36.0757765,136.2132939,0.503,0.0,0.0,0.5,184.61533139813972,-0.01800951501354575,-0.00022460659965872765,0.0,184.61533139813972
2025-06-29T15:53:25.734890+09:00,36.0757766,136.213294,0.536,0.0,0.0,0.5,184.61533139813972,-0.009143096627667546,0.010980067774653435,0.0,184.61533139813972
2025-06-29T15:53:25.834967+09:00,36.0757766,136.213294,0.536,0.0,0.0,0.5,184.61533139813972,-0.009143096627667546,0.010980067774653435,0.0,184.61533139813972
2025-06-29T15:53:25.935045+09:00,36.0757766,136.213294,0.536,0.0,0.0,0.5,184.61533139813972,-0.009143096627667546,0.010980067774653435,0.0,184.61533139813972
2025-06-29T15:53:26.035122+09:00,36.0757766,136.213294,0.536,0.0,0.0,0.5,184.61533139813972,-0.009143096627667546,0.010980067774653435,0.0,184.61533139813972
2025-06-29T15:53:26.135199+09:00,36.0757766,136.213294,0.536,0.0,0.0,0.5,184.61533139813972,-0.009143096627667546,0.010980067774653435,0.0,184.61533139813972
2025-06-29T15:53:26.235277+09:00,36.0757766,136.213294,0.536,0.0,0.0,0.5,184.61533139813972,-0.009143096627667546,0.010980067774653435,0.0,184.61533139813972
2025-06-29T15:53:26.335353+09:00,36.0757766,136.213294,0.536,0.0,0.0,0.5,184.61533139813972,-0.009143096627667546,0.010980067774653435,0.0,184.61533139813972
2025-06-29T15:53:26.435431+09:00,36.0757766,136.213294,0.536,0.0,0.0,0.5,184.61533139813972,-0.009143096627667546,0.010980067774653435,0.0,184.61533139813972
2025-06-29T15:53:26.535509+09:00,36.0757766,136.213294,0.536,0.0,0.0,0.5,184.61533139813972,-0.009143096627667546,0.010980067774653435,0.0,184.61533139813972
2025-06-29T15:53:26.635586+09:00,36.0757766,136.213294,0.536,0.0,0.0,0.5,184.61533139813972,-0.009143096627667546,0.010980067774653435,0.0,184.61533139813972
2025-06-29T15:53:26.735664+09:00,36.0757767,136.2132941,0.528,0.0,0.0,0.5,184.61533139813972,-0.00027667602989822626,0.022184742148965597,0.0,184.61533139813972
2025-06-29T15:53:26.835741+09:00,36.0757767,136.2132941,0.528,0.0,0.0,0.5,184.61533139813972,-0.00027667602989822626,0.022184742148965597,0.0,184.61533139813972
2025-06-29T15:53:26.935819+09:00,36.0757767,136.2132941,0.528,0.0,0.0,0.5,184.61533139813972,-0.00027667602989822626,0.022184742148965597,0.0,184.61533139813972
2025-06-29T15:53:27.035895+09:00,36.0757767,136.2132941,0.528,0.0,0.0,0.5,184.61533139813972,-0.00027667602989822626,0.022184742148965597,0.0,184.61533139813972
2025-06-29T15:53:27.135972+09:00,36.0757767,136.2132941,0.528,0.0,0.0,0.5,184.61533139813972,-0.00027667602989822626,0.022184742148965597,0.0,184.61533139813972
2025-06-29T15:53:27.236051+09:00,36.0757767,136.2132941,0.528,0.0,0.0,0.5,179.61533139813972,-0.00027667602989822626,0.022184742148965597,-5.0,184.61533139813972
2025-06-29T15:53:27.336131+09:00,36.0757767,136.2132941,0.528,0.0,0.0,0.5,179.61533139813972,-0.00027667602989822626,0.022184742148965597,-5.0,184.61533139813972
2025-06-29T15:53:27.436209+09:00,36.0757767,136.2132941,0.528,0.0,0.0,0.5,179.61533139813972,-0.00027667602989822626,0.022184742148965597,-5.0,184.61533139813972
2025-06-29T15:53:27.536286+09:00,36.0757767,136.2132941,0.528,0.0,0.0,0.5,179.61533139813972,-0.00027667602989822626,0.022184742148965597,-5.0,184.61533139813972
2025-06-29T15:53:27.636364+09:00,36.0757767,136.2132941,0.528,0.0,0.0,0.5,179.61533139813972,-0.00027667602989822626,0.022184742148965597,-5.0,184.61533139813972
2025-06-29T15:53:27.736441+09:00,36.0757767,136.2132939,0.511,0.0,0.0,0.5,179.61533139813972,-0.018286190927028656,0.02196013741195202,-5.0,184.61533139813972
2025-06-29T15:53:27.836520+09:00,36.0757767,136.2132939,0.511,0.0,0.0,0.5,179.61533139813972,-0.018286190927028656,0.02196013741195202,-5.0,184.61533139813972
2025-06-29T15:53:27.936598+09:00,36.0757767,136.2132939,0.511,0.0,0.0,0.5,179.61533139813972,-0.018286190927028656,0.02196013741195202,-5.0,184.61533139813972
2025-06-29T15:53:28.036675+09:00,36.0757767,136.2132939,0.511,0.0,0.0,0.5,179.61533139813972,-0.018286190927028656,0.02196013741195202,-5.0,184.61533139813972
2025-06-29T15:53:28.136753+09:00,36.0757767,136.2132939,0.511,0.0,0.0,0.5,179.61533139813972,-0.018286190927028656,0.02196013741195202,-5.0,184.61533139813972
2025-06-29T15:53:28.236830+09:00,36.0757767,136.2132939,0.511,0.0,0.0,0.5,179.61533139813972,-0.018286190927028656,0.02196013741195202,-5.0,184.61533139813972
2025-06-29T15:53:28.336911+09:00,36.0757767,136.2132939,0.511,0.0,0.0,0.5,179.61533139813972,-0.018286190927028656,0.02196013741195202,-5.0,184.61533139813972
2025-06-29T15:53:28.436989+09:00,36.0757767,136.2132939,0.511,0.0,0.0,0.5,179.61533139813972,-0.018286190927028656,0.02196013741195202,-5.0,184.61533139813972
2025-06-29T15:53:28.537065+09:00,36.0757767,136.2132939,0.511,0.0,0.0,0.5,179.61533139813972,-0.018286190927028656,0.02196013741195202,-5.0,184.61533139813972
2025-06-29T15:53:28.637142+09:00,36.0757767,136.2132939,0.511,0.0,0.0,0.5,179.61533139813972,-0.018286190927028656,0.02196013741195202,-5.0,184.61533139813972
2025-06-29T15:53:28.737220+09:00,36.0757764,136.2132938,0.51,0.0,0.0,0.5,179.61533139813972,-0.026875933399423957,-0.011429280042648315,-5.0,184.61533139813972
2025-06-29T15:53:28.837298+09:00,36.0757764,136.2132938,0.51,0.0,0.0,0.5,179.61533139813972,-0.026875933399423957,-0.011429280042648315,-5.0,184.61533139813972
2025-06-29T15:53:28.937375+09:00,36.0757764,136.2132938,0.51,0.0,0.0,0.5,179.61533139813972,-0.026875933399423957,-0.011429280042648315,-5.0,184.61533139813972
2025-06-29T15:53:29.037452+09:00,36.0757764,136.2132938,0.51,0.0,0.0,0.5,179.61533139813972,-0.026875933399423957,-0.011429280042648315,-5.0,184.61533139813972
2025-06-29T15:53:29.137531+09:00,36.0757764,136.2132938,0.51,0.0,0.0,0.5,179.61533139813972,-0.026875933399423957,-0.011429280042648315,-5.0,184.61533139813972
2025-06-29T15:53:29.237609+09:00,36.0757764,136.2132938,0.51,0.0,0.0,0.6,179.61533139813972,-0.026875933399423957,-0.011429280042648315,-5.0,184.61533139813972
2025-06-29T15:53:29.337688+09:00,36.0757764,136.2132938,0.51,0.0,0.0,0.6,179.61533139813972,-0.026875933399423957,-0.011429280042648315,-5.0,184.61533139813972
2025-06-29T15:53:29.437766+09:00,36.0757764,136.2132938,0.51,0.0,0.0,0.6,179.61533139813972,-0.026875933399423957,-0.011429280042648315,-5.0,184.61533139813972
2025-06-29T15:53:29.537845+09:00,36.0757764,136.2132938,0.51,0.0,0.0,0.6,179.61533139813972,-0.026875933399423957,-0.011429280042648315,-5.0,184.61533139813972
2025-06-29T15:53:29.637922+09:00,36.0757764,136.2132938,0.51,0.0,0.0,0.6,179.61533139813972,-0.026875933399423957,-0.011429280042648315,-5.0,184.61533139813972
2025-06-29T15:53:29.737999+09:00,36.0757764,136.2132939,0.525,0.0,0.0,0.6,179.61533139813972,-0.0178711770568043,-0.011316977441310883,-5.0,184.61533139813972
2025-06-29T15:53:29.838076+09:00,36.0757764,136.2132939,0.525,0.0,0.0,0.6,179.61533139813972,-0.0178711770568043,-0.011316977441310883,-5.0,184.61533139813972
2025-06-29T15:53:29.938154+09:00,36.0757764,136.2132939,0.525,0.0,0.0,0.6,179.61533139813972,-0.0178711770568043,-0.011316977441310883,-5.0,184.61533139813972
2025-06-29T15:53:30.038230+09:00,36.0757764,136.2132939,0.525,0.0,0.0,0.6,179.61533139813972,-0.0178711770568043,-0.011316977441310883,-5.0,184.61533139813972
2025-06-29T15:53:30.138307+09:00,36.0757764,136.2132939,0.525,0.0,0.0,0.6,179.61533139813972,-0.0178711770568043,-0.011316977441310883,-5.0,184.61533139813972
2025-06-29T15:53:30.238384+09:00,36.0757764,136.2132939,0.525,0.0,0.0,0.6,179.61533139813972,-0.0178711770568043,-0.011316977441310883,-5.0,184.61533139813972
2025-06-29T15:53:30.338461+09:00,36.0757764,136.2132939,0.525,0.0,0.0,0.6,179.61533139813972,-0.0178711770568043,-0.011316977441310883,-5.0,184.61533139813972
2025-06-29T15:53:30.438538+09:00,36.0757764,136.2132939,0.525,0.0,0.0,0.6,179.61533139813972,-0.0178711770568043,-0.011316977441310883,-5.0,184.61533139813972
2025-06-29T15:53:30.538614+09:00,36.0757764,136.2132939,0.525,0.0,0.0,0.6,179.61533139813972,-0.0178711770568043,-0.011316977441310883,-5.0,184.61533139813972
2025-06-29T15:53:30.638693+09:00,36.0757764,136.2132939,0.525,0.0,0.0,0.6,174.61533139813972,-0.0178711770568043,-0.011316977441310883,-10.0,184.61533139813972
2025-06-29T15:53:30.738775+09:00,36.0757765,136.213294,0.613,0.0,0.0,0.6,174.61533139813972,-0.009004758670926094,-0.00011230306699872017,-10.0,184.61533139813972
2025-06-29T15:53:30.838852+09:00,36.0757765,136.213294,0.613,0.0,0.0,0.6,174.61533139813972,-0.009004758670926094,-0.00011230306699872017,-10.0,184.61533139813972
2025-06-29T15:53:30.938930+09:00,36.0757765,136.213294,0.613,0.0,0.0,0.6,174.61533139813972,-0.009004758670926094,-0.00011230306699872017,-10.0,184.61533139813972
2025-06-29T15:53:31.039026+09:00,36.0757765,136.213294,0.613,0.0,0.0,0.6,174.61533139813972,-0.009004758670926094,-0.00011230306699872017,-10.0,184.61533139813972
2025-06-29T15:53:31.139130+09:00,36.0757765,136.213294,0.613,0.0,0.0,0.6,174.61533139813972,-0.009004758670926094,-0.00011230306699872017,-10.0,184.61533139813972
2025-06-29T15:53:31.239220+09:00,36.0757765,136.213294,0.613,0.0,0.0,0.6,174.61533139813972,-0.009004758670926094,-0.00011230306699872017,-10.0,184.61533139813972
2025-06-29T15:53:31.339301+09:00,36.0757765,136.213294,0.613,0.0,0.0,0.6,174.61533139813972,-0.009004758670926094,-0.00011230306699872017,-10.0,184.61533139813972
2025-06-29T15:53:31.439380+09:00,36.0757765,136.213294,0.613,0.0,0.0,0.6,174.61533139813972,-0.009004758670926094,-0.00011230306699872017,-10.0,184.61533139813972
2025-06-29T15:53:31.539459+09:00,36.0757765,136.213294,0.613,0.0,0.0,0.6,169.61533139813972,-0.009004758670926094,-0.00011230306699872017,-15.0,184.61533139813972
2025-06-29T15:53:31.639537+09:00,36.0757765,136.213294,0.613,0.0,0.0,0.6,169.61533139813972,-0.009004758670926094,-0.00011230306699872017,-15.0,184.61533139813972
2025-06-29T15:53:31.739616+09:00,36.0757765,136.2132941,0.602,0.0,0.0,0.6,169.61533139813972,0.0,0.0,-15.0,184.61533139813972
2025-06-29T15:53:31.839695+09:00,36.0757765,136.2132941,0.602,0.0,0.0,0.6,169.61533139813972,0.0,0.0,-15.0,184.61533139813972
2025-06-29T15:53:31.939772+09:00,36.0757765,136.2132941,0.602,0.0,0.0,0.6,169.61533139813972,0.0,0.0,-15.0,184.61533139813972
2025-06-29T15:53:32.039850+09:00,36.0757765,136.2132941,0.602,0.0,0.0,0.6,174.61533139813972,0.0,0.0,-10.0,184.61533139813972
2025-06-29T15:53:32.139930+09:00,36.0757765,136.2132941,0.602,0.0,0.0,0.6,174.61533139813972,0.0,0.0,-10.0,184.61533139813972
2025-06-29T15:53:32.240008+09:00,36.0757765,136.2132941,0.602,0.0,0.0,0.6,179.61533139813972,0.0,0.0,-5.0,184.61533139813972
2025-06-29T15:53:32.340087+09:00,36.0757765,136.2132941,0.602,0.0,0.0,0.6,179.61533139813972,0.0,0.0,-5.0,184.61533139813972
2025-06-29T15:53:32.440164+09:00,36.0757765,136.2132941,0.602,0.0,0.0,0.6,179.61533139813972,0.0,0.0,-5.0,184.61533139813972
2025-06-29T15:53:32.540241+09:00,36.0757765,136.2132941,0.602,0.0,0.0,0.6,179.61533139813972,0.0,0.0,-5.0,184.61533139813972
2025-06-29T15:53:32.640318+09:00,36.0757765,136.2132941,0.602,0.0,0.0,0.6,179.61533139813972,0.0,0.0,-5.0,184.61533139813972
2025-06-29T15:53:32.740398+09:00,36.0757766,136.2132941,0.61,0.0,0.0,0.6,179.61533139813972,-0.00013833795674145222,0.011092370841652155,-5.0,184.61533139813972
2025-06-29T15:53:32.840477+09:00,36.0757766,136.2132941,0.61,0.0,0.0,0.6,179.61533139813972,-0.00013833795674145222,0.011092370841652155,-5.0,184.61533139813972
2025-06-29T15:53:32.940554+09:00,36.0757766,136.2132941,0.61,0.0,0.0,0.6,179.61533139813972,-0.00013833795674145222,0.011092370841652155,-5.0,184.61533139813972
2025-06-29T15:53:33.040632+09:00,36.0757766,136.2132941,0.61,0.0,0.0,0.6,179.61533139813972,-0.00013833795674145222,0.011092370841652155,-5.0,184.61533139813972
2025-06-29T15:53:33.140708+09:00,36.0757766,136.2132941,0.61,0.0,0.0,0.6,179.61533139813972,-0.00013833795674145222,0.011092370841652155,-5.0,184.61533139813972
2025-06-29T15:53:33.240785+09:00,36.0757766,136.2132941,0.61,0.0,0.0,0.6,179.61533139813972,-0.00013833795674145222,0.011092370841652155,-5.0,184.61533139813972
2025-06-29T15:53:33.340862+09:00,36.0757766,136.2132941,0.61,0.0,0.0,0.6,179.61533139813972,-0.00013833795674145222,0.011092370841652155,-5.0,184.61533139813972
2025-06-29T15:53:33.440939+09:00,36.0757766,136.2132941,0.61,0.0,0.0,0.6,179.61533139813972,-0.00013833795674145222,0.011092370841652155,-5.0,184.61533139813972
2025-06-29T15:53:33.541016+09:00,36.0757766,136.2132941,0.61,0.0,0.0,0.6,179.61533139813972,-0.00013833795674145222,0.011092370841652155,-5.0,184.61533139813972
2025-06-29T15:53:33.641093+09:00,36.0757766,136.2132941,0.61,0.0,0.0,0.6,179.61533139813972,-0.00013833795674145222,0.011092370841652155,-5.0,184.61533139813972
2025-06-29T15:53:33.741170+09:00,36.0757766,136.2132942,0.619,0.0,0.0,0.6,179.61533139813972,0.008866418385878205,0.0112046729773283,-5.0,184.61533139813972
2025-06-29T15:53:33.841247+09:00,36.0757766,136.2132942,0.619,0.0,0.0,0.6,179.61533139813972,0.008866418385878205,0.0112046729773283,-5.0,184.61533139813972
2025-06-29T15:53:33.941324+09:00,36.0757766,136.2132942,0.619,0.0,0.0,0.6,179.61533139813972,0.008866418385878205,0.0112046729773283,-5.0,184.61533139813972
2025-06-29T15:53:34.041404+09:00,36.0757766,136.2132942,0.619,-0.1,0.0,0.6,179.61533139813972,0.008866418385878205,0.0112046729773283,-5.0,184.61533139813972
2025-06-29T15:53:34.141482+09:00,36.0757766,136.2132942,0.619,-0.1,0.0,0.6,179.61533139813972,0.008866418385878205,0.0112046729773283,-5.0,184.61533139813972
2025-06-29T15:53:34.241559+09:00,36.0757766,136.2132942,0.619,-0.1,0.0,0.6,179.61533139813972,0.008866418385878205,0.0112046729773283,-5.0,184.61533139813972
2025-06-29T15:53:34.341638+09:00,36.0757766,136.2132942,0.619,-0.2,0.0,0.6,179.61533139813972,0.008866418385878205,0.0112046729773283,-5.0,184.61533139813972
2025-06-29T15:53:34.441716+09:00,36.0757766,136.2132942,0.619,-0.2,0.0,0.6,179.61533139813972,0.008866418385878205,0.0112046729773283,-5.0,184.61533139813972
2025-06-29T15:53:34.541793+09:00,36.0757766,136.2132942,0.619,-0.2,0.0,0.6,179.61533139813972,0.008866418385878205,0.0112046729773283,-5.0,184.61533139813972
2025-06-29T15:53:34.641873+09:00,36.0757766,136.2132942,0.619,-0.30000000000000004,0.0,0.6,179.61533139813972,0.008866418385878205,0.0112046729773283,-5.0,184.61533139813972
2025-06-29T15:53:34.741955+09:00,36.0757764,136.2132942,0.607,-0.30000000000000004,0.0,0.6,179.61533139813972,0.009143094415776432,-0.010980071034282446,-5.0,184.61533139813972
2025-06-29T15:53:34.842034+09:00,36.0757764,136.2132942,0.607,-0.4,0.0,0.6,179.61533139813972,0.009143094415776432,-0.010980071034282446,-5.0,184.61533139813972
2025-06-29T15:53:34.942109+09:00,36.0757764,136.2132942,0.607,-0.4,0.0,0.6,179.61533139813972,0.009143094415776432,-0.010980071034282446,-5.0,184.61533139813972
2025-06-29T15:53:35.042183+09:00,36.0757764,136.2132942,0.607,-0.4,0.0,0.6,179.61533139813972,0.009143094415776432,-0.010980071034282446,-5.0,184.61533139813972
2025-06-29T15:53:35.142261+09:00,36.0757764,136.2132942,0.607,-0.4,0.0,0.6,179.61533139813972,0.009143094415776432,-0.010980071034282446,-5.0,184.61533139813972
2025-06-29T15:53:35.242338+09:00,36.0757764,136.2132942,0.607,-0.4,0.0,0.6,179.61533139813972,0.009143094415776432,-0.010980071034282446,-5.0,184.61533139813972
2025-06-29T15:53:35.342415+09:00,36.0757764,136.2132942,0.607,-0.4,0.0,0.6,179.61533139813972,0.009143094415776432,-0.010980071034282446,-5.0,184.61533139813972
2025-06-29T15:53:35.442493+09:00,36.0757764,136.2132942,0.607,-0.4,0.0,0.6,179.61533139813972,0.009143094415776432,-0.010980071034282446,-5.0,184.61533139813972
2025-06-29T15:53:35.542570+09:00,36.0757764,136.2132942,0.607,-0.4,0.0,0.6,179.61533139813972,0.009143094415776432,-0.010980071034282446,-5.0,184.61533139813972
2025-06-29T15:53:35.642647+09:00,36.0757764,136.2132942,0.607,-0.4,0.0,0.6,179.61533139813972,0.009143094415776432,-0.010980071034282446,-5.0,184.61533139813972
2025-06-29T15:53:35.742725+09:00,36.0757753,136.2132943,0.6,-0.4,0.0,0.6,179.61533139813972,0.019669566652737558,-0.13288385281339288,-5.0,184.61533139813972
2025-06-29T15:53:35.842813+09:00,36.0757753,136.2132943,0.6,-0.4,0.0,0.6,179.61533139813972,0.019669566652737558,-0.13288385281339288,-5.0,184.61533139813972
2025-06-29T15:53:35.942891+09:00,36.0757753,136.2132943,0.6,-0.5,0.0,0.6,179.61533139813972,0.019669566652737558,-0.13288385281339288,-5.0,184.61533139813972
2025-06-29T15:53:36.042970+09:00,36.0757753,136.2132943,0.6,-0.5,0.0,0.6,179.61533139813972,0.019669566652737558,-0.13288385281339288,-5.0,184.61533139813972
2025-06-29T15:53:36.143050+09:00,36.0757753,136.2132943,0.6,-0.6,0.0,0.6,179.61533139813972,0.019669566652737558,-0.13288385281339288,-5.0,184.61533139813972
2025-06-29T15:53:36.243129+09:00,36.0757753,136.2132943,0.6,-0.6,0.0,0.6,179.61533139813972,0.019669566652737558,-0.13288385281339288,-5.0,184.61533139813972
2025-06-29T15:53:36.343208+09:00,36.0757753,136.2132943,0.6,-0.7,0.0,0.6,179.61533139813972,0.019669566652737558,-0.13288385281339288,-5.0,184.61533139813972
2025-06-29T15:53:36.443286+09:00,36.0757753,136.2132943,0.6,-0.7,0.0,0.6,179.61533139813972,0.019669566652737558,-0.13288385281339288,-5.0,184.61533139813972
2025-06-29T15:53:36.543364+09:00,36.0757753,136.2132943,0.6,-0.7,0.0,0.6,179.61533139813972,0.019669566652737558,-0.13288385281339288,-5.0,184.61533139813972
2025-06-29T15:53:36.643441+09:00,36.0757753,136.2132943,0.6,-0.7,0.0,0.6,179.61533139813972,0.019669566652737558,-0.13288385281339288,-5.0,184.61533139813972
2025-06-29T15:53:36.743519+09:00,36.0757734,136.2132939,0.606,-0.7,0.0,0.6,179.61533139813972,-0.013721037888899446,-0.3440881189890206,-5.0,184.61533139813972
2025-06-29T15:53:36.843597+09:00,36.0757734,136.2132939,0.606,-0.7,0.0,0.6,179.61533139813972,-0.013721037888899446,-0.3440881189890206,-5.0,184.61533139813972
2025-06-29T15:53:36.943674+09:00,36.0757734,136.2132939,0.606,-0.7,0.0,0.6,179.61533139813972,-0.013721037888899446,-0.3440881189890206,-5.0,184.61533139813972
2025-06-29T15:53:37.043779+09:00,36.0757734,136.2132939,0.606,-0.7,0.0,0.6,179.61533139813972,-0.013721037888899446,-0.3440881189890206,-5.0,184.61533139813972
2025-06-29T15:53:37.143882+09:00,36.0757734,136.2132939,0.606,-0.7,0.0,0.6,179.61533139813972,-0.013721037888899446,-0.3440881189890206,-5.0,184.61533139813972
2025-06-29T15:53:37.243964+09:00,36.0757734,136.2132939,0.606,-0.7,0.0,0.6,179.61533139813972,-0.013721037888899446,-0.3440881189890206,-5.0,184.61533139813972
2025-06-29T15:53:37.344044+09:00,36.0757734,136.2132939,0.606,-0.7,0.0,0.6,179.61533139813972,-0.013721037888899446,-0.3440881189890206,-5.0,184.61533139813972
2025-06-29T15:53:37.444121+09:00,36.0757734,136.2132939,0.606,-0.7,0.0,0.6,179.61533139813972,-0.013721037888899446,-0.3440881189890206,-5.0,184.61533139813972
2025-06-29T15:53:37.544199+09:00,36.0757734,136.2132939,0.606,-0.7,0.0,0.6,179.61533139813972,-0.013721037888899446,-0.3440881189890206,-5.0,184.61533139813972
2025-06-29T15:53:37.644276+09:00,36.0757734,136.2132939,0.606,-0.7,0.0,0.6,179.61533139813972,-0.013721037888899446,-0.3440881189890206,-5.0,184.61533139813972
