Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4
2025/08/07 18:13:14.902,-0.59,-0.136,-23.496,23.503799948093498,0.999765,0.004877,-0.021096,0.000102
2025/08/07 18:13:15.001,-0.594,-0.14,-23.489,23.496926543699285,0.999761,0.005024,-0.021236,0.000106
2025/08/07 18:13:15.101,-0.595,-0.131,-23.492,23.499898935952896,0.999763,0.004682,-0.021253,9.9e-05
2025/08/07 18:13:15.201,-0.595,-0.14,-23.485,23.49295319877856,0.999761,0.005009,-0.021247,0.000106
2025/08/07 18:13:15.301,-0.588,-0.129,-23.492,23.499711679082363,0.999768,0.004625,-0.02102,9.7e-05
2025/08/07 18:13:15.401,-0.6,-0.137,-23.493,23.501059933543424,0.999757,0.004916,-0.021452,0.000105
2025/08/07 18:13:15.501,-0.586,-0.14,-23.494,23.50172402186699,0.999768,0.00501,-0.020946,0.000104
2025/08/07 18:13:15.601,-0.58,-0.131,-23.499,23.506521690798916,0.999774,0.004686,-0.020715,9.7e-05
2025/08/07 18:13:15.701,-0.595,-0.13,-23.493,23.500893046861005,0.999763,0.004659,-0.021256,9.9e-05
2025/08/07 18:13:15.801,-0.595,-0.125,-23.493,23.50086592021664,0.999763,0.004464,-0.02128,9.5e-05
2025/08/07 18:13:15.901,-0.595,-0.132,-23.49,23.49790520450706,0.999763,0.004738,-0.021249,0.0001
2025/08/07 18:13:16.001,-0.6,-0.139,-23.499,23.50706961745764,0.999757,0.004981,-0.021442,0.000106
2025/08/07 18:13:16.101,-0.596,-0.173,-23.506,23.514191055615758,0.999754,0.00618,-0.021282,0.000131
2025/08/07 18:13:16.201,-0.593,-0.185,-23.502,23.510207953142395,0.999753,0.006637,-0.021196,0.00014
2025/08/07 18:13:16.301,-0.591,-0.124,-23.493,23.500759689848323,0.999766,0.00446,-0.021131,9.4e-05
2025/08/07 18:13:16.401,-0.615,-0.175,-23.526,23.534687718344596,0.999739,0.006255,-0.021968,0.000137
2025/08/07 18:13:16.501,-0.529,-0.01,-23.475,23.48096177757632,0.999821,0.000387,-0.0189,7e-06
2025/08/07 18:13:16.601,-0.616,-0.099,-23.514,23.522275676473143,0.999751,0.003544,-0.022005,7.8e-05
2025/08/07 18:13:16.701,-0.572,-0.195,-23.5,23.507769120016473,0.999766,0.006979,-0.020447,0.000142
2025/08/07 18:13:16.801,-0.599,-0.17,-23.508,23.516244704459083,0.999752,0.006072,-0.021403,0.00013
2025/08/07 18:13:16.901,-0.597,-0.127,-23.499,23.506925341269113,0.999761,0.004559,-0.021337,9.7e-05
2025/08/07 18:13:17.001,-0.613,-0.11,-23.51,23.518247575021405,0.999752,0.003947,-0.021909,8.6e-05
2025/08/07 18:13:17.101,-0.583,-0.109,-23.508,23.515480730786685,0.999775,0.00391,-0.020834,8.1e-05
2025/08/07 18:13:17.201,-0.577,-0.155,-23.51,23.517590310233743,0.999772,0.005544,-0.020624,0.000114
2025/08/07 18:13:17.301,-0.6,-0.134,-23.514,23.52203545614197,0.999758,0.004789,-0.021442,0.000102
2025/08/07 18:13:17.401,-0.588,-0.136,-23.516,23.523743239544167,0.999767,0.004886,-0.021014,0.000102
2025/08/07 18:13:17.501,-0.584,-0.137,-23.508,23.515652000316724,0.999769,0.004912,-0.020884,0.000102
2025/08/07 18:13:17.602,-0.593,-0.128,-23.511,23.518825523397208,0.999764,0.004568,-0.021194,9.6e-05
2025/08/07 18:13:17.701,-0.587,-0.141,-23.51,23.51774967976316,0.999767,0.005033,-0.020991,0.000105
2025/08/07 18:13:17.801,-0.589,-0.121,-23.505,23.51268991417188,0.999769,0.004338,-0.021043,9.1e-05
2025/08/07 18:13:17.901,-0.593,-0.14,-23.514,23.521892887265686,0.999762,0.005007,-0.021196,0.000106
2025/08/07 18:13:18.001,-0.599,-0.133,-23.505,23.513007357630794,0.999759,0.004768,-0.021407,0.000102
2025/08/07 18:13:18.101,-0.594,-0.132,-23.502,23.509875882275516,0.999763,0.004734,-0.021238,0.0001
2025/08/07 18:13:18.201,-0.597,-0.135,-23.51,23.51796619608082,0.99976,0.004852,-0.021337,0.000103
2025/08/07 18:13:18.301,-0.595,-0.125,-23.502,23.509862909000553,0.999763,0.004469,-0.02128,9.5e-05
2025/08/07 18:13:18.401,-0.584,-0.135,-23.503,23.510642058438133,0.99977,0.004833,-0.020864,0.0001
2025/08/07 18:13:18.501,-0.589,-0.134,-23.501,23.508761728342904,0.999766,0.004795,-0.021066,0.000101
2025/08/07 18:13:18.602,-0.597,-0.132,-23.507,23.514950180682927,0.999761,0.004739,-0.021345,0.000101
2025/08/07 18:13:18.701,-0.585,-0.134,-23.497,23.50466315436152,0.99977,0.004794,-0.020902,0.0001
2025/08/07 18:13:18.801,-0.594,-0.131,-23.498,23.505871628169846,0.999763,0.004676,-0.021238,9.9e-05
2025/08/07 18:13:18.901,-0.592,-0.137,-23.501,23.50885437446921,0.999764,0.004896,-0.021158,0.000103
2025/08/07 18:13:19.001,-0.59,-0.134,-23.5,23.507787135330283,0.999766,0.004814,-0.021087,0.000101
2025/08/07 18:13:19.102,-0.59,-0.133,-23.504,23.511780132520805,0.999766,0.004759,-0.021089,0.0001
2025/08/07 18:13:19.202,-0.59,-0.137,-23.501,23.50880409548729,0.999765,0.004902,-0.021102,0.000103
2025/08/07 18:13:19.302,-0.584,-0.17,-23.502,23.509869416906593,0.999763,0.006092,-0.020867,0.000127
2025/08/07 18:13:19.401,-0.538,-0.16,-23.485,23.491706387574315,0.999798,0.005713,-0.019232,0.000109
2025/08/07 18:13:19.502,-0.614,-0.107,-23.5,23.508263334410735,0.999751,0.003832,-0.021942,8.4e-05
2025/08/07 18:13:19.602,-0.619,-0.099,-23.506,23.514357273801895,0.999749,0.003545,-0.022112,7.8e-05
2025/08/07 18:13:19.701,-0.563,-0.15,-23.488,23.49522532345668,0.999782,0.005385,-0.020133,0.000108
2025/08/07 18:13:19.802,-0.569,-0.162,-23.498,23.50544636887375,0.999776,0.005792,-0.02034,0.000117
2025/08/07 18:13:19.902,-0.607,-0.12,-23.499,23.50714465859263,0.999755,0.004286,-0.021707,9.3e-05
2025/08/07 18:13:20.002,-0.611,-0.111,-23.498,23.506204415004987,0.999754,0.003983,-0.021818,8.6e-05
2025/08/07 18:13:20.101,-0.593,-0.114,-23.498,23.505757783998373,0.999767,0.004103,-0.021191,8.6e-05
2025/08/07 18:13:20.202,-0.582,-0.139,-23.495,23.50261836476949,0.999771,0.004971,-0.020795,0.000103
2025/08/07 18:13:20.302,-0.595,-0.134,-23.488,23.495917198526215,0.999762,0.004783,-0.021258,0.000101
2025/08/07 18:13:20.402,-0.587,-0.119,-23.498,23.505631963425277,0.99977,0.004254,-0.020978,8.9e-05
2025/08/07 18:13:20.502,-0.594,-0.121,-23.493,23.500819687832166,0.999764,0.004345,-0.021241,9.2e-05
2025/08/07 18:13:20.602,-0.576,-0.119,-23.485,23.492363908300074,0.999779,0.004279,-0.020583,8.8e-05
2025/08/07 18:13:20.702,-0.594,-0.15,-23.49,23.4979879138619,0.99976,0.005368,-0.021239,0.000114
2025/08/07 18:13:20.802,-0.583,-0.149,-23.489,23.496706386215067,0.999768,0.005329,-0.020837,0.000111
2025/08/07 18:13:20.902,-0.596,-0.146,-23.493,23.501012339897187,0.999759,0.005242,-0.021304,0.000111
2025/08/07 18:13:21.002,-0.589,-0.139,-23.495,23.502792748947943,0.999765,0.004996,-0.021059,0.000105
2025/08/07 18:13:21.102,-0.591,-0.137,-23.5,23.507829546770157,0.999764,0.004915,-0.021139,0.000103
2025/08/07 18:13:21.202,-0.586,-0.129,-23.49,23.497662373095753,0.999769,0.004607,-0.020951,9.6e-05
2025/08/07 18:13:21.302,-0.59,-0.134,-23.491,23.49879011779117,0.999766,0.004783,-0.021075,0.0001
2025/08/07 18:13:21.402,-0.593,-0.13,-23.486,23.493844832210844,0.999764,0.004662,-0.021201,9.8e-05
2025/08/07 18:13:21.502,-0.596,-0.133,-23.486,23.493937537160516,0.999762,0.004747,-0.021288,0.000101
2025/08/07 18:13:21.602,-0.312,0.417,-23.198,23.203845306328002,0.999826,-0.014907,-0.011155,-0.000166
2025/08/07 18:13:21.702,-0.759,-0.506,-23.451,23.46873490412298,0.999468,0.018092,-0.027103,0.00049
2025/08/07 18:13:21.802,-0.665,-0.326,-23.52,23.53165742143974,0.999649,0.01165,-0.023777,0.000277
2025/08/07 18:13:21.902,-0.631,-0.175,-23.483,23.492127936821728,0.999726,0.006258,-0.022542,0.000141
2025/08/07 18:13:22.002,-0.515,-0.11,-23.479,23.48490506687221,0.999822,0.003926,-0.018419,7.2e-05
2025/08/07 18:13:22.102,-0.619,-0.143,-23.508,23.516582957564218,0.999742,0.005106,-0.022103,0.000112
2025/08/07 18:13:22.202,-0.558,-0.042,-23.485,23.491665607189287,0.9998,0.001527,-0.019928,3e-05
2025/08/07 18:13:22.302,-0.632,-0.147,-23.503,23.511955299379082,0.999731,0.005273,-0.022579,0.000119
2025/08/07 18:13:22.402,-0.584,-0.093,-23.485,23.492444104434938,0.999777,0.003323,-0.020854,6.9e-05
2025/08/07 18:13:22.502,-0.575,-0.173,-23.484,23.491675334041208,0.999769,0.006204,-0.020561,0.000127
2025/08/07 18:13:22.602,-0.616,-0.141,-23.497,23.505496080704187,0.999745,0.005056,-0.021999,0.000111
2025/08/07 18:13:22.702,-0.589,-0.09,-23.489,23.496555960395558,0.999772,0.003234,-0.021063,6.8e-05
2025/08/07 18:13:22.802,-0.6,-0.14,-23.498,23.506075895393515,0.999757,0.005024,-0.02143,0.000107
2025/08/07 18:13:22.902,-0.59,-0.125,-23.488,23.49574150777115,0.999767,0.004476,-0.021091,9.4e-05
2025/08/07 18:13:23.002,-0.578,-0.144,-23.494,23.501550076537505,0.999773,0.00517,-0.020647,0.000106
2025/08/07 18:13:23.102,-0.6,-0.115,-23.503,23.510938603126846,0.999761,0.004105,-0.021449,8.8e-05
2025/08/07 18:13:23.202,-0.592,-0.103,-23.515,23.52267625080106,0.999769,0.00371,-0.021146,7.8e-05
2025/08/07 18:13:23.302,-0.578,-0.133,-23.5,23.507483340417366,0.999775,0.004771,-0.020647,9.8e-05
2025/08/07 18:13:23.402,-0.582,-0.115,-23.51,23.517483900281512,0.999774,0.004121,-0.020816,8.5e-05
2025/08/07 18:13:23.502,-0.574,-0.133,-23.501,23.50838501471337,0.999778,0.004748,-0.020512,9.7e-05
2025/08/07 18:13:23.602,-0.592,-0.131,-23.498,23.505821172637216,0.999764,0.004711,-0.021171,9.9e-05
2025/08/07 18:13:23.702,-0.589,-0.101,-23.514,23.521592590638924,0.999771,0.003638,-0.021059,7.6e-05
2025/08/07 18:13:23.802,-0.594,-0.136,-23.519,23.526892973786403,0.999762,0.004876,-0.021238,0.000103
2025/08/07 18:13:23.902,-0.596,-0.148,-23.509,23.51701939022035,0.999758,0.005309,-0.021315,0.000113
2025/08/07 18:13:24.002,-0.579,-0.154,-23.509,23.516633219914794,0.99977,0.005511,-0.020685,0.000114
2025/08/07 18:13:24.102,-0.611,-0.104,-23.491,23.49917483657671,0.999754,0.003726,-0.021839,8.1e-05
2025/08/07 18:13:24.202,-0.653,-0.197,-23.518,23.527888600552323,0.999702,0.00705,-0.023337,0.000164
2025/08/07 18:13:24.302,-0.537,-0.213,-23.486,23.4931039669091,0.999786,0.007606,-0.019204,0.000146
2025/08/07 18:13:24.402,-0.615,-0.12,-23.513,23.52134762295732,0.999749,0.004284,-0.021967,9.4e-05
2025/08/07 18:13:24.502,-0.592,-0.079,-23.521,23.528581470203427,0.999772,0.00282,-0.021143,5.9e-05
2025/08/07 18:13:24.602,-0.59,-0.135,-23.514,23.521788218585762,0.999766,0.00482,-0.021071,0.000101
2025/08/07 18:13:24.702,-0.568,-0.127,-23.507,23.514204260403968,0.999783,0.004558,-0.020286,9.2e-05
2025/08/07 18:13:24.802,-0.594,-0.152,-23.506,23.513995321935404,0.99976,0.005453,-0.021223,0.000115
2025/08/07 18:13:24.902,-0.586,-0.126,-23.511,23.518639267610702,0.99977,0.004499,-0.020956,9.4e-05
2025/08/07 18:13:25.002,-0.651,-0.157,-23.53,23.539527395425765,0.999713,0.005609,-0.023269,0.00013
2025/08/07 18:13:25.102,-0.6,-0.099,-23.492,23.499869467722583,0.999763,0.003549,-0.021449,7.6e-05
2025/08/07 18:13:25.202,-0.636,-0.221,-23.514,23.523637750144005,0.99971,0.007917,-0.022711,0.000179
2025/08/07 18:13:25.302,-0.621,-0.171,-23.505,23.513823742641264,0.999734,0.006139,-0.022202,0.000136
2025/08/07 18:13:25.402,-0.591,-0.157,-23.503,23.510953596143224,0.99976,0.005626,-0.021131,0.000118
2025/08/07 18:13:25.502,-0.594,-0.11,-23.514,23.521758692750844,0.999766,0.003927,-0.021229,8.3e-05
2025/08/07 18:13:25.602,-0.583,-0.101,-23.515,23.522442794063718,0.999776,0.003617,-0.020836,7.5e-05
2025/08/07 18:13:25.702,-0.591,-0.128,-23.503,23.510777826350196,0.999766,0.004569,-0.021135,9.6e-05
2025/08/07 18:13:25.802,-0.567,-0.137,-23.521,23.52823195652406,0.999782,0.004906,-0.020276,9.9e-05
2025/08/07 18:13:25.902,-0.584,-0.123,-23.497,23.504578149798817,0.999772,0.004418,-0.020864,9.2e-05
2025/08/07 18:13:26.002,-0.613,-0.127,-23.502,23.510336067355563,0.999749,0.00456,-0.021916,9.9e-05
2025/08/07 18:13:26.102,-0.61,-0.119,-23.507,23.515214436615288,0.999752,0.004267,-0.021816,9.3e-05
2025/08/07 18:13:26.202,-0.573,-0.136,-23.492,23.49938060885861,0.999778,0.004861,-0.020481,9.9e-05
2025/08/07 18:13:26.302,-0.588,-0.135,-23.498,23.50574340453839,0.999767,0.004825,-0.021015,0.000101
2025/08/07 18:13:26.402,-0.59,-0.096,-23.498,23.50560188550806,0.999772,0.003436,-0.021076,7.2e-05
2025/08/07 18:13:26.502,-0.607,-0.118,-23.504,23.512132804150287,0.999755,0.004231,-0.021692,9.1e-05
2025/08/07 18:13:26.602,-0.593,-0.134,-23.501,23.508862286380428,0.999764,0.004789,-0.021187,0.000101
2025/08/07 18:13:26.702,-0.587,-0.131,-23.496,23.50369643268905,0.999768,0.004682,-0.020994,9.8e-05
2025/08/07 18:13:26.802,-0.574,-0.154,-23.499,23.50651384191199,0.999774,0.005511,-0.020507,0.000113
2025/08/07 18:13:26.902,-0.583,-0.139,-23.498,23.505642173742032,0.99977,0.004987,-0.020837,0.000103
2025/08/07 18:13:27.002,-0.594,-0.135,-23.498,23.50589426080191,0.999762,0.004841,-0.021234,0.000102
2025/08/07 18:13:27.102,-0.594,-0.118,-23.49,23.49780542944383,0.999765,0.004242,-0.021222,9e-05
2025/08/07 18:13:27.202,-0.57,-0.119,-23.493,23.500215105398503,0.999783,0.004253,-0.020383,8.6e-05
