Timestamp,M0_Thrust_N,M1_Thrust_N,M2_Thrust_N,M3_Thrust_N
2025/07/20 16:52:14.544,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.569,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.595,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.619,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.644,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.669,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.694,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.719,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.744,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.769,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.794,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.819,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.844,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.869,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.894,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.919,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.944,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.969,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:14.994,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.019,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.044,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.069,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.095,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.119,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.144,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.169,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.194,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.219,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.244,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.269,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.295,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.319,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.344,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.369,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.394,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.419,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.444,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.469,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.494,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.519,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.544,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.569,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.594,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.619,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.644,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.669,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.694,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.719,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.744,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.769,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.794,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.819,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.844,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.869,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.894,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.919,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.944,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.969,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:15.994,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.019,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.044,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.069,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.094,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.119,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.144,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.169,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.194,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.219,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.244,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.269,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.295,-0.258,-0.258,-0.258,-0.258
2025/07/20 16:52:16.319,-0.258,-0.258,-0.258,-0.258
