Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4
2025/08/07 18:29:58.773,0.476,-1.696,-23.342,23.408373629964125,0.998605,0.049971,0.016994,-0.00085
2025/08/07 18:29:58.873,0.458,-1.72,-23.361,23.42871069862787,0.998616,0.049972,0.016358,-0.000818
2025/08/07 18:29:58.973,0.504,-1.744,-23.357,23.42744119616993,0.998588,0.049971,0.017984,-0.000899
2025/08/07 18:29:59.073,0.478,-1.715,-23.344,23.41179286171822,0.998604,0.049971,0.017075,-0.000854
2025/08/07 18:29:59.173,0.488,-1.723,-23.348,23.416574834932625,0.998598,0.049971,0.017423,-0.000871
2025/08/07 18:29:59.273,0.506,-1.739,-23.369,23.439076730963613,0.998587,0.049971,0.018052,-0.000903
2025/08/07 18:29:59.373,0.474,-1.734,-23.345,23.414108076115134,0.998607,0.049972,0.016908,-0.000846
2025/08/07 18:29:59.473,0.462,-1.742,-23.356,23.425429430428807,0.998614,0.049972,0.016489,-0.000825
2025/08/07 18:29:59.573,0.491,-1.764,-23.369,23.440625802226354,0.998596,0.049971,0.017522,-0.000876
2025/08/07 18:29:59.673,0.489,-1.743,-23.352,23.42206382879186,0.998597,0.049971,0.017448,-0.000873
2025/08/07 18:29:59.773,0.495,-1.723,-23.346,23.414727630275777,0.998594,0.049971,0.017672,-0.000884
2025/08/07 18:29:59.873,0.51,-1.718,-23.362,23.43063524533639,0.998584,0.04997,0.018203,-0.00091
2025/08/07 18:29:59.973,0.503,-1.705,-23.357,23.424548725642506,0.998588,0.049971,0.01795,-0.000898
2025/08/07 18:30:00.073,0.5,-1.692,-23.333,23.399610103589332,0.998591,0.049971,0.017835,-0.000892
2025/08/07 18:30:00.173,0.506,-1.705,-23.349,23.416636436516665,0.998586,0.049971,0.018068,-0.000904
2025/08/07 18:30:00.273,0.502,-1.713,-23.358,23.426108020753258,0.998589,0.049971,0.017913,-0.000896
2025/08/07 18:30:00.373,0.483,-1.694,-23.344,23.410366528527486,0.998601,0.049971,0.017227,-0.000862
2025/08/07 18:30:00.473,0.47,-1.716,-23.352,23.419681039672597,0.998609,0.049972,0.016766,-0.000839
2025/08/07 18:30:00.573,0.492,-1.732,-23.355,23.42430176120518,0.998595,0.049971,0.017578,-0.000879
2025/08/07 18:30:00.673,0.467,-1.722,-23.346,23.41407886294056,0.998611,0.049972,0.016666,-0.000834
2025/08/07 18:30:00.773,0.46,-1.714,-23.364,23.431301543021466,0.998615,0.049972,0.016415,-0.000821
2025/08/07 18:30:00.873,0.464,-1.743,-22.297,22.36983580628164,0.998612,0.049972,0.016573,-0.000829
2025/08/07 18:30:00.973,0.495,-1.657,-22.191,22.258282840327105,0.998593,0.049971,0.017682,-0.000884
2025/08/07 18:30:01.073,0.469,-1.808,-22.158,22.236586720987557,0.99861,0.049972,0.016728,-0.000837
2025/08/07 18:30:01.173,0.523,-1.715,-22.087,22.15965529966565,0.998575,0.04997,0.018674,-0.000934
2025/08/07 18:30:01.273,0.47,-1.679,-22.134,22.202565099555503,0.998609,0.049972,0.016793,-0.00084
2025/08/07 18:30:01.373,0.502,-1.707,-22.062,22.133632711328705,0.998589,0.049971,0.017929,-0.000897
2025/08/07 18:30:01.473,0.506,-1.736,-22.07,22.143952492723606,0.998587,0.049971,0.018053,-0.000903
2025/08/07 18:30:01.573,0.494,-1.692,-22.158,22.227997300701656,0.998594,0.049971,0.017636,-0.000882
2025/08/07 18:30:01.673,0.495,-1.723,-22.055,22.127737774115094,0.998594,0.049971,0.017669,-0.000884
2025/08/07 18:30:01.773,0.42,-1.708,-22.107,22.17685985436171,0.998638,0.049973,0.014982,-0.000749
2025/08/07 18:30:01.873,0.527,-1.708,-22.122,22.194095543635022,0.998573,0.04997,0.018808,-0.000941
2025/08/07 18:30:01.973,0.461,-1.763,-22.071,22.146099679176018,0.998614,0.049972,0.016449,-0.000823
2025/08/07 18:30:02.073,0.463,-1.697,-22.093,22.162915579859973,0.998613,0.049972,0.01652,-0.000826
