Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2026/01/15 17:44:34.974,-0.255,-0.227,5.339,0.101,0.079,-0.004,0.001,-0.279,0.202,-0.296,0.183,5.262,97650,,,0.0,0.6,0.0,PhaseCorr: err=0.0000 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:44:35.074,-0.374,0.06,5.275,0.08,0.088,-0.027,0.008,-0.274,0.2,-0.296,0.144,5.258,97750,,,0.0,0.6,0.0,PhaseCorr: err=0.0000 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:44:35.174,-0.682,0.746,5.267,0.088,0.089,-0.023,0.01,-0.276,0.2,-0.335,0.12,5.216,97850,,,0.0,0.6,0.0,PhaseCorr: err=0.0000 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:44:35.274,-0.047,-0.384,5.44,0.109,0.082,-0.036,0.02,-0.29,0.207,-0.388,0.122,5.211,97950,,,0.0,0.6,0.0,PhaseCorr: err=0.0000 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:44:35.374,-0.256,0.039,5.716,0.09,0.072,-0.02,0.015,-0.275,0.207,-0.368,0.138,5.305,98040,,,0.0,0.6,0.0,PhaseCorr: err=0.0000 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:44:35.477,,,,,,,,,,,,,,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:35.478,-0.206,0.104,5.613,0.088,0.064,0.01,0.053,-0.254,0.233,-0.325,0.205,5.391,98150,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:35.574,-0.337,-0.115,5.727,0.087,0.057,0.03,0.009,-0.241,0.204,-0.272,0.176,5.472,98250,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:35.674,-0.149,0.166,5.491,0.083,0.041,0.019,0.001,-0.248,0.195,-0.253,0.185,5.544,98350,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:35.774,-0.471,0.259,5.199,0.059,0.05,-0.005,0.009,-0.269,0.203,-0.27,0.216,5.49,98450,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:35.874,-0.499,0.216,5.498,0.018,0.001,-0.031,-0.025,-0.3,0.163,-0.32,0.14,5.288,98550,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:35.974,-0.103,0.13,5.474,0.003,0.041,-0.039,-0.002,-0.308,0.192,-0.332,0.221,5.256,98650,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:36.074,-0.211,0.674,5.406,0.007,0.082,-0.039,0.014,-0.307,0.211,-0.314,0.294,5.334,98750,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:36.174,-0.182,-0.089,5.402,0.009,0.066,-0.039,0.005,-0.306,0.204,-0.296,0.27,5.375,98850,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:36.274,-0.347,0.398,5.117,0.007,0.016,-0.037,0.013,-0.308,0.175,-0.286,0.184,5.366,98950,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:36.374,-0.259,-0.039,5.232,-0.003,0.04,-0.034,0.002,-0.314,0.191,-0.292,0.218,5.301,99040,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:36.477,,,,,,,,,,,,,,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:36.479,-0.386,0.701,5.123,-0.01,0.053,-0.022,-0.03,-0.321,0.206,-0.304,0.256,5.245,99150,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:36.574,-0.115,0.583,5.128,-0.009,0.042,-0.016,-0.059,-0.323,0.211,-0.307,0.272,5.21,99250,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:36.674,-0.178,-0.226,5.097,-0.017,0.048,-0.033,-0.048,-0.32,0.209,-0.282,0.238,5.229,99350,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:36.774,-0.193,0.546,5.484,-0.035,0.059,-0.052,-0.045,-0.316,0.206,-0.253,0.202,5.228,99450,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:36.874,-0.08,0.006,5.202,-0.035,0.002,-0.048,-0.061,-0.314,0.224,-0.26,0.25,5.328,99550,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:36.974,-0.403,0.374,5.361,-0.027,0.012,-0.054,-0.059,-0.32,0.221,-0.287,0.214,5.349,99650,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:37.074,-0.216,-0.013,5.395,-0.031,0.001,-0.051,-0.058,-0.318,0.225,-0.301,0.208,5.378,99750,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:37.174,-0.523,0.454,5.446,-0.03,0.004,-0.022,-0.052,-0.298,0.228,-0.287,0.192,5.394,99850,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:37.274,-0.478,-0.034,5.362,-0.033,0.007,-0.033,-0.068,-0.306,0.218,-0.317,0.156,5.403,99950,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:37.374,-0.307,0.216,5.204,-0.038,0.001,-0.032,-0.065,-0.307,0.218,-0.333,0.153,5.408,100040,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:37.477,,,,,,,,,,,,,,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:37.478,-0.384,0.114,5.199,-0.043,0.047,-0.039,-0.022,-0.311,0.259,-0.358,0.246,5.271,100150,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:37.574,-0.32,-0.085,5.225,-0.041,-0.043,-0.038,-0.079,-0.309,0.191,-0.364,0.101,5.175,100250,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:37.674,-0.489,0.384,5.108,-0.041,-0.0,-0.038,-0.057,-0.309,0.218,-0.365,0.185,5.118,100350,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:37.774,-0.375,-0.129,5.093,-0.043,-0.022,-0.036,-0.068,-0.31,0.207,-0.36,0.17,5.111,100440,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:37.874,-0.35,0.848,5.136,-0.05,0.01,-0.035,-0.059,-0.314,0.223,-0.358,0.243,5.096,100540,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:37.974,-0.134,0.036,5.002,-0.064,0.026,-0.029,-0.07,-0.323,0.234,-0.364,0.292,5.114,100650,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:38.074,-0.252,0.437,5.404,-0.036,0.022,-0.056,-0.058,-0.301,0.23,-0.28,0.29,5.163,100750,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:38.174,-0.154,0.72,5.466,-0.037,0.027,-0.066,-0.096,-0.299,0.242,-0.246,0.343,5.226,100850,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:38.274,-0.224,0.185,5.4,-0.032,0.02,-0.051,-0.106,-0.302,0.244,-0.248,0.348,5.325,100940,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:38.374,-0.268,0.346,5.543,-0.028,0.003,-0.051,-0.145,-0.302,0.25,-0.243,0.379,5.335,101050,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:38.477,,,,,,,,,,,,,,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:38.478,-0.316,0.513,5.222,-0.027,-0.045,-0.048,-0.176,-0.302,0.261,-0.249,0.413,5.362,101150,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:38.574,-0.17,0.104,5.705,-0.045,-0.028,-0.051,-0.172,-0.296,0.256,-0.235,0.343,5.366,101250,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:38.674,0.0,0.894,5.516,-0.064,-0.043,-0.038,-0.173,-0.283,0.261,-0.22,0.3,5.408,101350,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:38.774,-0.27,0.189,5.374,-0.078,-0.051,-0.007,-0.121,-0.26,0.295,-0.19,0.296,5.477,101440,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:38.874,-0.247,0.277,5.467,-0.081,-0.05,0.025,-0.134,-0.238,0.287,-0.162,0.229,5.454,101550,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:38.974,-0.091,0.312,5.265,-0.081,-0.011,0.022,-0.021,-0.24,0.363,-0.187,0.348,5.416,101650,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:39.074,-0.03,0.23,5.282,-0.082,-0.004,0.017,-0.014,-0.242,0.369,-0.221,0.354,5.319,101750,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:39.174,-0.043,-0.413,4.995,-0.085,-0.092,0.013,-0.087,-0.246,0.293,-0.261,0.18,5.208,101850,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:39.274,-0.247,0.353,4.989,-0.04,-0.158,0.039,-0.119,-0.215,0.254,-0.213,0.06,5.126,101950,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:39.374,-0.073,0.231,5.06,-0.025,-0.1,0.045,-0.092,-0.208,0.285,-0.21,0.153,5.082,102050,,,-0.0004,0.5999,0.0,PhaseCorr: err=-0.0004 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:44:39.477,,,,,,,,,,,,,,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:44:39.478,-0.438,-0.071,5.114,-0.012,-0.11,0.05,-0.097,-0.202,0.281,-0.209,0.161,5.035,102150,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:44:39.574,-0.024,0.175,5.143,-0.016,-0.141,0.054,-0.089,-0.205,0.262,-0.235,0.149,5.073,102250,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:44:39.674,0.205,-0.055,5.463,-0.006,-0.148,0.045,-0.087,-0.197,0.257,-0.23,0.192,5.112,102350,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:44:39.775,-0.184,0.336,5.371,0.026,-0.162,-0.02,-0.052,-0.164,0.241,-0.132,0.202,5.198,102450,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:44:39.874,0.081,-0.004,5.39,0.029,-0.161,-0.106,-0.026,-0.139,0.235,-0.029,0.234,5.393,102550,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:44:39.974,-0.316,0.335,5.177,0.049,-0.157,-0.041,0.0,-0.151,0.229,-0.121,0.262,5.435,102650,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
