Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4
2025/08/09 18:00:13.891,-0.175,0.04,-23.529,23.529684783268983,0.999814,-0.00433,-0.01877,-8.1e-05
2025/08/09 18:00:13.991,-0.181,0.052,-23.54,23.54075328021599,0.999795,-0.005601,-0.019432,-0.000108
2025/08/09 18:00:14.091,-0.184,0.038,-23.511,23.51175070044764,0.999796,-0.004085,-0.01978,-8e-05
2025/08/09 18:00:14.191,-0.176,0.035,-23.505,23.50568497193817,0.999814,-0.003766,-0.018877,-7.1e-05
2025/08/09 18:00:14.291,-0.179,0.04,-23.543,23.54371444780963,0.999806,-0.00433,-0.019175,-8.3e-05
2025/08/09 18:00:14.391,-0.176,0.045,-23.518,23.51870160106633,0.999808,-0.004861,-0.018935,-9.2e-05
2025/08/09 18:00:14.491,-0.177,0.036,-23.497,23.497694227306646,0.99981,-0.003948,-0.019062,-7.5e-05
2025/08/09 18:00:14.591,-0.172,0.038,-23.519,23.51965962763917,0.999821,-0.004123,-0.018453,-7.6e-05
2025/08/09 18:00:14.691,-0.175,0.045,-23.545,23.545693342944908,0.99981,-0.004857,-0.01885,-9.1e-05
2025/08/09 18:00:14.791,-0.177,0.04,-23.51,23.5107003085829,0.999809,-0.004387,-0.018999,-8.3e-05
2025/08/09 18:00:14.891,-0.177,0.034,-23.515,23.51569071917727,0.999813,-0.003681,-0.01897,-6.9e-05
2025/08/09 18:00:14.991,-0.178,0.041,-23.533,23.53370888746608,0.999807,-0.004443,-0.019093,-8.4e-05
2025/08/09 18:00:15.091,-0.176,0.049,-23.528,23.52870929311678,0.999808,-0.005269,-0.01886,-9.9e-05
2025/08/09 18:00:15.191,-0.173,0.038,-23.499,23.49966752956305,0.999818,-0.004087,-0.018608,-7.6e-05
2025/08/09 18:00:15.291,-0.182,0.034,-23.506,23.50672916422019,0.999801,-0.00368,-0.019575,-7.2e-05
2025/08/09 18:00:15.427,-0.178,0.039,-23.503,23.50370638856774,0.999808,-0.004258,-0.019125,-8.1e-05
2025/08/09 18:00:15.520,-0.183,0.036,-23.531,23.531739119750583,0.999798,-0.003916,-0.019674,-7.7e-05
2025/08/09 18:00:15.617,-0.187,0.045,-23.539,23.539785789169795,0.999786,-0.004848,-0.020097,-9.7e-05
2025/08/09 18:00:15.717,-0.173,0.043,-23.505,23.505675974113146,0.999816,-0.004625,-0.018597,-8.6e-05
2025/08/09 18:00:15.817,-0.175,0.036,-23.523,23.523678496357665,0.999815,-0.003942,-0.018815,-7.4e-05
2025/08/09 18:00:15.917,-0.188,0.043,-23.535,23.535790150322125,0.999785,-0.00465,-0.020194,-9.3e-05
2025/08/09 18:00:16.017,-0.175,0.043,-23.537,23.537689839914197,0.999812,-0.004607,-0.018803,-8.6e-05
2025/08/09 18:00:16.117,-0.168,0.034,-23.498,23.498625151272147,0.999831,-0.003714,-0.018006,-6.6e-05
2025/08/09 18:00:16.217,-0.181,0.045,-23.525,23.52573932950886,0.999798,-0.004919,-0.01947,-9.5e-05
2025/08/09 18:00:16.317,-0.183,0.046,-23.54,23.5407562537825,0.999795,-0.005024,-0.019621,-9.8e-05
2025/08/09 18:00:16.417,-0.179,0.035,-23.516,23.516707295027505,0.999807,-0.003779,-0.019261,-7.2e-05
2025/08/09 18:00:16.517,-0.182,0.04,-23.507,23.507738576902714,0.999799,-0.00436,-0.019549,-8.5e-05
2025/08/09 18:00:16.617,-0.181,0.044,-23.539,23.539736999380434,0.9998,-0.004759,-0.0194,-9.2e-05
2025/08/09 18:00:16.717,-0.188,0.046,-23.558,23.55879504558754,0.999784,-0.004974,-0.020176,-0.0001
2025/08/09 18:00:16.817,-0.172,0.037,-23.521,23.521657977277027,0.999821,-0.004043,-0.018473,-7.4e-05
2025/08/09 18:00:16.917,-0.167,0.028,-23.513,23.513609718628913,0.999835,-0.003056,-0.0179,-5.4e-05
2025/08/09 18:00:17.017,-0.179,0.044,-23.519,23.519722319789405,0.999803,-0.004718,-0.019245,-9e-05
2025/08/09 18:00:17.117,-0.176,0.057,-23.524,23.524727437315825,0.999802,-0.006171,-0.018888,-0.000116
2025/08/09 18:00:17.217,-0.181,0.038,-23.511,23.511727414207574,0.999803,-0.004089,-0.019415,-7.9e-05
2025/08/09 18:00:17.317,-0.167,0.025,-23.531,23.531605873803002,0.999834,-0.002745,-0.01799,-4.9e-05
2025/08/09 18:00:17.417,-0.181,0.046,-23.549,23.5497405081245,0.999798,-0.00503,-0.019425,-9.7e-05
2025/08/09 18:00:17.517,-0.191,0.054,-23.519,23.519837541955937,0.999773,-0.005826,-0.020467,-0.000119
2025/08/09 18:00:17.617,-0.199,0.054,-23.436,23.436907069833254,0.999755,-0.005887,-0.021331,-0.000125
2025/08/09 18:00:17.717,-0.186,0.136,-23.543,23.54412752683777,0.999694,-0.014585,-0.019961,-0.000291
2025/08/09 18:00:17.817,-0.129,0.02,-23.493,23.493362679701683,0.999901,-0.002148,-0.013872,-2.9e-05
2025/08/09 18:00:17.917,-0.169,0.004,-23.462,23.46260899814852,0.999835,-0.000514,-0.018129,-9e-06
2025/08/09 18:00:18.017,-0.277,0.083,-23.57,23.571773755914084,0.999517,-0.008898,-0.029758,-0.000264
2025/08/09 18:00:18.117,-0.189,0.037,-23.544,23.54478766096649,0.999786,-0.00406,-0.020265,-8.2e-05
2025/08/09 18:00:18.218,-0.089,-0.004,-23.464,23.46416913082583,0.999954,0.000496,-0.009562,4e-06
2025/08/09 18:00:18.317,-0.197,0.079,-23.538,23.538956943756027,0.99974,-0.008466,-0.021169,-0.000179
2025/08/09 18:00:18.417,-0.262,0.112,-23.567,23.568722430373693,0.999532,-0.012066,-0.028083,-0.000339
2025/08/09 18:00:18.517,-0.185,0.048,-23.529,23.52977624203001,0.999788,-0.005156,-0.01989,-0.000102
2025/08/09 18:00:18.618,-0.155,-0.006,-23.497,23.497511995953953,0.999861,0.000694,-0.016655,1.1e-05
2025/08/09 18:00:18.717,-0.189,0.011,-23.53,23.530761611133627,0.999792,-0.001222,-0.020333,-2.4e-05
2025/08/09 18:00:18.817,-0.181,0.012,-23.533,23.53369911424891,0.99981,-0.001353,-0.019429,-2.6e-05
2025/08/09 18:00:18.917,-0.148,-0.0,-23.473,23.47346657398519,0.999874,2.7e-05,-0.015872,0.0
2025/08/09 18:00:19.017,-0.145,0.021,-23.49,23.490456913393576,0.999876,-0.002296,-0.015556,-3.5e-05
2025/08/09 18:00:19.117,-0.199,0.064,-23.536,23.53692828301943,0.999748,-0.006923,-0.021344,-0.000147
2025/08/09 18:00:19.218,-0.221,0.061,-23.531,23.532116840607433,0.999696,-0.006632,-0.02373,-0.000157
2025/08/09 18:00:19.317,-0.205,0.021,-23.515,23.515902938224592,0.999755,-0.002327,-0.022013,-5.1e-05
2025/08/09 18:00:19.417,-0.212,0.018,-23.54,23.54096149268334,0.999738,-0.001949,-0.022802,-4.4e-05
2025/08/09 18:00:19.517,-0.212,0.012,-23.542,23.542957588204587,0.99974,-0.001303,-0.022741,-2.9e-05
2025/08/09 18:00:19.617,-0.185,-0.006,-23.513,23.513728543129865,0.999803,0.000691,-0.019829,1.3e-05
2025/08/09 18:00:19.717,-0.162,-0.01,-23.513,23.513560194066745,0.999847,0.001159,-0.0174,2e-05
2025/08/09 18:00:19.818,-0.165,0.009,-23.527,23.52758030482523,0.999842,-0.000997,-0.01775,-1.7e-05
2025/08/09 18:00:19.917,-0.192,0.036,-23.501,23.501811866322136,0.999779,-0.003948,-0.020615,-8.1e-05
2025/08/09 18:00:20.017,-0.207,0.046,-23.501,23.501956641947924,0.999741,-0.005026,-0.022183,-0.000111
2025/08/09 18:00:20.117,-0.222,0.051,-23.555,23.55610133277576,0.9997,-0.005547,-0.023853,-0.000132
2025/08/09 18:00:20.218,-0.239,0.043,-23.559,23.56025150544875,0.99966,-0.004643,-0.025642,-0.000119
2025/08/09 18:00:20.317,-0.22,0.048,-23.518,23.51907795811732,0.999708,-0.005235,-0.023569,-0.000123
