Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2026/01/19 19:48:15.811,-0.113,0.367,5.211,-0.04,-0.05,-0.057,0.06,-0.135,0.264,-0.173,0.211,4.982,436190,,,-0.0017,0.5791,-28.0,PhaseCorr: err=-0.0017 est_freq=0.5791 Hz corr=-28
2026/01/19 19:48:15.906,-0.091,0.819,4.954,-0.042,-0.042,-0.054,0.057,-0.137,0.27,-0.153,0.208,5.063,436290,,,-0.0017,0.5791,-28.0,PhaseCorr: err=-0.0017 est_freq=0.5791 Hz corr=-28
2026/01/19 19:48:16.006,-0.224,0.31,4.851,-0.054,-0.024,-0.045,0.043,-0.145,0.282,-0.151,0.234,5.107,436390,,,-0.0017,0.5791,-28.0,PhaseCorr: err=-0.0017 est_freq=0.5791 Hz corr=-28
2026/01/19 19:48:16.106,-0.251,0.663,5.072,-0.061,-0.012,-0.03,0.02,-0.153,0.295,-0.15,0.271,5.115,436490,,,-0.0017,0.5791,-28.0,PhaseCorr: err=-0.0017 est_freq=0.5791 Hz corr=-28
2026/01/19 19:48:16.207,-0.218,0.619,5.089,-0.06,-0.011,-0.012,-0.003,-0.159,0.303,-0.15,0.306,5.14,436590,,,-0.0017,0.5791,-28.0,PhaseCorr: err=-0.0017 est_freq=0.5791 Hz corr=-28
2026/01/19 19:48:16.306,-0.182,0.283,4.737,-0.058,-0.013,-0.01,-0.006,-0.159,0.304,-0.132,0.314,5.172,436690,,,-0.0017,0.5791,-28.0,PhaseCorr: err=-0.0017 est_freq=0.5791 Hz corr=-28
2026/01/19 19:48:16.406,-0.233,0.311,4.795,-0.052,-0.007,-0.006,-0.001,-0.161,0.303,-0.123,0.309,5.159,436790,,,-0.0017,0.5791,-28.0,PhaseCorr: err=-0.0017 est_freq=0.5791 Hz corr=-28
2026/01/19 19:48:16.506,-0.136,0.223,4.704,-0.033,-0.0,0.001,-0.001,-0.167,0.3,-0.139,0.301,5.127,436890,,,-0.0017,0.5791,-28.0,PhaseCorr: err=-0.0017 est_freq=0.5791 Hz corr=-28
2026/01/19 19:48:16.606,0.016,0.052,5.059,-0.053,0.019,0.001,-0.003,-0.159,0.291,-0.106,0.273,5.087,436990,,,-0.0017,0.5791,-28.0,PhaseCorr: err=-0.0017 est_freq=0.5791 Hz corr=-28
2026/01/19 19:48:16.706,-0.37,0.142,4.636,-0.067,0.022,0.007,-0.007,-0.151,0.289,-0.084,0.265,5.088,437090,,,-0.0017,0.5791,-28.0,PhaseCorr: err=-0.0017 est_freq=0.5791 Hz corr=-28
2026/01/19 19:48:16.810,,,,,,,,,,,,,,,,0.0005,0.5794,-28.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:16.811,-0.179,-0.165,4.82,-0.063,0.013,-0.003,0.005,-0.158,0.298,-0.106,0.29,5.041,437190,,,0.0005,0.5794,-28.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:16.906,-0.483,0.427,4.625,-0.057,0.009,-0.043,0.026,-0.183,0.311,-0.183,0.327,4.978,437290,,,0.0005,0.5794,-28.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:17.007,-0.651,0.163,4.726,-0.066,0.012,-0.092,0.031,-0.213,0.315,-0.282,0.342,4.89,437390,,,0.0005,0.5794,-28.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:17.106,-0.934,0.572,4.819,-0.084,0.001,-0.122,0.007,-0.233,0.299,-0.361,0.307,4.849,437490,,,0.0005,0.5794,-28.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:17.207,-0.936,0.751,4.695,-0.161,-0.015,-0.202,-0.012,-0.297,0.284,-0.549,0.266,4.803,437590,,,0.0005,0.5794,-28.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:17.306,-0.373,-0.055,4.62,-0.162,-0.017,-0.201,-0.013,-0.297,0.283,-0.553,0.261,4.877,437690,,,0.0005,0.5794,-28.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:17.407,-0.743,-0.032,4.854,-0.158,-0.025,-0.198,-0.015,-0.294,0.279,-0.519,0.249,4.788,437790,,,0.0005,0.5794,-28.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:17.506,-0.492,0.424,4.668,-0.189,-0.003,-0.205,-0.006,-0.31,0.291,-0.509,0.287,4.826,437890,,,0.0005,0.5794,-28.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:17.607,-0.566,0.533,3.778,-0.178,0.004,-0.206,-0.008,-0.304,0.295,-0.409,0.302,4.879,437990,,,0.0005,0.5794,-28.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:17.706,-0.928,0.44,3.89,-0.202,0.009,-0.192,-0.015,-0.32,0.299,-0.354,0.316,4.745,438090,,,0.0005,0.5794,-28.0,PhaseCorr: err=0.0005 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:17.810,,,,,,,,,,,,,,,,0.0014,0.5796,-28.0,PhaseCorr: err=0.0014 est_freq=0.5796 Hz corr=-28.
2026/01/19 19:48:17.811,-0.658,0.077,3.963,-0.242,0.008,-0.133,-0.012,-0.356,0.299,-0.36,0.314,4.601,438190,,,0.0014,0.5796,-28.0,PhaseCorr: err=0.0014 est_freq=0.5796 Hz corr=-28.
2026/01/19 19:48:17.906,-0.278,0.275,4.007,-0.253,0.011,-0.075,-0.005,-0.38,0.297,-0.345,0.304,4.558,438290,,,0.0014,0.5796,-28.0,PhaseCorr: err=0.0014 est_freq=0.5796 Hz corr=-28.
2026/01/19 19:48:18.007,-0.282,0.578,3.554,-0.248,0.011,-0.047,0.0,-0.388,0.295,-0.292,0.292,4.559,438390,,,0.0014,0.5796,-28.0,PhaseCorr: err=0.0014 est_freq=0.5796 Hz corr=-28.
2026/01/19 19:48:18.106,0.198,-0.046,3.871,-0.239,0.018,-0.035,0.014,-0.392,0.291,-0.233,0.268,4.479,438490,,,0.0014,0.5796,-28.0,PhaseCorr: err=0.0014 est_freq=0.5796 Hz corr=-28.
2026/01/19 19:48:18.207,-0.4,0.144,3.75,-0.247,0.038,-0.038,0.024,-0.39,0.285,-0.169,0.239,4.423,438590,,,0.0014,0.5796,-28.0,PhaseCorr: err=0.0014 est_freq=0.5796 Hz corr=-28.
2026/01/19 19:48:18.306,-0.135,0.599,4.227,-0.329,0.024,-0.055,0.02,-0.361,0.289,-0.028,0.261,4.453,438690,,,0.0014,0.5796,-28.0,PhaseCorr: err=0.0014 est_freq=0.5796 Hz corr=-28.
2026/01/19 19:48:18.407,-0.018,0.505,4.022,-0.334,0.012,-0.05,0.028,-0.357,0.297,-0.028,0.287,4.52,438790,,,0.0014,0.5796,-28.0,PhaseCorr: err=0.0014 est_freq=0.5796 Hz corr=-28.
2026/01/19 19:48:18.506,-0.532,0.404,3.508,-0.336,0.013,-0.048,0.031,-0.355,0.298,-0.074,0.3,4.545,438890,,,0.0014,0.5796,-28.0,PhaseCorr: err=0.0014 est_freq=0.5796 Hz corr=-28.
2026/01/19 19:48:18.607,-0.185,-0.162,3.105,-0.333,0.012,-0.076,0.026,-0.373,0.295,-0.2,0.306,4.407,438990,,,0.0014,0.5796,-28.0,PhaseCorr: err=0.0014 est_freq=0.5796 Hz corr=-28.
2026/01/19 19:48:18.706,-0.017,0.164,2.852,-0.331,0.007,-0.076,0.016,-0.372,0.289,-0.317,0.302,4.142,439090,,,0.0014,0.5796,-28.0,PhaseCorr: err=0.0014 est_freq=0.5796 Hz corr=-28.
2026/01/19 19:48:18.810,,,,,,,,,,,,,,,,-0.0024,0.579,-28.0,PhaseCorr: err=-0.0024 est_freq=0.5790 Hz corr=-28
2026/01/19 19:48:18.811,-0.169,0.213,2.905,-0.305,0.001,-0.028,0.006,-0.341,0.283,-0.362,0.289,3.782,439190,,,-0.0024,0.579,-28.0,PhaseCorr: err=-0.0024 est_freq=0.5790 Hz corr=-28
2026/01/19 19:48:18.906,0.103,0.323,2.853,-0.308,-0.011,-0.031,-0.013,-0.344,0.269,-0.477,0.253,3.477,439290,,,-0.0024,0.579,-28.0,PhaseCorr: err=-0.0024 est_freq=0.5790 Hz corr=-28
2026/01/19 19:48:19.007,0.364,0.508,3.036,-0.216,-0.019,0.035,-0.021,-0.277,0.262,-0.391,0.233,3.314,439390,,,-0.0024,0.579,-28.0,PhaseCorr: err=-0.0024 est_freq=0.5790 Hz corr=-28
2026/01/19 19:48:19.106,0.466,0.448,3.536,-0.096,-0.016,0.096,-0.022,-0.206,0.263,-0.245,0.237,3.267,439490,,,-0.0024,0.579,-28.0,PhaseCorr: err=-0.0024 est_freq=0.5790 Hz corr=-28
2026/01/19 19:48:19.207,-0.309,0.447,4.159,0.002,-0.003,0.129,-0.02,-0.155,0.269,-0.134,0.262,3.397,439590,,,-0.0024,0.579,-28.0,PhaseCorr: err=-0.0024 est_freq=0.5790 Hz corr=-28
2026/01/19 19:48:19.306,-0.034,0.273,6.598,0.018,-0.011,0.133,-0.021,-0.147,0.265,-0.159,0.258,3.676,439690,,,-0.0024,0.579,-28.0,PhaseCorr: err=-0.0024 est_freq=0.5790 Hz corr=-28
2026/01/19 19:48:19.407,-0.304,0.455,7.791,0.023,-0.012,0.132,-0.02,-0.144,0.264,-0.198,0.265,4.314,439790,,,-0.0024,0.579,-28.0,PhaseCorr: err=-0.0024 est_freq=0.5790 Hz corr=-28
2026/01/19 19:48:19.506,-0.185,0.296,7.888,0.027,-0.007,0.128,-0.023,-0.141,0.267,-0.231,0.282,5.196,439890,,,-0.0024,0.579,-28.0,PhaseCorr: err=-0.0024 est_freq=0.5790 Hz corr=-28
2026/01/19 19:48:19.607,-0.427,0.259,7.756,0.032,-0.007,0.111,-0.014,-0.133,0.264,-0.233,0.276,5.834,439990,,,-0.0024,0.579,-28.0,PhaseCorr: err=-0.0024 est_freq=0.5790 Hz corr=-28
2026/01/19 19:48:19.706,-0.093,0.126,7.436,0.031,-0.007,0.104,-0.023,-0.131,0.267,-0.238,0.291,6.162,440090,,,-0.0024,0.579,-28.0,PhaseCorr: err=-0.0024 est_freq=0.5790 Hz corr=-28
2026/01/19 19:48:19.810,,,,,,,,,,,,,,,,0.0019,0.5797,-28.0,PhaseCorr: err=0.0019 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:19.811,-0.006,0.479,6.991,0.027,-0.016,0.099,-0.04,-0.13,0.272,-0.231,0.316,6.248,440190,,,0.0019,0.5797,-28.0,PhaseCorr: err=0.0019 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:19.906,0.23,0.433,6.271,0.01,-0.033,0.087,-0.05,-0.124,0.278,-0.19,0.336,6.036,440290,,,0.0019,0.5797,-28.0,PhaseCorr: err=0.0019 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:20.006,-0.061,0.216,5.574,-0.016,-0.029,0.078,-0.045,-0.115,0.277,-0.128,0.32,5.581,440390,,,0.0019,0.5797,-28.0,PhaseCorr: err=0.0019 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:20.106,-1.095,1.95,4.427,-0.02,-0.005,0.078,-0.051,-0.113,0.265,-0.092,0.271,4.977,440490,,,0.0019,0.5797,-28.0,PhaseCorr: err=0.0019 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:20.206,-0.108,-0.497,4.75,0.02,-0.036,0.043,-0.019,-0.143,0.291,-0.147,0.319,4.268,440590,,,0.0019,0.5797,-28.0,PhaseCorr: err=0.0019 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:20.306,-0.037,-0.089,3.367,0.014,-0.008,0.051,-0.103,-0.138,0.238,-0.114,0.176,3.774,440690,,,0.0019,0.5797,-28.0,PhaseCorr: err=0.0019 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:20.406,-0.178,0.399,2.51,0.013,-0.011,0.072,-0.146,-0.125,0.211,-0.067,0.087,3.395,440790,,,0.0019,0.5797,-28.0,PhaseCorr: err=0.0019 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:20.506,-0.002,0.153,2.141,0.004,0.001,0.045,-0.107,-0.142,0.236,-0.098,0.129,2.976,440890,,,0.0019,0.5797,-28.0,PhaseCorr: err=0.0019 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:20.606,-0.117,-0.039,2.078,0.012,0.002,0.053,-0.102,-0.136,0.238,-0.081,0.138,2.709,440990,,,0.0019,0.5797,-28.0,PhaseCorr: err=0.0019 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:20.706,-0.015,0.418,2.214,0.003,0.008,0.045,-0.094,-0.143,0.244,-0.104,0.172,2.639,441090,,,0.0019,0.5797,-28.0,PhaseCorr: err=0.0019 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:20.809,,,,,,,,,,,,,,,,-0.0035,0.5788,-28.0,PhaseCorr: err=-0.0035 est_freq=0.5788 Hz corr=-28
2026/01/19 19:48:20.810,0.083,0.129,3.138,0.011,-0.0,0.049,-0.101,-0.138,0.238,-0.101,0.18,2.813,441190,,,-0.0035,0.5788,-28.0,PhaseCorr: err=-0.0035 est_freq=0.5788 Hz corr=-28
2026/01/19 19:48:20.906,-0.115,0.259,4.334,0.036,-0.023,0.058,-0.11,-0.125,0.225,-0.076,0.177,3.321,441290,,,-0.0035,0.5788,-28.0,PhaseCorr: err=-0.0035 est_freq=0.5788 Hz corr=-28
2026/01/19 19:48:21.006,-0.062,0.173,5.574,0.06,-0.027,0.062,-0.111,-0.112,0.223,-0.06,0.211,4.137,441390,,,-0.0035,0.5788,-28.0,PhaseCorr: err=-0.0035 est_freq=0.5788 Hz corr=-28
2026/01/19 19:48:21.106,0.019,-0.16,6.702,0.074,-0.043,0.058,-0.107,-0.104,0.214,-0.067,0.228,5.085,441490,,,-0.0035,0.5788,-28.0,PhaseCorr: err=-0.0035 est_freq=0.5788 Hz corr=-28
2026/01/19 19:48:21.206,-0.106,0.238,7.844,0.078,-0.046,0.053,-0.103,-0.101,0.211,-0.09,0.259,6.001,441590,,,-0.0035,0.5788,-28.0,PhaseCorr: err=-0.0035 est_freq=0.5788 Hz corr=-28
2026/01/19 19:48:21.306,-0.003,0.482,8.813,0.076,-0.041,0.056,-0.122,-0.103,0.219,-0.131,0.321,6.787,441690,,,-0.0035,0.5788,-28.0,PhaseCorr: err=-0.0035 est_freq=0.5788 Hz corr=-28
2026/01/19 19:48:21.406,-0.172,0.899,9.15,0.075,-0.047,0.064,-0.127,-0.106,0.22,-0.171,0.348,7.384,441790,,,-0.0035,0.5788,-28.0,PhaseCorr: err=-0.0035 est_freq=0.5788 Hz corr=-28
2026/01/19 19:48:21.506,-0.089,0.188,9.0,0.071,-0.056,0.056,-0.135,-0.103,0.222,-0.183,0.37,7.703,441890,,,-0.0035,0.5788,-28.0,PhaseCorr: err=-0.0035 est_freq=0.5788 Hz corr=-28
2026/01/19 19:48:21.607,-0.371,0.356,8.056,0.057,-0.073,0.041,-0.156,-0.098,0.229,-0.167,0.393,7.674,441990,,,-0.0035,0.5788,-28.0,PhaseCorr: err=-0.0035 est_freq=0.5788 Hz corr=-28
2026/01/19 19:48:21.706,-0.464,0.401,6.832,0.064,-0.091,0.044,-0.165,-0.101,0.235,-0.178,0.391,7.239,442090,,,-0.0035,0.5788,-28.0,PhaseCorr: err=-0.0035 est_freq=0.5788 Hz corr=-28
2026/01/19 19:48:21.809,,,,,,,,,,,,,,,,0.0021,0.5797,-28.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:21.810,-0.051,-0.149,5.553,0.095,-0.09,0.041,-0.164,-0.114,0.235,-0.213,0.341,6.444,442190,,,0.0021,0.5797,-28.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:21.906,-0.424,0.612,4.774,0.111,-0.09,0.032,-0.163,-0.123,0.235,-0.223,0.279,5.351,442290,,,0.0021,0.5797,-28.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:22.007,-0.233,0.156,3.277,0.119,-0.087,0.017,-0.163,-0.134,0.235,-0.22,0.209,4.308,442390,,,0.0021,0.5797,-28.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:22.106,-0.413,-0.011,2.85,0.116,-0.086,0.031,-0.175,-0.125,0.227,-0.161,0.127,3.33,442490,,,0.0021,0.5797,-28.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:22.206,-0.344,-0.423,2.488,0.107,-0.103,0.005,-0.222,-0.141,0.198,-0.159,0.003,2.585,442590,,,0.0021,0.5797,-28.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:22.306,-0.406,0.035,2.414,0.088,-0.117,-0.021,-0.24,-0.16,0.185,-0.167,-0.07,2.26,442690,,,0.0021,0.5797,-28.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:22.407,-0.146,-0.034,2.973,0.081,-0.116,-0.028,-0.237,-0.165,0.186,-0.15,-0.077,2.329,442790,,,0.0021,0.5797,-28.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:22.506,-0.119,-0.164,3.298,0.087,-0.118,-0.024,-0.237,-0.161,0.186,-0.109,-0.055,2.762,442890,,,0.0021,0.5797,-28.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:22.607,0.059,-0.412,4.088,0.09,-0.132,-0.023,-0.241,-0.16,0.179,-0.081,-0.023,3.465,442990,,,0.0021,0.5797,-28.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:22.706,-0.372,-0.045,4.592,0.09,-0.157,-0.023,-0.244,-0.16,0.166,-0.068,0.018,4.324,443090,,,0.0021,0.5797,-28.0,PhaseCorr: err=0.0021 est_freq=0.5797 Hz corr=-28.
2026/01/19 19:48:22.809,,,,,,,,,,,,,,,,0.0001,0.5794,-28.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:22.810,-0.157,-0.124,5.063,0.084,-0.18,-0.021,-0.238,-0.164,0.153,-0.078,0.079,5.202,443190,,,0.0001,0.5794,-28.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:22.906,-0.281,0.14,6.07,0.087,-0.211,-0.022,-0.215,-0.162,0.132,-0.083,0.13,6.045,443290,,,0.0001,0.5794,-28.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:23.006,0.101,0.048,6.787,0.087,-0.232,-0.021,-0.175,-0.162,0.11,-0.105,0.169,6.773,443390,,,0.0001,0.5794,-28.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:23.106,-0.481,0.357,2.797,0.087,-0.233,-0.024,-0.144,-0.161,0.099,-0.13,0.225,7.302,443490,,,0.0001,0.5794,-28.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:23.206,-0.149,0.082,2.731,0.088,-0.225,-0.024,-0.125,-0.161,0.093,-0.162,0.277,7.35,443590,,,0.0001,0.5794,-28.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:23.306,-0.318,0.451,3.961,0.096,-0.214,-0.017,-0.11,-0.164,0.088,-0.208,0.306,6.35,443690,,,0.0001,0.5794,-28.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:23.407,0.006,0.751,3.496,0.088,-0.208,-0.023,-0.104,-0.161,0.087,-0.223,0.32,5.553,443790,,,0.0001,0.5794,-28.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:23.506,-0.442,0.269,2.885,0.063,-0.207,-0.026,-0.103,-0.152,0.087,-0.209,0.31,4.766,443890,,,0.0001,0.5794,-28.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:23.607,-0.145,0.258,2.977,0.051,-0.219,-0.022,-0.104,-0.146,0.091,-0.2,0.29,4.096,443990,,,0.0001,0.5794,-28.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:23.706,-0.328,0.415,1.58,0.05,-0.216,-0.023,-0.112,-0.146,0.086,-0.201,0.214,3.364,444090,,,0.0001,0.5794,-28.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-28.
2026/01/19 19:48:23.810,,,,,,,,,,,,,,,,-0.0001,0.5793,-28.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-28
2026/01/19 19:48:23.811,-0.041,-0.778,11.035,0.049,-0.215,-0.018,-0.133,-0.143,0.073,-0.189,0.103,2.865,444190,,,-0.0001,0.5793,-28.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-28
