Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N
2025/08/04 15:44:07.364,-0.522,0.015,-23.497,23.50280234355044
2025/08/04 15:44:07.464,-0.537,0.013,-23.476,23.482144578381252
2025/08/04 15:44:07.564,-0.519,0.018,-23.495,23.50073849903445
2025/08/04 15:44:07.664,-0.525,0.017,-23.511,23.516867031983658
2025/08/04 15:44:07.764,-0.527,0.014,-23.47,23.475920109763535
2025/08/04 15:44:07.864,-0.534,0.02,-23.494,23.50007642540764
2025/08/04 15:44:07.964,-0.523,0.028,-23.5,23.50583572222013
2025/08/04 15:44:08.064,-0.527,0.013,-23.462,23.46792155262157
2025/08/04 15:44:08.164,-0.535,0.024,-23.467,23.47310993456129
2025/08/04 15:44:08.264,-0.524,0.02,-23.491,23.496852065755533
2025/08/04 15:44:08.364,-0.534,0.014,-23.465,23.47107958744122
2025/08/04 15:44:08.464,-0.531,0.017,-23.456,23.462015812798352
2025/08/04 15:44:08.564,-0.523,0.019,-23.5,23.505826724452813
2025/08/04 15:44:08.664,-0.524,0.026,-23.473,23.478862429853795
2025/08/04 15:44:08.764,-0.533,0.016,-23.472,23.478056329262014
2025/08/04 15:44:08.864,-0.529,0.024,-23.509,23.514963278729567
2025/08/04 15:44:08.964,-0.527,0.027,-23.491,23.496926160670462
2025/08/04 15:44:09.064,-0.536,0.016,-23.483,23.489121758805712
2025/08/04 15:44:09.164,-0.531,0.02,-23.504,23.51000589110943
