Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4,Correction_Gain
2025/08/10 15:31:49.827,-0.443,0.081,-23.562,23.566303358821468,0.967282,0.056181,-0.246987,0.014345,2.0
2025/08/10 15:31:49.927,-0.466,0.049,-23.56,23.56465906818938,0.968314,0.034029,-0.247251,0.008689,2.0
2025/08/10 15:31:50.027,-0.529,0.017,-23.581,23.586938991738624,0.968836,0.012173,-0.247384,0.003108,2.0
2025/08/10 15:31:50.127,-0.497,0.05,-23.559,23.564294812279023,0.968276,0.035098,-0.247241,0.008962,2.0
2025/08/10 15:31:50.227,-0.459,0.059,-23.541,23.545548262888254,0.968047,0.040933,-0.247183,0.010451,2.0
2025/08/10 15:31:50.327,-0.433,0.039,-23.538,23.542014654655198,0.968535,0.027031,-0.247307,0.006902,2.0
2025/08/10 15:31:50.427,-0.458,0.042,-23.536,23.540493282851997,0.968465,0.029415,-0.24729,0.00751,2.0
2025/08/10 15:31:50.527,-0.5,0.01,-23.56,23.565307127215632,0.968886,0.007048,-0.247397,0.001799,2.0
2025/08/10 15:31:50.627,-0.462,0.059,-23.535,23.539608110586716,0.96803,0.04134,-0.247178,0.010556,2.0
2025/08/10 15:31:50.727,-0.438,0.061,-23.533,23.53715475583232,0.967992,0.042202,-0.247169,0.010776,2.0
2025/08/10 15:31:50.827,-0.46,0.05,-23.539,23.54354733254953,0.968282,0.03493,-0.247243,0.008919,2.0
2025/08/10 15:31:50.927,-0.474,0.045,-23.544,23.54881391917648,0.968392,0.031754,-0.247271,0.008108,2.0
2025/08/10 15:31:51.027,-0.476,0.053,-23.543,23.547871113966966,0.968212,0.036822,-0.247225,0.009402,2.0
2025/08/10 15:31:51.127,-0.459,0.055,-23.532,23.536540315008068,0.968146,0.038527,-0.247208,0.009837,2.0
2025/08/10 15:31:51.227,-0.46,0.056,-23.538,23.54256103315865,0.968114,0.039322,-0.2472,0.01004,2.0
2025/08/10 15:31:51.327,-0.468,0.039,-23.535,23.539685002140533,0.968525,0.027367,-0.247305,0.006988,2.0
2025/08/10 15:31:51.427,-0.459,0.044,-23.541,23.545515454115673,0.968421,0.030849,-0.247278,0.007877,2.0
2025/08/10 15:31:51.527,-0.468,0.052,-23.538,23.54270952970367,0.968229,0.036366,-0.247229,0.009285,2.0
2025/08/10 15:31:51.627,-0.462,0.034,-23.543,23.547557176913276,0.968617,0.023888,-0.247328,0.006099,2.0
2025/08/10 15:31:51.727,-0.424,0.05,-23.505,23.508877068035385,0.968284,0.034882,-0.247243,0.008907,2.0
2025/08/10 15:31:51.827,-0.482,0.022,-23.541,23.545944215511934,0.968789,0.015418,-0.247372,0.003937,2.0
2025/08/10 15:31:51.927,-0.482,0.049,-23.54,23.54498513484347,0.968313,0.034061,-0.247251,0.008697,2.0
2025/08/10 15:31:52.027,-0.472,0.071,-23.537,23.541839222966416,0.967638,0.049678,-0.247078,0.012685,2.0
2025/08/10 15:31:52.127,-0.461,0.051,-23.534,23.538570007542937,0.96825,0.035807,-0.247235,0.009143,2.0
2025/08/10 15:31:52.227,-0.463,0.039,-23.528,23.532587490541705,0.968532,0.02713,-0.247307,0.006927,2.0
2025/08/10 15:31:52.327,-0.464,0.044,-23.536,23.5406144354815,0.968425,0.030722,-0.247279,0.007844,2.0
2025/08/10 15:31:52.427,-0.462,0.056,-23.531,23.5356015644385,0.968124,0.039069,-0.247202,0.009976,2.0
2025/08/10 15:31:52.527,-0.467,0.051,-23.532,23.536688679591276,0.968269,0.035296,-0.247239,0.009012,2.0
2025/08/10 15:31:52.627,-0.472,0.05,-23.534,23.538785865035603,0.968281,0.034969,-0.247242,0.008929,2.0
2025/08/10 15:31:52.727,-0.476,0.047,-23.529,23.53386126414448,0.968362,0.032643,-0.247263,0.008335,2.0
2025/08/10 15:31:52.827,-0.465,0.051,-23.531,23.535649279337928,0.968258,0.035593,-0.247237,0.009088,2.0
2025/08/10 15:31:52.927,-0.463,0.047,-23.539,23.543599958375104,0.968353,0.0329,-0.247261,0.0084,2.0
2025/08/10 15:31:53.027,-0.463,0.045,-23.53,23.534597808333164,0.968399,0.031519,-0.247273,0.008048,2.0
2025/08/10 15:31:53.127,-0.457,0.054,-23.532,23.536499081214266,0.968188,0.037455,-0.247219,0.009563,2.0
2025/08/10 15:31:53.227,-0.46,0.049,-23.542,23.54654465096737,0.968319,0.033907,-0.247252,0.008658,2.0
2025/08/10 15:31:53.327,-0.467,0.05,-23.537,23.541685538635505,0.968271,0.03525,-0.24724,0.009,2.0
2025/08/10 15:31:53.427,-0.456,0.057,-23.544,23.548484473528227,0.968103,0.03959,-0.247197,0.010109,2.0
2025/08/10 15:31:53.527,-0.467,0.057,-23.543,23.547700248644237,0.96809,0.039906,-0.247194,0.010189,2.0
2025/08/10 15:31:53.627,-0.461,0.049,-23.541,23.545564401814623,0.968314,0.034034,-0.247251,0.00869,2.0
2025/08/10 15:31:53.727,-0.464,0.043,-23.544,23.54861102061011,0.968446,0.030058,-0.247284,0.007675,2.0
