Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2026/01/21 19:55:04.414,0.3,0.118,-23.502,-0.0,-0.001,-0.001,0.001,0.303,0.113,0.302,0.114,-23.508,37400,,,-5.4292,-0.2728,0.0,PhaseCorr: err=-5.4292 est_freq=-0.2728 Hz corr=0.
2026/01/21 19:55:04.514,0.299,0.11,-23.519,-0.0,-0.001,-0.001,-0.0,0.303,0.113,0.302,0.112,-23.507,37500,,,-5.4292,-0.2728,0.0,PhaseCorr: err=-5.4292 est_freq=-0.2728 Hz corr=0.
2026/01/21 19:55:04.614,0.305,0.107,-23.511,-0.0,-0.001,-0.001,-0.001,0.303,0.113,0.302,0.111,-23.507,37600,,,-5.4292,-0.2728,0.0,PhaseCorr: err=-5.4292 est_freq=-0.2728 Hz corr=0.
2026/01/21 19:55:04.714,0.303,0.118,-23.51,-0.0,-0.001,-0.001,0.0,0.303,0.113,0.303,0.112,-23.508,37700,,,-5.4292,-0.2728,0.0,PhaseCorr: err=-5.4292 est_freq=-0.2728 Hz corr=0.
2026/01/21 19:55:04.814,0.301,0.112,-23.515,0.0,-0.001,-0.001,-0.0,0.303,0.113,0.303,0.112,-23.508,37800,,,-5.4292,-0.2728,0.0,PhaseCorr: err=-5.4292 est_freq=-0.2728 Hz corr=0.
2026/01/21 19:55:04.914,0.304,0.11,-23.515,0.001,-0.001,-0.001,-0.0,0.302,0.113,0.303,0.112,-23.509,37900,,,-5.4292,-0.2728,0.0,PhaseCorr: err=-5.4292 est_freq=-0.2728 Hz corr=0.
2026/01/21 19:55:05.014,0.303,0.112,-23.513,0.0,-0.001,-0.0,-0.0,0.303,0.113,0.303,0.113,-23.51,38000,,,-5.4292,-0.2728,0.0,PhaseCorr: err=-5.4292 est_freq=-0.2728 Hz corr=0.
2026/01/21 19:55:05.114,0.298,0.118,-23.518,-0.0,-0.001,0.0,-0.0,0.303,0.113,0.303,0.113,-23.511,38100,,,-5.4292,-0.2728,0.0,PhaseCorr: err=-5.4292 est_freq=-0.2728 Hz corr=0.
2026/01/21 19:55:05.214,0.299,0.111,-23.518,-0.0,-0.0,-0.001,-0.001,0.303,0.112,0.303,0.113,-23.512,38200,,,-5.4292,-0.2728,0.0,PhaseCorr: err=-5.4292 est_freq=-0.2728 Hz corr=0.
2026/01/21 19:55:05.317,,,,,,,,,,,,,,,,-3.5645,0.0269,0.0,PhaseCorr: err=-3.5645 est_freq=0.0269 Hz corr=0.0
