Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress
2025/10/29 18:06:37.844,1.639,1.014,-22.877,0.044,-0.072,-0.056,0.594,1.505,0.549,1.526,0.696,-24.152,338640,,
2025/10/29 18:06:37.944,1.518,1.623,-19.957,0.046,0.07,-0.055,0.622,1.507,0.621,1.554,0.687,-23.192,338740,,
2025/10/29 18:06:38.044,1.765,1.495,-21.744,0.048,0.281,-0.058,0.606,1.509,0.737,1.576,0.77,-22.351,338840,,
2025/10/29 18:06:38.145,2.339,2.013,-27.691,0.089,0.451,-0.088,0.498,1.537,0.85,1.662,0.834,-23.275,338940,,
2025/10/29 18:06:38.246,1.903,0.488,-24.157,0.136,0.477,-0.16,0.473,1.58,0.87,1.783,0.64,-24.103,339040,,
2025/10/29 18:06:38.344,1.269,1.585,-20.002,0.138,0.469,-0.108,0.388,1.563,0.896,1.678,0.534,-23.48,339140,,
2025/10/29 18:06:38.444,1.217,1.589,-21.189,0.157,0.376,-0.06,0.146,1.549,0.964,1.557,0.705,-22.623,339240,,
2025/10/29 18:06:38.545,2.219,-0.828,-26.784,0.132,0.353,-0.074,0.09,1.556,0.976,1.528,0.679,-23.436,339340,,
2025/10/29 18:06:38.644,1.9,0.696,-22.725,0.042,0.639,-0.118,0.247,1.584,0.887,1.603,0.207,-23.618,339440,,
2025/10/29 18:06:38.745,0.827,3.886,-22.971,0.111,0.123,-0.13,0.296,1.554,1.108,1.459,0.95,-23.406,339540,,
2025/10/29 18:06:38.844,0.939,4.325,-23.615,0.21,-0.381,-0.192,0.657,1.491,1.451,1.238,1.988,-23.522,339640,,
2025/10/29 18:06:38.944,1.804,0.466,-23.359,0.193,-0.411,-0.133,0.621,1.529,1.436,1.294,2.137,-23.456,339740,,
2025/10/29 18:06:39.044,2.155,-2.45,-22.496,0.194,-0.433,0.083,-0.259,1.662,0.893,1.629,0.903,-23.207,339840,,
2025/10/29 18:06:39.144,1.101,1.129,-24.183,0.174,-0.544,0.059,-0.695,1.645,0.623,1.672,0.037,-23.0,339940,,
2025/10/29 18:06:39.246,0.75,4.726,-24.212,0.061,0.036,-0.092,0.065,1.535,1.177,1.456,1.248,-23.598,340040,,
2025/10/29 18:06:39.345,0.922,4.466,-22.558,-0.09,0.787,-0.226,0.727,1.414,1.779,1.175,2.817,-23.478,340140,,
2025/10/29 18:06:39.444,2.515,0.39,-23.16,0.023,0.719,-0.169,0.708,1.481,1.749,1.401,2.746,-23.037,340240,,
2025/10/29 18:06:39.545,3.05,-1.044,-22.569,0.439,-0.204,-0.004,0.343,1.702,1.257,2.127,1.141,-23.187,340340,,
2025/10/29 18:06:39.644,0.94,2.828,-23.133,0.4,-0.166,0.002,0.323,1.681,1.279,2.077,1.071,-22.909,340440,,
2025/10/29 18:06:39.745,2.378,0.216,-24.068,0.321,-0.033,0.004,0.32,1.639,1.35,1.917,1.165,-23.408,340540,,
2025/10/29 18:06:39.844,1.798,3.581,-23.27,0.364,0.022,-0.023,0.233,1.668,1.401,1.916,1.234,-23.462,340640,,
2025/10/29 18:06:39.944,1.362,4.609,-22.461,0.33,0.257,0.069,-0.379,1.624,1.695,1.658,2.134,-23.343,340740,,
2025/10/29 18:06:40.044,2.993,-0.15,-22.447,0.302,0.291,-0.086,-0.373,1.671,1.7,1.736,2.052,-23.19,340840,,
2025/10/29 18:06:40.145,3.0,-1.716,-22.545,0.164,0.622,-0.346,0.236,1.743,1.532,1.984,1.049,-23.182,340940,,
2025/10/29 18:06:40.246,2.246,1.908,-23.604,0.069,0.705,-0.435,0.345,1.774,1.502,2.019,0.749,-23.222,341040,,
2025/10/29 18:06:40.344,1.231,4.786,-23.761,0.159,0.183,-0.417,0.217,1.743,1.681,1.745,1.432,-23.282,341140,,
2025/10/29 18:06:40.445,2.285,2.89,-23.116,0.176,-0.345,-0.407,0.316,1.739,1.923,1.56,2.271,-23.316,341240,,
2025/10/29 18:06:40.544,3.186,-0.704,-23.026,-0.01,-0.102,-0.201,0.013,1.903,1.693,1.838,1.792,-23.295,341340,,
2025/10/29 18:06:40.644,2.483,-0.153,-22.862,-0.086,0.079,0.03,-0.588,2.054,1.302,2.137,0.838,-23.086,341440,,
2025/10/29 18:06:40.745,1.903,2.078,-23.585,-0.087,0.11,0.053,-0.473,2.068,1.373,2.153,0.897,-23.209,341540,,
2025/10/29 18:06:40.845,1.904,3.426,-23.314,-0.128,0.365,-0.039,0.058,2.008,1.721,1.976,1.759,-23.383,341640,,
2025/10/29 18:06:40.944,2.345,1.318,-23.252,-0.116,0.481,-0.029,0.213,2.018,1.831,1.954,2.185,-23.301,341740,,
2025/10/29 18:06:41.044,2.799,-0.45,-22.767,0.045,0.027,0.089,-0.119,2.137,1.497,2.235,1.423,-23.281,341840,,
2025/10/29 18:06:41.144,1.964,0.827,-23.405,0.124,-0.44,0.135,-0.368,2.188,1.211,2.361,0.648,-23.321,341940,,
2025/10/29 18:06:41.246,2.339,1.301,-22.788,0.013,-0.219,0.096,-0.293,2.13,1.325,2.155,1.073,-23.191,342040,,
2025/10/29 18:06:41.345,2.824,-0.097,-22.904,0.189,-0.502,0.101,-0.297,2.223,1.174,2.381,0.764,-23.175,342140,,
2025/10/29 18:06:41.444,1.636,1.832,-23.584,0.092,-0.407,0.147,-0.344,2.162,1.235,2.149,1.111,-23.205,342240,,
2025/10/29 18:06:41.544,1.835,2.405,-24.138,0.03,-0.336,0.215,-0.434,2.113,1.294,1.947,1.485,-23.245,342340,,
2025/10/29 18:06:41.645,2.533,0.779,-23.244,0.026,-0.318,0.199,-0.43,2.117,1.3,1.926,1.665,-23.265,342440,,
2025/10/29 18:06:41.745,2.978,-0.97,-22.831,-0.021,-0.192,0.014,0.036,2.171,1.165,2.161,1.167,-23.232,342540,,
2025/10/29 18:06:41.845,1.51,1.011,-23.855,-0.017,-0.059,0.002,0.251,2.173,1.105,2.18,0.926,-23.208,342640,,
2025/10/29 18:06:41.945,1.372,2.215,-23.701,0.128,-0.183,0.097,0.178,2.128,1.144,1.967,1.19,-23.332,342740,,
2025/10/29 18:06:42.044,1.711,1.88,-23.707,0.174,-0.34,0.107,0.152,2.112,1.201,1.917,1.494,-23.455,342840,,
2025/10/29 18:06:42.145,1.589,1.201,-22.824,0.232,-0.346,0.08,0.151,2.079,1.202,1.858,1.565,-23.383,342940,,
2025/10/29 18:06:42.246,2.307,-1.294,-22.867,0.224,-0.17,0.106,-0.156,2.095,0.985,1.952,1.058,-23.195,343040,,
2025/10/29 18:06:42.344,1.807,-0.468,-22.678,0.205,-0.083,0.177,-0.695,2.141,0.646,2.148,0.16,-23.05,343140,,
2025/10/29 18:06:42.444,1.51,1.635,-23.637,0.164,-0.007,0.008,-0.428,2.035,0.813,1.994,0.406,-23.218,343240,,
2025/10/29 18:06:42.544,1.553,2.35,-23.465,0.103,0.242,-0.096,-0.011,1.965,1.097,1.876,1.102,-23.441,343340,,
2025/10/29 18:06:42.645,1.629,0.087,-23.279,0.082,0.192,-0.115,-0.044,1.948,1.059,1.88,1.101,-23.498,343440,,
2025/10/29 18:06:42.744,1.963,-1.467,-23.158,0.051,-0.256,-0.137,-0.331,1.925,0.753,1.87,0.34,-23.375,343540,,
2025/10/29 18:06:42.845,1.397,-0.34,-23.131,0.0,-0.652,-0.157,-0.519,1.898,0.526,1.841,-0.269,-23.164,343640,,
2025/10/29 18:06:42.945,1.527,1.018,-23.588,-0.089,-0.485,-0.18,-0.484,1.853,0.61,1.764,0.129,-23.283,343740,,
2025/10/29 18:06:43.045,1.389,2.172,-24.188,-0.171,-0.216,-0.171,-0.517,1.808,0.759,1.713,0.753,-23.453,343840,,
2025/10/29 18:06:43.145,1.638,0.03,-23.311,-0.208,-0.131,-0.15,-0.542,1.783,0.809,1.736,1.089,-23.493,343940,,
2025/10/29 18:06:43.246,1.951,-1.428,-22.919,-0.202,-0.313,-0.166,-0.211,1.791,0.627,1.857,0.688,-23.371,344040,,
2025/10/29 18:06:43.345,1.804,-1.102,-23.145,-0.202,-0.33,-0.151,0.146,1.786,0.499,1.925,0.335,-23.232,344140,,
2025/10/29 18:06:43.444,1.658,0.425,-23.318,-0.181,-0.299,-0.101,0.257,1.772,0.468,1.925,0.319,-23.248,344240,,
2025/10/29 18:06:43.545,1.532,1.726,-23.609,-0.135,-0.398,-0.051,0.161,1.756,0.5,1.883,0.633,-23.331,344340,,
2025/10/29 18:06:43.644,1.37,1.365,-23.394,-0.066,-0.57,-0.02,0.076,1.734,0.554,1.802,1.02,-23.386,344440,,
2025/10/29 18:06:43.744,1.566,-0.569,-23.034,0.005,-0.437,-0.02,0.053,1.705,0.494,1.703,0.922,-23.388,344540,,
2025/10/29 18:06:43.845,1.708,-0.265,-23.733,0.001,-0.139,-0.017,-0.141,1.709,0.301,1.703,0.4,-23.372,344640,,
2025/10/29 18:06:43.945,1.64,0.354,-23.125,0.0,-0.126,-0.017,-0.16,1.709,0.287,1.698,0.294,-23.36,344740,,
2025/10/29 18:06:44.044,1.699,0.732,-23.763,0.001,-0.123,-0.011,-0.068,1.712,0.343,1.702,0.35,-23.395,344840,,
2025/10/29 18:06:44.145,1.72,0.618,-23.1,0.012,-0.096,0.019,0.01,1.732,0.393,1.749,0.421,-23.421,344940,,
2025/10/29 18:06:44.246,1.862,0.73,-23.697,0.023,-0.047,0.034,0.077,1.743,0.441,1.781,0.508,-23.37,345040,,
2025/10/29 18:06:44.345,1.423,1.11,-23.068,0.002,0.04,0.02,0.149,1.727,0.51,1.746,0.657,-23.339,345140,,
2025/10/29 18:06:44.445,1.392,0.674,-23.027,-0.036,0.086,-0.001,0.176,1.703,0.54,1.672,0.712,-23.399,345240,,
2025/10/29 18:06:44.544,1.288,0.649,-23.547,-0.097,0.108,-0.026,0.186,1.67,0.552,1.568,0.702,-23.422,345340,,
2025/10/29 18:06:44.644,0.898,0.806,-23.379,-0.196,0.119,-0.04,0.186,1.619,0.558,1.43,0.652,-23.355,345440,,
2025/10/29 18:06:44.745,1.804,-0.489,-22.705,-0.193,0.064,-0.051,0.207,1.623,0.524,1.48,0.48,-23.352,345540,,
2025/10/29 18:06:44.845,1.074,-0.18,-23.377,-0.26,-0.026,0.007,0.278,1.574,0.46,1.404,0.228,-23.426,345640,,
2025/10/29 18:06:44.945,1.072,-0.521,-23.203,-0.284,-0.059,0.076,0.375,1.542,0.416,1.383,0.04,-23.404,345740,,
2025/10/29 18:06:45.044,0.706,-0.466,-23.489,-0.266,-0.039,0.199,0.516,1.504,0.372,1.324,-0.14,-23.408,345840,,
2025/10/29 18:06:45.145,0.86,-0.942,-23.466,-0.221,0.004,0.281,0.596,1.481,0.35,1.324,-0.19,-23.407,345940,,
2025/10/29 18:06:45.246,0.915,-0.815,-23.455,-0.144,0.107,0.344,0.679,1.457,0.317,1.33,-0.222,-23.396,346040,,
2025/10/29 18:06:45.345,0.547,-1.274,-23.309,-0.019,0.257,0.377,0.716,1.414,0.266,1.296,-0.231,-23.385,346140,,
2025/10/29 18:06:45.444,0.759,-0.914,-23.407,0.088,0.399,0.352,0.682,1.363,0.198,1.277,-0.195,-23.383,346240,,
2025/10/29 18:06:45.544,0.761,-0.94,-23.41,0.166,0.514,0.27,0.559,1.297,0.1,1.245,-0.166,-23.386,346340,,
2025/10/29 18:06:45.645,0.757,-0.965,-23.404,0.198,0.566,0.152,0.364,1.221,-0.025,1.183,-0.183,-23.391,346440,,
2025/10/29 18:06:45.745,0.731,-0.981,-23.423,0.184,0.539,0.031,0.141,1.147,-0.162,1.098,-0.26,-23.402,346540,,
2025/10/29 18:06:45.845,0.729,-0.978,-23.418,0.14,0.447,-0.062,-0.054,1.086,-0.29,1.016,-0.37,-23.414,346640,,
2025/10/29 18:06:45.944,0.715,-1.012,-23.407,0.086,0.324,-0.125,-0.195,1.037,-0.399,0.946,-0.482,-23.421,346740,,
2025/10/29 18:06:46.045,0.707,-1.039,-23.403,0.032,0.197,-0.164,-0.29,0.997,-0.494,0.892,-0.59,-23.418,346840,,
2025/10/29 18:06:46.145,0.706,-1.053,-23.394,-0.015,0.08,-0.189,-0.35,0.968,-0.564,0.865,-0.66,-23.412,346940,,
2025/10/29 18:06:46.247,0.682,-1.077,-23.406,-0.058,-0.019,-0.203,-0.382,0.946,-0.615,0.865,-0.679,-23.411,347040,,
2025/10/29 18:06:46.345,0.683,-1.067,-23.43,-0.099,-0.109,-0.204,-0.385,0.925,-0.662,0.881,-0.669,-23.415,347140,,
2025/10/29 18:06:46.445,0.692,-1.079,-23.412,-0.136,-0.185,-0.189,-0.353,0.902,-0.709,0.904,-0.649,-23.419,347240,,
2025/10/29 18:06:46.545,0.695,-1.084,-23.409,-0.164,-0.238,-0.155,-0.289,0.879,-0.753,0.924,-0.633,-23.419,347340,,
2025/10/29 18:06:46.644,0.673,-1.108,-23.426,-0.174,-0.256,-0.106,-0.201,0.859,-0.788,0.933,-0.636,-23.419,347440,,
2025/10/29 18:06:46.745,0.678,-1.091,-23.41,-0.161,-0.233,-0.053,-0.109,0.843,-0.815,0.927,-0.662,-23.417,347540,,
2025/10/29 18:06:46.845,0.675,-1.103,-23.39,-0.128,-0.179,-0.007,-0.034,0.83,-0.837,0.906,-0.711,-23.41,347640,,
2025/10/29 18:06:46.945,0.671,-1.11,-23.391,-0.086,-0.111,0.019,0.009,0.817,-0.858,0.876,-0.773,-23.402,347740,,
