Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2026/01/21 18:03:30.572,0.337,0.105,-23.459,-0.001,-0.001,0.002,-0.001,0.337,0.103,0.336,0.104,-23.368,93900,,,-0.0,0.6,0.0,PhaseCorr: err=-0.0000 est_freq=0.6000 Hz corr=0.0
2026/01/21 18:03:30.674,,,,,,,,,,,,,,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:30.676,0.339,0.106,-23.471,-0.0,-0.001,0.001,-0.001,0.337,0.103,0.336,0.104,-23.371,94000,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:30.772,0.345,0.111,-23.488,-0.0,-0.0,0.001,-0.001,0.337,0.104,0.337,0.105,-23.384,94100,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:30.871,0.338,0.104,-23.479,-0.0,-0.0,-0.0,-0.001,0.338,0.104,0.338,0.104,-23.399,94200,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:30.972,0.336,0.1,-23.475,-0.0,-0.0,0.0,-0.001,0.338,0.104,0.338,0.104,-23.414,94300,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:31.072,0.335,0.107,-23.473,0.0,-0.0,0.0,-0.001,0.338,0.104,0.338,0.103,-23.426,94400,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:31.172,0.343,0.098,-23.48,-0.0,-0.0,-0.0,-0.001,0.338,0.104,0.338,0.103,-23.436,94500,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:31.271,0.336,0.103,-23.48,-0.0,0.0,0.0,-0.001,0.338,0.103,0.338,0.102,-23.446,94600,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:31.372,0.339,0.107,-23.49,-0.0,-0.0,-0.0,-0.001,0.338,0.104,0.337,0.103,-23.457,94700,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:31.471,0.341,0.104,-23.485,-0.0,-0.0,0.0,-0.001,0.338,0.103,0.338,0.102,-23.468,94800,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:31.572,0.341,0.094,-23.486,-0.0,0.0,0.0,-0.0,0.338,0.104,0.338,0.104,-23.47,94900,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:31.674,,,,,,,,,,,,,,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/21 18:03:31.676,0.331,0.105,-23.487,0.0,-0.0,0.001,-0.001,0.339,0.104,0.339,0.103,-23.473,95000,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/21 18:03:31.772,0.337,0.102,-23.496,-0.001,-0.001,-0.0,-0.001,0.337,0.103,0.338,0.105,-23.459,95100,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/21 18:03:31.871,0.336,0.102,-23.478,-0.001,-0.001,-0.0,-0.001,0.338,0.103,0.338,0.105,-23.46,95200,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/21 18:03:31.972,0.339,0.109,-23.496,-0.001,0.0,-0.0,-0.001,0.337,0.104,0.338,0.104,-23.463,95300,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/21 18:03:32.071,0.335,0.103,-23.483,-0.001,0.001,-0.0,-0.0,0.337,0.105,0.339,0.103,-23.466,95400,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/21 18:03:32.172,0.334,0.106,-23.48,0.0,0.001,0.0,-0.0,0.338,0.104,0.338,0.104,-23.47,95500,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/21 18:03:32.272,0.326,0.106,-23.486,0.0,0.001,0.0,-0.0,0.338,0.104,0.338,0.103,-23.475,95600,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/21 18:03:32.372,0.338,0.106,-23.49,-0.0,0.001,0.001,-0.001,0.338,0.104,0.338,0.103,-23.481,95700,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/21 18:03:32.472,0.348,0.106,-23.477,-0.0,0.001,0.001,-0.001,0.338,0.104,0.338,0.103,-23.485,95800,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/21 18:03:32.572,0.333,0.105,-23.487,-0.0,0.001,0.001,-0.001,0.338,0.104,0.338,0.103,-23.47,95900,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/21 18:03:32.674,,,,,,,,,,,,,,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:32.676,0.341,0.105,-23.485,-0.0,0.0,0.001,-0.001,0.338,0.104,0.338,0.103,-23.475,96000,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:32.772,0.339,0.107,-23.481,-0.001,0.001,0.001,-0.001,0.338,0.104,0.339,0.103,-23.478,96100,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
2026/01/21 18:03:32.872,0.34,0.1,-23.476,-0.001,0.001,0.001,-0.001,0.338,0.104,0.338,0.103,-23.482,96200,,,-0.0001,0.5999,0.0,PhaseCorr: err=-0.0001 est_freq=0.5999 Hz corr=0.0
