Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N
2025/07/21 19:01:08.566,-0.896,0.0,-3.999,4.098147996351523
2025/07/21 19:01:08.666,-0.345,-0.03,-3.574,3.5907382249336974
2025/07/21 19:01:08.766,0.541,0.278,-3.653,3.703292319004807
2025/07/21 19:01:08.866,0.324,-0.492,-3.814,3.8592273838166107
2025/07/21 19:01:08.966,0.076,-0.094,-3.91,3.9118680959357515
2025/07/21 19:01:09.066,0.197,-0.009,-3.944,3.948927196087565
2025/07/21 19:01:09.166,0.493,-0.313,-3.832,3.8762407046002703
2025/07/21 19:01:09.266,0.777,-0.714,-3.724,3.8706202345360623
2025/07/21 19:01:09.366,0.649,-0.698,-3.84,3.956514248679006
2025/07/21 19:01:09.466,0.419,-0.367,-3.949,3.988088639937683
2025/07/21 19:01:09.566,0.241,-0.255,-3.985,4.000416353331238
2025/07/21 19:01:09.666,0.229,-0.208,-3.976,3.988017176492599
2025/07/21 19:01:09.766,0.357,-0.259,-3.933,3.957653218764878
2025/07/21 19:01:09.866,0.381,-0.324,-3.914,3.9458247553585046
2025/07/21 19:01:09.966,0.314,-0.249,-3.893,3.9135720256563564
2025/07/21 19:01:10.066,0.263,-0.21,-3.921,3.935417385741949
2025/07/21 19:01:10.166,0.193,-0.238,-3.987,3.998757557041937
2025/07/21 19:01:10.266,0.209,-0.226,-3.937,3.949015826759877
2025/07/21 19:01:10.366,0.159,-0.271,-3.954,3.9664641685007065
2025/07/21 19:01:10.466,0.195,-0.176,-3.957,3.9657092682141992
2025/07/21 19:01:10.566,0.171,-0.191,-3.929,3.9373548227204513
2025/07/21 19:01:10.666,0.115,-0.144,-3.937,3.9413106956950243
2025/07/21 19:01:10.766,0.13,-0.177,-3.966,3.9720756538615927
2025/07/21 19:01:10.866,0.155,-0.142,-3.939,3.94460517669386
2025/07/21 19:01:10.966,0.085,-0.231,-3.931,3.938698642953025
2025/07/21 19:01:11.066,0.108,-0.166,-3.907,3.912015976449994
2025/07/21 19:01:11.166,-0.17,-0.002,-4.021,4.024592525958373
2025/07/21 19:01:11.266,0.413,-0.008,-3.723,3.7458459658667227
2025/07/21 19:01:11.366,0.147,-0.137,-3.744,3.7493884834730054
2025/07/21 19:01:11.466,0.017,0.332,-4.588,4.600027934697788
2025/07/21 19:01:11.566,-2.75,1.746,-4.142,5.269457277557149
2025/07/21 19:01:11.666,-1.417,0.759,-4.037,4.345266274924932
2025/07/21 19:01:11.766,-1.033,0.723,-3.992,4.1863924804060115
2025/07/21 19:01:11.866,-0.709,0.109,-3.887,3.9526359559160014
