Time,GPS_X,GPS_Y,GPS_Z,Target_X,Target_Y,Target_Z
1751184363.9024198,0.0,0.0,0.006999999999999999,0.0,0.0,0.0
1751184364.0024836,0.0,0.0,0.006999999999999999,0.0,0.0,0.0
1751184364.1025503,0.0,0.0,0.006999999999999999,0.0,0.0,0.0
1751184364.2026134,0.0,0.0,0.006999999999999999,0.0,0.0,0.0
1751184364.3026738,0.0,0.0,0.006999999999999999,0.0,0.0,0.0
1751184364.4027317,0.0,0.0,0.006999999999999999,0.0,0.0,0.0
1751184364.5027916,0.0,0.0,0.006999999999999999,0.0,0.0,0.0
1751184364.6028514,0.0,0.0,0.006999999999999999,0.0,0.0,0.0
1751184364.702912,0.0,0.0,0.006999999999999999,0.0,0.0,0.0
1751184364.802972,0.0,0.0,0.006999999999999999,0.0,0.0,0.0
1751184364.9030325,0.0,0.0,0.009,0.0,0.0,0.0
1751184365.003407,0.0,0.0,0.009,0.0,0.0,0.0
1751184365.1034672,0.0,0.0,0.009,0.0,0.0,0.0
1751184365.2035317,0.0,0.0,0.009,0.0,0.0,0.0
1751184365.3035924,0.0,0.0,0.009,0.0,0.0,0.0
1751184365.4036527,0.0,0.0,0.009,0.0,0.0,0.0
1751184365.5037127,0.0,0.0,0.009,0.0,0.0,0.0
1751184365.6037734,0.0,0.0,0.009,0.0,0.0,0.0
1751184365.7038338,0.0,0.0,0.009,0.0,0.0,0.0
1751184365.8038914,0.0,0.0,0.009,0.0,0.0,0.0
1751184365.9039524,-0.01799454933645647,0.0,0.401,0.0,0.0,0.0
1751184366.0040119,-0.01799454933645647,0.0,0.401,0.0,0.0,0.0
1751184366.1040719,-0.01799454933645647,0.0,0.401,0.0,0.0,0.0
1751184366.204132,-0.01799454933645647,0.0,0.401,0.0,0.0,0.0
1751184366.3041973,-0.01799454933645647,0.0,0.401,0.0,0.0,0.0
1751184366.40427,-0.01799454933645647,0.0,0.401,0.0,0.0,0.0
1751184366.504333,-0.01799454933645647,0.0,0.401,0.0,0.0,0.0
1751184366.6043963,-0.01799454933645647,0.0,0.401,0.0,0.0,0.0
1751184366.7044597,-0.01799454933645647,0.0,0.401,0.0,0.0,0.0
1751184366.8045208,-0.01799454933645647,0.0,0.401,0.0,0.0,0.0
1751184366.9045827,0.0,-0.011131950130089052,0.496,0.0,0.0,0.5
1751184367.0046444,0.0,-0.011131950130089052,0.496,0.0,0.0,0.5
1751184367.104707,0.0,-0.011131950130089052,0.496,0.0,0.0,0.5
1751184367.2047687,0.0,-0.011131950130089052,0.496,0.0,0.0,0.5
1751184367.3048308,0.0,-0.011131950130089052,0.496,0.0,0.0,0.5
1751184367.4048915,0.0,-0.011131950130089052,0.496,0.0,0.0,0.5
1751184367.5049531,0.0,-0.011131950130089052,0.496,0.0,0.0,0.5
1751184367.605014,0.0,-0.011131950130089052,0.496,0.0,0.0,0.5
