Timestamp,M0_Thrust_N,M1_Thrust_N,M2_Thrust_N,M3_Thrust_N
2025/07/20 17:56:17.320,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:17.420,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:17.520,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:17.620,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:17.720,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:17.820,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:17.920,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:18.020,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:18.120,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:18.220,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:18.320,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:18.420,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:18.520,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:18.620,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:18.720,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:18.820,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:18.920,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:19.020,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:19.120,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:19.220,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:19.322,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:19.420,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:19.520,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:19.620,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:19.720,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:19.820,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:19.920,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:20.020,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:20.120,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:20.220,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:20.320,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:20.420,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:20.520,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:20.620,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:20.720,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:20.820,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:20.920,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:21.020,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:21.120,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:21.220,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:21.320,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:21.420,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:21.520,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:21.620,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:21.720,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:21.820,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:21.920,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:22.020,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:22.120,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:22.220,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:22.320,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:22.420,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:22.520,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:22.620,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:22.720,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:22.820,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:22.920,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:23.021,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:23.120,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:23.220,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:23.320,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:23.420,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:23.520,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:23.620,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:23.720,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:23.820,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:23.920,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:24.021,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:24.120,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:24.220,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:24.320,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:24.421,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:24.521,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:24.620,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:24.720,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:24.820,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:24.920,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:25.021,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:25.120,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:25.220,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:25.321,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:25.420,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:25.520,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:25.620,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:25.720,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:25.821,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:25.920,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:26.021,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:26.120,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:26.221,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:26.320,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:26.420,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:26.521,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:26.621,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:26.720,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:26.820,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:26.920,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:27.021,-0.258,-0.258,-0.258,-0.258
2025/07/20 17:56:27.121,-0.258,-0.258,-0.258,-0.258
