Timestamp,M0_Thrust_N,M1_Thrust_N,M2_Thrust_N,M3_Thrust_N
2025/07/20 18:18:52.037,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:52.138,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:52.237,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:52.337,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:52.437,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:52.537,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:52.637,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:52.737,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:52.837,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:52.937,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:53.037,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:53.137,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:53.237,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:53.337,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:53.437,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:53.537,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:53.637,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:53.737,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:53.837,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:53.937,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:54.037,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:54.137,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:54.237,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:54.337,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:54.437,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:54.537,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:54.637,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:54.737,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:54.837,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:54.937,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:55.037,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:55.137,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:55.264,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:55.362,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:55.459,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:55.559,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:55.659,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:55.759,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:55.859,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:55.959,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:56.059,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:56.159,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:56.259,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:56.359,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:56.459,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:56.559,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:56.659,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:56.759,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:56.859,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:56.959,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:57.059,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:57.159,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:57.259,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:57.359,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:57.458,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:57.559,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:57.659,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:57.759,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:57.859,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:57.959,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:58.059,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:58.159,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:58.259,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:58.359,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:58.459,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:58.559,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:58.659,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:58.759,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:58.859,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:58.959,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:59.059,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:59.159,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:59.259,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:59.359,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:59.459,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:59.559,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:59.659,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:59.759,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:59.859,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:18:59.959,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:00.059,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:00.159,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:00.259,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:00.359,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:00.459,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:00.559,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:00.659,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:00.759,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:00.859,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:00.959,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:01.059,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:01.159,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:01.259,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:01.359,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:01.459,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:01.558,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:01.659,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:01.759,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:01.859,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:01.959,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:02.058,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:02.159,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:02.259,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:02.359,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:02.459,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:02.559,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:02.659,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:02.760,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:02.859,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:02.959,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:03.059,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:03.160,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:03.259,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:03.360,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:03.459,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:03.559,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:03.659,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:03.760,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:03.859,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:03.959,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:04.059,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:04.159,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:04.259,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:04.360,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:04.459,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:04.560,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:04.659,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:04.759,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:04.859,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:04.960,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:05.059,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:05.160,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:05.259,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:05.360,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:05.459,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:05.560,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:05.659,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:05.759,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:05.859,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:05.960,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:06.059,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:06.159,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:06.259,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:06.359,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:06.459,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:06.559,-0.258,-0.258,-0.258,-0.258
2025/07/20 18:19:06.659,-0.258,-0.258,-0.258,-0.258
