Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2026/01/20 19:29:10.247,0.202,-0.003,-23.468,0.001,-0.001,0.0,-0.0,0.202,-0.003,0.202,-0.003,-23.488,86300,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:10.346,0.2,-0.005,-23.477,0.001,-0.0,0.0,-0.0,0.203,-0.003,0.203,-0.003,-23.512,86400,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:10.449,,,,,,,,,,,,,,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:10.451,0.203,-0.008,-23.47,0.001,-0.0,0.0,-0.0,0.203,-0.003,0.203,-0.003,-23.499,86500,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:10.546,0.205,-0.002,-23.462,0.0,-0.001,0.0,-0.001,0.202,-0.003,0.203,-0.004,-23.463,86600,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:10.646,0.206,0.0,-23.474,0.001,-0.001,0.0,-0.0,0.203,-0.003,0.203,-0.004,-23.418,86700,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:10.746,0.198,-0.002,-23.472,0.001,-0.0,0.0,-0.0,0.203,-0.003,0.204,-0.003,-23.367,86800,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:10.846,0.205,-0.008,-23.454,0.001,-0.0,0.0,-0.0,0.203,-0.003,0.203,-0.003,-23.314,86900,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:10.946,0.202,-0.003,-23.48,0.001,-0.0,0.0,-0.0,0.202,-0.003,0.203,-0.003,-23.266,87000,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:11.047,0.204,-0.004,-23.47,0.0,-0.0,0.001,-0.0,0.202,-0.003,0.202,-0.003,-23.23,87100,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:11.147,0.203,-0.009,-23.462,0.001,-0.0,0.0,-0.0,0.203,-0.003,0.203,-0.003,-23.209,87200,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:11.247,0.205,-0.005,-23.469,0.0,-0.0,-0.0,0.0,0.203,-0.003,0.203,-0.003,-23.209,87300,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:11.347,0.203,-0.005,-23.48,0.0,-0.0,-0.0,0.0,0.203,-0.003,0.203,-0.003,-23.23,87400,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:11.449,,,,,,,,,,,,,,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:11.451,0.205,0.001,-23.471,0.0,-0.001,-0.0,0.0,0.203,-0.003,0.203,-0.003,-23.266,87500,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:11.547,0.2,-0.0,-23.47,0.0,-0.0,-0.0,0.0,0.203,-0.003,0.203,-0.003,-23.31,87600,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:11.647,0.204,-0.006,-23.474,0.001,-0.0,-0.0,-0.0,0.203,-0.003,0.202,-0.003,-23.358,87700,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:11.747,0.2,-0.006,-23.47,0.001,-0.0,-0.001,-0.0,0.202,-0.003,0.201,-0.003,-23.404,87800,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:11.847,0.211,-0.004,-23.469,0.001,0.0,-0.0,-0.001,0.203,-0.004,0.202,-0.004,-23.443,87900,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:11.947,0.203,0.004,-23.474,0.001,0.0,0.0,0.0,0.203,-0.003,0.203,-0.003,-23.47,88000,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:12.047,0.199,-0.005,-23.472,0.001,0.0,0.0,0.0,0.203,-0.003,0.203,-0.003,-23.483,88100,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:12.147,0.2,-0.003,-23.468,0.001,0.0,0.001,0.0,0.203,-0.003,0.205,-0.002,-23.482,88200,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:12.247,0.207,-0.001,-23.471,0.0,0.0,0.0,0.0,0.203,-0.003,0.203,-0.002,-23.475,88300,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:12.347,0.199,-0.002,-23.481,0.001,0.0,0.001,0.0,0.203,-0.003,0.204,-0.003,-23.462,88400,,,-0.0003,0.5793,-0.0,PhaseCorr: err=-0.0003 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:12.449,,,,,,,,,,,,,,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:12.451,0.202,-0.007,-23.467,0.001,0.0,0.001,0.0,0.203,-0.003,0.204,-0.003,-23.446,88500,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:12.547,0.202,-0.004,-23.465,0.0,-0.0,0.001,0.0,0.203,-0.003,0.203,-0.003,-23.429,88600,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:12.646,0.205,0.007,-23.466,0.001,-0.0,0.0,0.0,0.203,-0.003,0.204,-0.004,-23.414,88700,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:12.746,0.205,0.0,-23.46,0.001,0.0,0.0,-0.0,0.203,-0.003,0.204,-0.003,-23.401,88800,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:12.846,0.196,-0.011,-23.452,0.001,0.0,0.0,-0.0,0.203,-0.003,0.203,-0.003,-23.392,88900,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:12.947,0.199,-0.003,-23.475,0.001,0.0,0.0,0.0,0.203,-0.003,0.203,-0.004,-23.388,89000,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:13.047,0.202,-0.004,-23.464,0.001,0.0,0.0,0.001,0.203,-0.003,0.202,-0.004,-23.392,89100,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:13.146,0.205,-0.007,-23.454,0.001,-0.0,0.0,0.0,0.203,-0.003,0.203,-0.003,-23.401,89200,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:13.247,0.197,-0.008,-23.469,0.001,-0.0,0.0,0.0,0.203,-0.003,0.203,-0.003,-23.413,89300,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:13.347,0.203,-0.004,-23.464,0.001,0.0,0.0,0.0,0.203,-0.003,0.202,-0.003,-23.428,89400,,,-0.0001,0.5793,-0.0,PhaseCorr: err=-0.0001 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:13.449,,,,,,,,,,,,,,,,0.0003,0.5794,-0.0,PhaseCorr: err=0.0003 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:13.451,0.204,-0.005,-23.458,0.001,0.0,0.0,0.0,0.203,-0.003,0.203,-0.003,-23.441,89500,,,0.0003,0.5794,-0.0,PhaseCorr: err=0.0003 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:13.547,0.208,-0.002,-23.468,0.001,0.0,-0.0,0.0,0.203,-0.003,0.202,-0.003,-23.455,89600,,,0.0003,0.5794,-0.0,PhaseCorr: err=0.0003 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:13.646,0.206,-0.002,-23.461,0.001,0.0,-0.0,0.0,0.203,-0.003,0.202,-0.003,-23.465,89700,,,0.0003,0.5794,-0.0,PhaseCorr: err=0.0003 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:13.747,0.208,-0.005,-23.459,0.001,0.0,-0.0,0.0,0.203,-0.003,0.203,-0.003,-23.468,89800,,,0.0003,0.5794,-0.0,PhaseCorr: err=0.0003 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:13.847,0.201,0.001,-23.458,0.001,0.0,0.0,0.0,0.204,-0.003,0.204,-0.003,-23.468,89900,,,0.0003,0.5794,-0.0,PhaseCorr: err=0.0003 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:13.947,0.2,-0.001,-23.465,0.001,0.001,-0.0,0.001,0.203,-0.003,0.203,-0.001,-23.465,90000,,,0.0003,0.5794,-0.0,PhaseCorr: err=0.0003 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:14.046,0.202,-0.001,-23.457,0.0,0.001,-0.0,0.001,0.203,-0.003,0.203,-0.002,-23.461,90100,,,0.0003,0.5794,-0.0,PhaseCorr: err=0.0003 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:14.147,0.205,-0.004,-23.449,0.0,0.001,-0.001,0.001,0.203,-0.003,0.202,-0.002,-23.456,90200,,,0.0003,0.5794,-0.0,PhaseCorr: err=0.0003 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:14.247,0.198,-0.001,-23.46,0.001,0.0,-0.0,0.001,0.203,-0.003,0.203,-0.003,-23.451,90300,,,0.0003,0.5794,-0.0,PhaseCorr: err=0.0003 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:14.347,0.205,-0.008,-23.46,0.0,0.0,-0.0,0.001,0.203,-0.003,0.203,-0.003,-23.446,90400,,,0.0003,0.5794,-0.0,PhaseCorr: err=0.0003 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:14.449,,,,,,,,,,,,,,,,-0.0,0.5793,-0.0,PhaseCorr: err=-0.0000 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:14.451,0.193,-0.003,-23.446,0.0,0.0,-0.0,0.001,0.203,-0.003,0.203,-0.003,-23.441,90500,,,-0.0,0.5793,-0.0,PhaseCorr: err=-0.0000 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:14.547,0.2,-0.005,-23.456,0.0,0.0,-0.0,0.001,0.202,-0.003,0.203,-0.004,-23.439,90600,,,-0.0,0.5793,-0.0,PhaseCorr: err=-0.0000 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:14.647,0.2,-0.008,-23.455,0.0,0.0,0.0,0.001,0.202,-0.003,0.202,-0.004,-23.438,90700,,,-0.0,0.5793,-0.0,PhaseCorr: err=-0.0000 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:14.747,0.202,-0.006,-23.452,-0.0,0.0,0.0,0.001,0.202,-0.003,0.202,-0.004,-23.438,90800,,,-0.0,0.5793,-0.0,PhaseCorr: err=-0.0000 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:14.847,0.205,0.001,-23.452,-0.0,0.0,0.0,0.001,0.202,-0.003,0.202,-0.004,-23.44,90900,,,-0.0,0.5793,-0.0,PhaseCorr: err=-0.0000 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:14.947,0.206,-0.008,-23.464,-0.0,0.0,-0.0,0.001,0.202,-0.003,0.203,-0.003,-23.444,91000,,,-0.0,0.5793,-0.0,PhaseCorr: err=-0.0000 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:15.047,0.2,-0.006,-23.455,-0.0,-0.0,-0.0,0.001,0.202,-0.003,0.203,-0.003,-23.448,91100,,,-0.0,0.5793,-0.0,PhaseCorr: err=-0.0000 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:15.147,0.198,-0.0,-23.455,-0.0,0.0,-0.0,0.001,0.202,-0.003,0.203,-0.003,-23.452,91200,,,-0.0,0.5793,-0.0,PhaseCorr: err=-0.0000 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:15.247,0.207,-0.006,-23.466,-0.0,0.0,-0.0,0.001,0.202,-0.003,0.202,-0.003,-23.455,91300,,,-0.0,0.5793,-0.0,PhaseCorr: err=-0.0000 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:15.347,0.202,-0.006,-23.452,-0.0,0.0,0.0,0.001,0.203,-0.003,0.203,-0.002,-23.458,91400,,,-0.0,0.5793,-0.0,PhaseCorr: err=-0.0000 est_freq=0.5793 Hz corr=-0.
2026/01/20 19:29:15.449,,,,,,,,,,,,,,,,0.0001,0.5794,-0.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:15.451,0.204,0.001,-23.449,-0.0,0.0,0.001,0.0,0.203,-0.003,0.204,-0.003,-23.458,91500,,,0.0001,0.5794,-0.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:15.547,0.195,-0.002,-23.466,-0.0,0.0,0.001,0.001,0.203,-0.003,0.203,-0.002,-23.459,91600,,,0.0001,0.5794,-0.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:15.647,0.204,-0.004,-23.466,-0.001,-0.0,0.0,0.0,0.203,-0.003,0.203,-0.003,-23.459,91700,,,0.0001,0.5794,-0.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:15.747,0.196,-0.009,-23.46,-0.0,-0.0,0.0,0.0,0.203,-0.003,0.203,-0.003,-23.459,91800,,,0.0001,0.5794,-0.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:15.847,0.202,-0.003,-23.461,-0.0,-0.001,0.0,0.0,0.203,-0.004,0.203,-0.004,-23.458,91900,,,0.0001,0.5794,-0.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:15.947,0.202,-0.003,-23.473,-0.0,-0.001,0.0,0.0,0.203,-0.004,0.203,-0.004,-23.458,92000,,,0.0001,0.5794,-0.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:16.047,0.203,-0.006,-23.459,-0.001,-0.0,0.0,0.0,0.203,-0.003,0.202,-0.004,-23.456,92100,,,0.0001,0.5794,-0.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:16.147,0.205,-0.008,-23.471,-0.0,-0.0,0.0,-0.0,0.203,-0.003,0.202,-0.003,-23.455,92200,,,0.0001,0.5794,-0.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:16.247,0.205,-0.001,-23.475,-0.001,-0.0,0.001,0.0,0.203,-0.003,0.202,-0.003,-23.454,92300,,,0.0001,0.5794,-0.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:16.347,0.211,0.001,-23.457,-0.001,-0.0,0.0,0.0,0.203,-0.003,0.202,-0.004,-23.454,92400,,,0.0001,0.5794,-0.0,PhaseCorr: err=0.0001 est_freq=0.5794 Hz corr=-0.0
2026/01/20 19:29:16.502,0.201,0.005,-23.477,-0.001,-0.0,-0.0,-0.0,0.203,-0.003,0.203,-0.003,-23.454,,,,,,,PhaseCorr: buffer not full (1/100)
2026/01/20 19:29:16.589,0.198,-0.006,-23.473,0.0,0.0,0.1,0.002,0.1,0.002,0.2,0.005,-23.361,100,,,,,,PhaseCorr: buffer not full (1/100)
2026/01/20 19:29:16.687,0.203,-0.0,-23.464,0.001,-0.001,0.103,-0.003,0.103,-0.003,0.199,-0.006,-23.437,200,,,,,,PhaseCorr: buffer not full (1/100)
2026/01/20 19:29:16.787,0.201,-0.003,-23.478,0.016,0.001,0.108,-0.002,0.108,-0.002,0.2,-0.003,-23.146,300,,,,,,PhaseCorr: buffer not full (1/100)
2026/01/20 19:29:16.887,0.206,-0.004,-23.475,0.029,0.0,0.115,-0.002,0.115,-0.003,0.194,-0.004,-22.38,400,,,,,,PhaseCorr: buffer not full (1/100)
2026/01/20 19:29:16.987,0.203,-0.011,-23.465,0.043,0.0,0.12,-0.002,0.124,-0.003,0.181,-0.003,-21.01,500,,,,,,PhaseCorr: buffer not full (1/100)
2026/01/20 19:29:17.087,0.203,0.001,-23.477,0.061,-0.0,0.117,-0.002,0.137,-0.003,0.167,-0.003,-19.219,600,,,,,,PhaseCorr: buffer not full (1/100)
2026/01/20 19:29:17.187,0.207,0.001,-23.483,0.075,-0.0,0.096,-0.002,0.149,-0.003,0.155,-0.002,-17.802,700,,,,,,PhaseCorr: buffer not full (1/100)
2026/01/20 19:29:17.287,0.197,-0.003,-23.469,0.08,-0.001,0.062,-0.002,0.157,-0.003,0.149,-0.002,-17.101,800,,,,,,PhaseCorr: buffer not full (1/100)
2026/01/20 19:29:17.387,0.203,0.002,-23.482,0.075,-0.0,0.029,-0.001,0.159,-0.003,0.148,-0.002,-17.117,900,,,,,,PhaseCorr: buffer not full (1/100)
