Time,GPS_X,GPS_Y,GPS_Z,Target_X,Target_Y,Target_Z
1751186504.3422494,0.0,0.0,0.0,0.0,0.0,0.0
1751186504.4423082,0.0,0.0,0.0,0.0,0.0,0.0
1751186504.5423644,0.0,0.0,0.0,0.0,0.0,0.0
1751186504.642424,0.0,0.0,0.0,0.0,0.0,0.0
1751186504.742482,0.0,0.0,0.0,0.0,0.0,0.0
1751186504.8425415,0.0,0.0,0.0,0.0,0.0,0.0
1751186504.942599,0.0,0.0,0.0,0.0,0.0,0.0
1751186505.0426667,0.0,0.0,0.0,0.0,0.0,0.0
1751186505.1427279,0.0,0.0,0.0,0.0,0.0,0.0
1751186505.2427957,0.0,0.0,0.0,0.0,0.0,0.0
1751186505.3428578,0.0,0.0,0.0,0.0,0.0,0.0
1751186505.4429176,0.0,0.0,0.0,0.0,0.0,0.0
1751186505.542976,0.0,0.0,0.0,0.0,0.0,0.0
1751186505.6430347,0.0,0.0,0.0,0.0,0.0,0.0
1751186505.7430913,0.0,0.0,0.0,0.0,0.0,0.0
1751186505.843151,0.0,0.0,0.0,0.0,0.0,0.0
1751186505.9432087,0.0,0.0,0.0,0.0,0.0,0.0
1751186506.0432684,0.0,0.0,0.0,0.0,0.0,0.0
1751186506.143326,0.0,0.0,0.0,0.0,0.0,0.0
1751186506.2433853,0.0,0.0,0.0,0.0,0.0,0.0
1751186506.3434432,0.0,0.0,0.0,0.0,0.0,0.0
1751186506.4435017,0.0,0.0,0.0,0.0,0.0,0.0
1751186506.5435593,0.0,0.0,0.0,0.0,0.0,0.0
1751186506.6436188,0.0,0.0,0.0,0.0,0.0,0.0
1751186506.7436767,0.0,0.0,0.0,0.0,0.0,0.0
1751186506.8437364,0.0,0.0,0.0,0.0,0.0,0.0
1751186506.943794,0.0,0.0,0.0,0.0,0.0,0.0
1751186507.0438535,0.0,0.0,0.0,0.0,0.0,0.0
1751186507.143911,0.0,0.0,0.0,0.0,0.0,0.0
1751186507.243976,0.0,0.0,0.0,0.0,0.0,0.0
1751186507.3440368,0.0,0.0,0.0,0.0,0.0,0.0
1751186507.444097,0.0,0.0,0.0,0.0,0.0,0.0
1751186507.54416,0.0,0.0,0.0,0.0,0.0,0.0
1751186507.6442256,0.0,0.0,0.0,0.0,0.0,0.0
1751186507.7442832,0.0,0.0,0.0,0.0,0.0,0.0
1751186507.844343,0.0,0.0,0.0,0.0,0.0,0.0
1751186507.9444008,0.0,0.0,0.0,0.0,0.0,0.0
1751186508.0444605,0.0,0.0,0.0,0.0,0.0,0.0
1751186508.1445184,0.0,0.0,0.0,0.0,0.0,0.0
1751186508.2445834,0.0,0.0,0.0,0.0,0.0,0.0
1751186508.3446436,0.0,0.0,0.0,0.0,0.0,0.0
1751186508.4447029,0.0,0.0,0.0,0.0,0.0,0.0
1751186508.544761,0.0,0.0,0.0,0.0,0.0,0.0
1751186508.6448207,0.0,0.0,0.0,0.0,0.0,0.0
1751186508.7448785,0.0,0.0,0.0,0.0,0.0,0.0
1751186508.844938,0.0,0.0,0.0,0.0,0.0,0.0
1751186508.9449959,0.0,0.0,0.0,0.0,0.0,0.0
1751186509.045055,0.0,0.0,0.0,0.0,0.0,0.0
1751186509.1451125,0.0,0.0,0.0,0.0,0.0,0.0
1751186509.2451777,0.0,0.0,0.0,0.0,0.0,0.0
1751186509.3452396,0.0,0.0,0.0,0.0,0.0,0.0
