Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4,Correction_Gain
2025/08/27 16:19:14.728,-0.635,0.463,-23.512,23.525129925252276,0.771439,0.418369,-0.421439,0.228556,3.0
2025/08/27 16:19:14.827,-0.614,0.502,-23.529,23.54236268941586,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:14.928,-0.607,0.475,-23.478,23.490648309486904,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:15.027,-0.611,0.493,-23.5,23.51311059813227,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:15.128,-0.628,0.508,-23.535,23.548857148490242,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:15.227,-0.609,0.509,-23.488,23.50140646854992,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:15.327,-0.618,0.533,-23.511,23.52515959563293,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:15.427,-0.649,0.531,-23.534,23.54893454065385,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:15.527,-0.65,0.515,-23.504,23.518625406260462,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:15.627,-0.65,0.529,-23.507,23.52193423169107,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:15.727,-0.675,0.524,-23.521,23.536517201999107,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:15.827,-0.668,0.521,-23.499,23.514265159685515,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:15.927,-0.657,0.505,-23.509,23.523599958339712,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:16.027,-0.662,0.511,-23.528,23.542857706744098,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:16.127,-0.656,0.496,-23.522,23.5363726177166,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:16.227,-0.619,0.493,-23.488,23.501326643404624,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:16.327,-0.636,0.496,-23.518,23.531826023494226,0.770151,0.420735,-0.420735,0.229848,3.0
2025/08/27 16:19:16.427,-0.611,0.506,-23.507,23.52038277749748,0.770151,0.420735,-0.420735,0.229848,3.0
