Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2026/01/15 17:58:52.388,-0.247,0.052,5.632,-0.042,-0.012,0.005,-0.087,-0.228,-0.021,-0.214,-0.103,5.569,955030,,,0.0037,0.6006,0.0,PhaseCorr: err=0.0037 est_freq=0.6006 Hz corr=0.00
2026/01/15 17:58:52.487,-0.196,-0.251,5.643,-0.046,-0.008,-0.001,-0.08,-0.233,-0.017,-0.24,-0.097,5.553,955130,,,0.0037,0.6006,0.0,PhaseCorr: err=0.0037 est_freq=0.6006 Hz corr=0.00
2026/01/15 17:58:52.590,,,,,,,,,,,,,,,,0.0008,0.6001,0.0,PhaseCorr: err=0.0008 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:58:52.591,-0.313,0.117,5.569,-0.052,0.024,-0.005,-0.06,-0.238,0.006,-0.269,-0.033,5.557,955230,,,0.0008,0.6001,0.0,PhaseCorr: err=0.0008 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:58:52.687,-0.063,0.134,5.497,-0.08,0.052,-0.019,-0.048,-0.255,0.02,-0.33,0.031,5.488,955330,,,0.0008,0.6001,0.0,PhaseCorr: err=0.0008 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:58:52.787,0.14,0.387,5.544,-0.048,0.097,-0.007,-0.034,-0.239,0.04,-0.287,0.124,5.412,955430,,,0.0008,0.6001,0.0,PhaseCorr: err=0.0008 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:58:52.887,0.001,0.284,5.438,-0.007,0.113,-0.001,-0.035,-0.218,0.049,-0.225,0.165,5.375,955530,,,0.0008,0.6001,0.0,PhaseCorr: err=0.0008 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:58:52.988,-0.444,0.408,5.141,0.036,0.117,-0.01,-0.04,-0.192,0.053,-0.155,0.176,5.346,955630,,,0.0008,0.6001,0.0,PhaseCorr: err=0.0008 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:58:53.088,-0.273,-0.304,5.104,0.043,0.101,-0.008,-0.022,-0.188,0.04,-0.153,0.124,5.294,955730,,,0.0008,0.6001,0.0,PhaseCorr: err=0.0008 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:58:53.187,-0.385,-0.041,5.402,0.04,0.101,0.016,-0.006,-0.197,0.035,-0.199,0.077,5.222,955830,,,0.0008,0.6001,0.0,PhaseCorr: err=0.0008 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:58:53.288,-0.248,-0.167,5.646,0.042,0.103,0.038,-0.024,-0.202,0.04,-0.241,0.062,5.256,955930,,,0.0008,0.6001,0.0,PhaseCorr: err=0.0008 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:58:53.387,-0.254,0.107,5.577,0.037,0.099,0.037,-0.036,-0.202,0.042,-0.251,0.037,5.412,956030,,,0.0008,0.6001,0.0,PhaseCorr: err=0.0008 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:58:53.487,0.066,0.03,5.523,0.021,0.066,0.027,-0.057,-0.198,0.049,-0.232,0.044,5.553,956130,,,0.0008,0.6001,0.0,PhaseCorr: err=0.0008 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:58:53.590,,,,,,,,,,,,,,,,-0.0019,0.5996,0.0,PhaseCorr: err=-0.0019 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:53.591,-0.344,0.302,5.351,-0.001,0.048,0.027,-0.054,-0.189,0.057,-0.199,0.035,5.609,956230,,,-0.0019,0.5996,0.0,PhaseCorr: err=-0.0019 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:53.687,-0.227,0.334,5.587,0.002,0.039,0.02,-0.046,-0.193,0.065,-0.196,0.028,5.594,956330,,,-0.0019,0.5996,0.0,PhaseCorr: err=-0.0019 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:53.787,-0.254,-0.244,5.723,0.007,0.041,-0.007,-0.033,-0.213,0.073,-0.223,0.022,5.571,956430,,,-0.0019,0.5996,0.0,PhaseCorr: err=-0.0019 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:53.888,-0.272,0.183,5.588,0.003,0.044,-0.017,-0.103,-0.219,0.026,-0.233,-0.073,5.607,956530,,,-0.0019,0.5996,0.0,PhaseCorr: err=-0.0019 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:53.988,-0.119,0.007,5.504,0.001,0.032,-0.024,-0.12,-0.224,0.014,-0.247,-0.107,5.608,956630,,,-0.0019,0.5996,0.0,PhaseCorr: err=-0.0019 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:54.088,0.1,-0.176,5.666,0.016,0.04,-0.008,-0.104,-0.211,0.025,-0.221,-0.082,5.57,956730,,,-0.0019,0.5996,0.0,PhaseCorr: err=-0.0019 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:54.187,-0.256,0.467,5.367,0.044,0.08,0.013,-0.071,-0.187,0.06,-0.163,0.013,5.569,956830,,,-0.0019,0.5996,0.0,PhaseCorr: err=-0.0019 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:54.288,-0.131,0.281,5.418,0.039,0.108,0.01,-0.059,-0.191,0.075,-0.159,0.092,5.501,956930,,,-0.0019,0.5996,0.0,PhaseCorr: err=-0.0019 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:54.388,-0.15,-0.148,5.487,0.026,0.096,0.004,-0.065,-0.198,0.068,-0.173,0.116,5.387,957030,,,-0.0019,0.5996,0.0,PhaseCorr: err=-0.0019 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:54.488,-0.44,0.206,5.148,0.039,0.074,0.01,-0.068,-0.191,0.057,-0.15,0.119,5.351,957130,,,-0.0019,0.5996,0.0,PhaseCorr: err=-0.0019 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:54.590,,,,,,,,,,,,,,,,0.0029,0.6004,0.0,PhaseCorr: err=0.0029 est_freq=0.6004 Hz corr=0.00
2026/01/15 17:58:54.591,-0.077,-0.166,5.326,0.026,0.098,0.008,-0.064,-0.198,0.069,-0.173,0.179,5.314,957230,,,0.0029,0.6004,0.0,PhaseCorr: err=0.0029 est_freq=0.6004 Hz corr=0.00
2026/01/15 17:58:54.688,-0.318,0.803,5.107,0.005,0.1,0.016,-0.068,-0.211,0.071,-0.215,0.192,5.295,957330,,,0.0029,0.6004,0.0,PhaseCorr: err=0.0029 est_freq=0.6004 Hz corr=0.00
2026/01/15 17:58:54.788,0.012,0.191,5.255,0.002,0.098,0.02,-0.078,-0.214,0.072,-0.229,0.193,5.261,957430,,,0.0029,0.6004,0.0,PhaseCorr: err=0.0029 est_freq=0.6004 Hz corr=0.00
2026/01/15 17:58:54.888,-0.068,0.144,5.449,0.009,0.1,-0.029,-0.085,-0.197,0.075,-0.166,0.181,5.281,957530,,,0.0029,0.6004,0.0,PhaseCorr: err=0.0029 est_freq=0.6004 Hz corr=0.00
2026/01/15 17:58:54.988,-0.211,-0.018,5.419,-0.004,0.099,-0.072,-0.101,-0.189,0.079,-0.116,0.165,5.352,957630,,,0.0029,0.6004,0.0,PhaseCorr: err=0.0029 est_freq=0.6004 Hz corr=0.00
2026/01/15 17:58:55.088,0.187,-0.456,5.456,-0.012,0.1,-0.079,-0.106,-0.187,0.079,-0.112,0.12,5.432,957730,,,0.0029,0.6004,0.0,PhaseCorr: err=0.0029 est_freq=0.6004 Hz corr=0.00
2026/01/15 17:58:55.188,0.02,0.007,5.271,-0.043,0.119,-0.093,-0.097,-0.179,0.074,-0.087,0.04,5.483,957830,,,0.0029,0.6004,0.0,PhaseCorr: err=0.0029 est_freq=0.6004 Hz corr=0.00
2026/01/15 17:58:55.288,0.632,-0.088,5.65,-0.058,0.105,-0.086,-0.093,-0.171,0.08,-0.09,0.007,5.491,957930,,,0.0029,0.6004,0.0,PhaseCorr: err=0.0029 est_freq=0.6004 Hz corr=0.00
2026/01/15 17:58:55.388,0.199,-0.093,5.795,-0.156,0.099,0.019,-0.08,-0.08,0.09,0.077,-0.016,5.538,958030,,,0.0029,0.6004,0.0,PhaseCorr: err=0.0029 est_freq=0.6004 Hz corr=0.00
2026/01/15 17:58:55.488,0.067,-0.038,5.543,-0.183,0.103,0.048,-0.078,-0.056,0.09,0.129,-0.037,5.636,958130,,,0.0029,0.6004,0.0,PhaseCorr: err=0.0029 est_freq=0.6004 Hz corr=0.00
2026/01/15 17:58:55.590,,,,,,,,,,,,,,,,-0.0022,0.5996,0.0,PhaseCorr: err=-0.0022 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:55.591,-0.528,0.179,5.267,-0.192,0.117,-0.025,-0.06,-0.105,0.102,0.003,-0.02,5.619,958230,,,-0.0022,0.5996,0.0,PhaseCorr: err=-0.0022 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:55.688,-1.57,0.293,5.388,-0.249,0.121,-0.14,-0.064,-0.186,0.101,-0.23,-0.001,5.501,958330,,,-0.0022,0.5996,0.0,PhaseCorr: err=-0.0022 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:55.788,-0.171,-0.073,5.803,-0.379,0.101,-0.263,-0.086,-0.297,0.083,-0.569,-0.001,5.441,958430,,,-0.0022,0.5996,0.0,PhaseCorr: err=-0.0022 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:55.888,-1.115,0.098,5.607,-0.399,0.082,-0.293,-0.096,-0.323,0.069,-0.748,0.013,5.492,958530,,,-0.0022,0.5996,0.0,PhaseCorr: err=-0.0022 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:55.988,-0.605,-0.144,5.864,-0.403,0.073,-0.295,-0.097,-0.325,0.068,-0.819,0.049,5.576,958630,,,-0.0022,0.5996,0.0,PhaseCorr: err=-0.0022 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:56.088,-0.256,0.195,6.189,-0.353,0.09,-0.278,-0.088,-0.304,0.078,-0.74,0.125,5.624,958730,,,-0.0022,0.5996,0.0,PhaseCorr: err=-0.0022 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:56.188,0.123,0.393,6.161,-0.23,0.091,-0.246,-0.089,-0.244,0.079,-0.484,0.167,5.764,958830,,,-0.0022,0.5996,0.0,PhaseCorr: err=-0.0022 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:56.288,-0.117,0.538,5.598,-0.135,0.091,-0.257,-0.093,-0.19,0.08,-0.234,0.197,5.887,958930,,,-0.0022,0.5996,0.0,PhaseCorr: err=-0.0022 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:56.388,1.532,-0.394,5.49,-0.086,0.078,-0.288,-0.086,-0.156,0.071,-0.033,0.187,5.815,959030,,,-0.0022,0.5996,0.0,PhaseCorr: err=-0.0022 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:56.488,0.652,-0.019,4.661,-0.012,0.068,-0.501,-0.048,-0.064,0.056,0.374,0.131,5.572,959130,,,-0.0022,0.5996,0.0,PhaseCorr: err=-0.0022 est_freq=0.5996 Hz corr=0.0
2026/01/15 17:58:56.590,,,,,,,,,,,,,,,,0.0002,0.6,0.0,PhaseCorr: err=0.0002 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:58:56.591,0.794,0.035,4.974,-0.016,0.072,-0.587,-0.051,-0.041,0.058,0.541,0.117,5.186,959230,,,0.0002,0.6,0.0,PhaseCorr: err=0.0002 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:58:56.688,0.719,0.074,5.848,-0.051,0.065,-0.648,-0.062,-0.03,0.06,0.607,0.103,4.954,959330,,,0.0002,0.6,0.0,PhaseCorr: err=0.0002 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:58:56.788,0.025,-0.202,6.319,-0.128,0.071,-0.72,-0.05,-0.014,0.058,0.637,0.056,5.135,959430,,,0.0002,0.6,0.0,PhaseCorr: err=0.0002 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:58:56.888,-0.626,0.093,6.146,-0.03,0.103,-0.694,-0.038,-0.043,0.05,0.341,-0.018,5.534,959530,,,0.0002,0.6,0.0,PhaseCorr: err=0.0002 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:58:56.988,-1.226,-0.099,5.586,0.112,0.108,-0.742,-0.042,-0.12,0.046,-0.108,-0.054,5.914,959630,,,0.0002,0.6,0.0,PhaseCorr: err=0.0002 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:58:57.088,-1.367,-0.306,4.927,0.235,0.09,-0.916,-0.027,-0.258,0.06,-0.68,-0.034,6.02,959730,,,0.0002,0.6,0.0,PhaseCorr: err=0.0002 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:58:57.188,-2.142,-0.304,4.104,0.261,0.082,-1.087,0.004,-0.374,0.081,-1.194,0.015,5.648,959830,,,0.0002,0.6,0.0,PhaseCorr: err=0.0002 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:58:57.288,-1.105,0.099,4.615,0.184,0.086,-1.385,0.03,-0.573,0.098,-1.817,0.074,4.901,959930,,,0.0002,0.6,0.0,PhaseCorr: err=0.0002 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:58:57.388,-1.57,0.34,5.092,0.288,0.09,-1.229,0.023,-0.457,0.095,-1.72,0.097,4.473,960030,,,0.0002,0.6,0.0,PhaseCorr: err=0.0002 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:58:57.488,-0.238,-0.003,6.522,0.396,0.089,-1.118,0.017,-0.363,0.095,-1.412,0.126,4.619,960130,,,0.0002,0.6,0.0,PhaseCorr: err=0.0002 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:58:57.590,,,,,,,,,,,,,,,,-0.0017,0.5997,0.0,PhaseCorr: err=-0.0017 est_freq=0.5997 Hz corr=0.0
2026/01/15 17:58:57.591,-0.044,0.437,6.586,0.493,0.071,-1.065,0.009,-0.297,0.084,-0.972,0.127,5.352,960230,,,-0.0017,0.5997,0.0,PhaseCorr: err=-0.0017 est_freq=0.5997 Hz corr=0.0
2026/01/15 17:58:57.688,0.741,0.06,6.147,0.685,0.08,-0.971,0.014,-0.185,0.091,-0.249,0.164,6.153,960330,,,-0.0017,0.5997,0.0,PhaseCorr: err=-0.0017 est_freq=0.5997 Hz corr=0.0
2026/01/15 17:58:57.788,1.292,0.148,5.39,0.871,0.113,-0.898,0.029,-0.095,0.108,0.48,0.225,6.373,960430,,,-0.0017,0.5997,0.0,PhaseCorr: err=-0.0017 est_freq=0.5997 Hz corr=0.0
2026/01/15 17:58:57.888,1.264,0.495,4.933,0.987,0.123,-0.881,0.032,-0.035,0.112,1.023,0.232,6.099,960530,,,-0.0017,0.5997,0.0,PhaseCorr: err=-0.0017 est_freq=0.5997 Hz corr=0.0
2026/01/15 17:58:57.988,1.726,0.376,5.35,0.989,0.118,-0.88,0.026,-0.034,0.111,1.243,0.206,5.644,960630,,,-0.0017,0.5997,0.0,PhaseCorr: err=-0.0017 est_freq=0.5997 Hz corr=0.0
2026/01/15 17:58:58.088,0.943,-0.175,5.496,1.099,0.095,-1.01,0.044,0.055,0.094,1.541,0.125,5.456,960730,,,-0.0017,0.5997,0.0,PhaseCorr: err=-0.0017 est_freq=0.5997 Hz corr=0.0
2026/01/15 17:58:58.188,0.976,-0.175,6.421,1.068,0.098,-0.904,0.053,0.012,0.093,1.232,0.077,5.355,960830,,,-0.0017,0.5997,0.0,PhaseCorr: err=-0.0017 est_freq=0.5997 Hz corr=0.0
