Timestamp,F_curr_X_N,F_curr_Y_N,F_curr_Z_N,A_X,A_Y,B_X,B_Y,C_X,C_Y,F_pred_X_N,F_pred_Y_N,F_pred_Z_N,Pixhawk_Time_ms,Prediction_Time_ms,Cold_Start_Progress,phase_error_rad,estimated_freq_Hz,phase_correction_rad,PhaseCorr_raw
2026/01/15 17:47:09.220,-0.663,0.458,4.994,-0.116,0.048,-0.188,-0.044,-0.198,-0.016,-0.419,-0.032,5.136,251890,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:09.320,-0.592,0.296,4.968,-0.152,0.03,-0.206,-0.055,-0.22,-0.031,-0.471,-0.043,5.151,251990,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:09.420,-0.495,0.108,5.183,-0.185,0.011,-0.218,-0.066,-0.235,-0.041,-0.481,-0.052,5.142,252090,,,-0.0003,0.5999,0.0,PhaseCorr: err=-0.0003 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:09.522,,,,,,,,,,,,,,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:47:09.524,-0.301,-0.45,5.16,-0.174,-0.016,-0.213,-0.072,-0.231,-0.055,-0.396,-0.068,5.226,252190,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:47:09.620,-0.362,-0.333,5.029,-0.197,-0.016,-0.206,-0.067,-0.245,-0.056,-0.34,-0.043,5.337,252290,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:47:09.720,-0.338,0.052,5.242,-0.233,0.026,-0.182,-0.09,-0.27,-0.027,-0.301,0.056,5.348,252390,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:47:09.820,-0.233,0.353,4.961,-0.254,0.017,-0.131,-0.071,-0.294,-0.036,-0.27,0.036,5.367,252490,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:47:09.920,-0.089,-0.311,5.343,-0.248,0.021,-0.104,-0.024,-0.3,-0.048,-0.199,-0.024,5.33,252590,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:47:10.020,0.064,0.107,5.157,-0.244,0.03,-0.101,-0.011,-0.3,-0.05,-0.119,-0.05,5.345,252690,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:47:10.120,-0.252,0.415,5.425,-0.265,-0.032,-0.117,-0.063,-0.295,-0.037,-0.029,0.031,5.34,252790,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:47:10.220,0.138,-0.17,5.076,-0.24,-0.072,-0.114,-0.062,-0.304,-0.021,-0.037,0.071,5.321,252890,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:47:10.320,0.148,-0.009,4.964,-0.253,-0.069,-0.11,-0.067,-0.297,-0.025,-0.036,0.049,5.251,252990,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:47:10.420,-0.078,0.178,5.096,-0.28,-0.062,-0.042,-0.082,-0.249,-0.036,0.005,-0.001,5.135,253090,,,0.0001,0.6,0.0,PhaseCorr: err=0.0001 est_freq=0.6000 Hz corr=0.00
2026/01/15 17:47:10.523,,,,,,,,,,,,,,,,0.0006,0.6001,0.0,PhaseCorr: err=0.0006 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:47:10.524,0.231,0.079,4.891,-0.282,-0.051,-0.026,-0.066,-0.238,-0.026,-0.033,-0.027,4.982,253190,,,0.0006,0.6001,0.0,PhaseCorr: err=0.0006 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:47:10.620,0.107,-0.008,5.468,-0.242,-0.042,0.109,-0.032,-0.147,-0.003,0.067,-0.01,4.921,253290,,,0.0006,0.6001,0.0,PhaseCorr: err=0.0006 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:47:10.720,-0.111,0.188,5.339,-0.231,-0.005,0.119,0.022,-0.138,0.037,0.012,0.06,5.005,253390,,,0.0006,0.6001,0.0,PhaseCorr: err=0.0006 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:47:10.820,-0.132,-0.343,5.218,-0.207,-0.04,0.144,-0.008,-0.117,0.006,-0.025,-0.01,5.182,253490,,,0.0006,0.6001,0.0,PhaseCorr: err=0.0006 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:47:10.920,-0.465,0.538,5.629,-0.181,-0.022,0.161,0.006,-0.098,0.024,-0.071,0.017,5.282,253590,,,0.0006,0.6001,0.0,PhaseCorr: err=0.0006 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:47:11.020,-0.144,-0.22,5.417,-0.22,0.039,0.143,0.034,-0.119,0.057,-0.225,0.109,5.396,253690,,,0.0006,0.6001,0.0,PhaseCorr: err=0.0006 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:47:11.120,-0.371,0.09,5.61,-0.204,-0.003,0.149,0.019,-0.112,0.036,-0.282,0.037,5.419,253790,,,0.0006,0.6001,0.0,PhaseCorr: err=0.0006 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:47:11.220,-0.2,0.175,5.366,-0.211,0.05,0.146,0.028,-0.115,0.064,-0.349,0.108,5.461,253890,,,0.0006,0.6001,0.0,PhaseCorr: err=0.0006 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:47:11.320,-0.54,0.166,5.191,-0.207,0.066,0.145,0.018,-0.112,0.075,-0.365,0.121,5.42,253990,,,0.0006,0.6001,0.0,PhaseCorr: err=0.0006 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:47:11.420,-0.775,-0.085,5.214,-0.223,0.046,0.168,0.044,-0.127,0.058,-0.396,0.051,5.308,254090,,,0.0006,0.6001,0.0,PhaseCorr: err=0.0006 est_freq=0.6001 Hz corr=0.00
2026/01/15 17:47:11.523,,,,,,,,,,,,,,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:11.524,-0.646,0.264,5.293,-0.232,0.057,0.216,0.026,-0.144,0.068,-0.414,0.058,5.206,254190,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:11.620,-0.848,0.242,5.178,-0.209,0.05,0.289,0.012,-0.158,0.07,-0.423,0.053,5.164,254290,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:11.720,-0.88,0.1,5.078,-0.157,0.047,0.355,0.014,-0.171,0.07,-0.411,0.036,5.132,254390,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:11.820,-0.272,-0.147,5.495,-0.103,0.073,0.382,0.02,-0.184,0.063,-0.354,-0.005,5.154,254490,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:11.920,-0.792,0.001,5.391,-0.06,0.072,0.387,0.02,-0.2,0.064,-0.268,-0.011,5.186,254590,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:12.020,-0.379,0.06,5.53,0.02,0.082,0.315,0.016,-0.265,0.058,-0.271,-0.022,5.276,254690,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:12.120,-0.28,-0.151,5.25,0.036,0.092,0.255,-0.026,-0.307,0.029,-0.235,-0.066,5.401,254790,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:12.221,-0.073,0.109,5.43,0.034,0.093,0.193,-0.006,-0.349,0.042,-0.234,-0.026,5.349,254890,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:12.320,-0.336,0.015,5.114,0.028,0.132,0.168,0.071,-0.365,0.097,-0.22,0.113,5.345,254990,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:12.421,-0.158,-0.05,5.352,0.032,0.043,0.177,-0.035,-0.359,0.012,-0.182,-0.024,5.319,255090,,,-0.0002,0.5999,0.0,PhaseCorr: err=-0.0002 est_freq=0.5999 Hz corr=0.0
2026/01/15 17:47:12.522,,,,,,,,,,,,,,,,-0.001,0.5998,0.0,PhaseCorr: err=-0.0010 est_freq=0.5998 Hz corr=0.0
2026/01/15 17:47:12.524,0.432,-0.387,5.687,0.061,0.029,0.198,-0.041,-0.334,0.002,-0.127,-0.025,5.338,255190,,,-0.001,0.5998,0.0,PhaseCorr: err=-0.0010 est_freq=0.5998 Hz corr=0.0
2026/01/15 17:47:12.621,0.143,-0.024,5.224,0.097,-0.021,0.216,-0.071,-0.314,-0.033,-0.089,-0.101,5.394,255290,,,-0.001,0.5998,0.0,PhaseCorr: err=-0.0010 est_freq=0.5998 Hz corr=0.0
2026/01/15 17:47:12.720,0.121,0.392,5.536,0.182,-0.052,0.253,-0.085,-0.269,-0.049,0.004,-0.134,5.411,255390,,,-0.001,0.5998,0.0,PhaseCorr: err=-0.0010 est_freq=0.5998 Hz corr=0.0
2026/01/15 17:47:12.821,-0.292,-0.301,5.381,0.272,-0.001,0.276,-0.07,-0.226,-0.025,0.066,-0.032,5.395,255490,,,-0.001,0.5998,0.0,PhaseCorr: err=-0.0010 est_freq=0.5998 Hz corr=0.0
2026/01/15 17:47:12.920,0.023,-0.085,5.557,0.279,0.079,0.277,-0.064,-0.222,0.017,-0.037,0.112,5.456,255590,,,-0.001,0.5998,0.0,PhaseCorr: err=-0.0010 est_freq=0.5998 Hz corr=0.0
2026/01/15 17:47:13.020,-0.226,0.294,5.551,0.253,0.075,0.287,-0.065,-0.239,0.015,-0.221,0.116,5.447,255690,,,-0.001,0.5998,0.0,PhaseCorr: err=-0.0010 est_freq=0.5998 Hz corr=0.0
2026/01/15 17:47:13.120,-0.361,0.054,5.287,0.247,0.035,0.296,-0.001,-0.244,-0.021,-0.379,-0.003,5.43,255790,,,-0.001,0.5998,0.0,PhaseCorr: err=-0.0010 est_freq=0.5998 Hz corr=0.0
2026/01/15 17:47:13.220,-0.39,0.427,5.873,0.249,0.031,0.282,0.045,-0.239,-0.035,-0.483,-0.076,5.392,255890,,,-0.001,0.5998,0.0,PhaseCorr: err=-0.0010 est_freq=0.5998 Hz corr=0.0
2026/01/15 17:47:13.320,-0.484,0.03,5.531,0.239,0.01,0.246,-0.002,-0.232,-0.027,-0.528,-0.027,5.427,255990,,,-0.001,0.5998,0.0,PhaseCorr: err=-0.0010 est_freq=0.5998 Hz corr=0.0
2026/01/15 17:47:13.420,-0.975,0.248,5.158,0.21,-0.081,0.216,-0.114,-0.226,-0.006,-0.524,0.133,5.452,256089,,,-0.001,0.5998,0.0,PhaseCorr: err=-0.0010 est_freq=0.5998 Hz corr=0.0
2026/01/15 17:47:13.523,,,,,,,,,,,,,,,,-0.0009,0.5998,0.0,PhaseCorr: err=-0.0009 est_freq=0.5998 Hz corr=0.0
