Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4
2025/08/07 18:54:40.968,0.883,-0.075,-23.483,23.49971495571808,0.998717,0.008056,0.049977,-0.000403
2025/08/07 18:54:41.068,0.895,-0.072,-23.501,23.518146398047616,0.99872,0.007745,0.049977,-0.000387
2025/08/07 18:54:41.168,0.984,-0.094,-23.482,23.50279591878379,0.998699,0.010059,0.049976,-0.000503
2025/08/07 18:54:41.268,0.934,-0.085,-23.493,23.511712613078615,0.998708,0.009132,0.049977,-0.000457
2025/08/07 18:54:41.368,0.904,-0.077,-23.487,23.504516885058493,0.998715,0.008291,0.049977,-0.000414
2025/08/07 18:54:41.468,0.96,-0.091,-23.492,23.51178310975159,0.998702,0.009819,0.049976,-0.000491
2025/08/07 18:54:41.568,0.982,-0.07,-23.466,23.486642586798144,0.998721,0.007594,0.049977,-0.00038
2025/08/07 18:54:41.668,0.886,-0.069,-23.465,23.481822373912976,0.998722,0.007465,0.049977,-0.000373
2025/08/07 18:54:41.768,0.92,-0.055,-23.477,23.495083613386015,0.998732,0.005961,0.049978,-0.000298
2025/08/07 18:54:41.868,0.982,-0.048,-23.489,23.509567180192832,0.998736,0.005172,0.049978,-0.000258
2025/08/07 18:54:41.968,0.883,-0.054,-23.485,23.501655899106343,0.998733,0.005846,0.049978,-0.000292
2025/08/07 18:54:42.068,0.885,-0.042,-23.503,23.51969383304128,0.99874,0.00452,0.049978,-0.000226
2025/08/07 18:54:42.168,0.96,-0.07,-23.49,23.509712886379535,0.998721,0.007529,0.049977,-0.000376
2025/08/07 18:54:42.268,0.913,-0.081,-23.511,23.528859959632555,0.998712,0.008704,0.049977,-0.000435
2025/08/07 18:54:42.368,0.862,-0.063,-23.492,23.50789392948675,0.998727,0.006766,0.049978,-0.000338
2025/08/07 18:54:42.468,0.911,-0.079,-23.505,23.522780171569853,0.998714,0.008517,0.049977,-0.000426
2025/08/07 18:54:42.568,0.942,-0.084,-23.482,23.501037083499103,0.998708,0.009091,0.049977,-0.000454
2025/08/07 18:54:42.668,0.882,-0.067,-23.494,23.510645439885312,0.998724,0.007176,0.049977,-0.000359
2025/08/07 18:54:42.768,0.876,-0.082,-23.491,23.507470748679026,0.998711,0.008845,0.049977,-0.000442
2025/08/07 18:54:42.868,0.983,-0.097,-23.486,23.5067627290531,0.998696,0.010415,0.049976,-0.000521
2025/08/07 18:54:42.968,0.912,-0.073,-23.479,23.496819231547065,0.998719,0.007908,0.049977,-0.000395
2025/08/07 18:54:43.068,0.888,-0.08,-23.507,23.523902588643747,0.998712,0.008646,0.049977,-0.000432
2025/08/07 18:54:43.168,0.96,-0.085,-23.498,23.517755611452383,0.998708,0.009186,0.049977,-0.000459
2025/08/07 18:54:43.268,0.956,-0.076,-23.492,23.51156685548626,0.998716,0.008216,0.049977,-0.000411
2025/08/07 18:54:43.368,0.888,-0.083,-23.484,23.500929534807767,0.99871,0.008919,0.049977,-0.000446
2025/08/07 18:54:43.468,0.898,-0.077,-23.496,23.5132802688183,0.998715,0.008304,0.049977,-0.000415
2025/08/07 18:54:43.568,0.969,-0.09,-22.947,22.96762656436228,0.998703,0.009706,0.049976,-0.000485
2025/08/07 18:54:43.668,0.929,-0.077,-22.881,22.899981026193014,0.998715,0.008336,0.049977,-0.000417
