Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N,Quat_Q1,Quat_Q2,Quat_Q3,Quat_Q4
2025/08/09 18:51:30.321,-0.116,0.302,-23.549,23.55122207020264,0.999398,0.032376,-0.01246,0.000403
2025/08/09 18:51:30.421,-0.158,0.321,-23.6,23.602711814535212,0.999264,0.03439,-0.016953,0.000583
2025/08/09 18:51:30.521,-0.173,0.354,-23.623,23.626285658139327,0.999105,0.037983,-0.018555,0.000705
2025/08/09 18:51:30.621,-0.143,0.312,-23.562,23.56449950667317,0.999323,0.03344,-0.015307,0.000512
2025/08/09 18:51:30.721,-0.108,0.296,-23.556,23.558107224477947,0.999428,0.031739,-0.011602,0.000368
2025/08/09 18:51:30.821,-0.092,0.272,-23.569,23.57074901228215,0.999525,0.029179,-0.009904,0.000289
2025/08/09 18:51:30.921,-0.013,0.229,-23.519,23.520118430824276,0.999695,0.024633,-0.001469,3.6e-05
2025/08/09 18:51:31.021,0.03,0.165,-23.436,23.43660003072118,0.999836,0.017773,0.00327,-5.8e-05
2025/08/09 18:51:31.121,0.055,0.161,-23.467,23.467616730294534,0.999833,0.017259,0.005965,-0.000102
2025/08/09 18:51:31.221,0.074,0.158,-23.464,23.464648644290413,0.999823,0.017019,0.007945,-0.000135
2025/08/09 18:51:31.321,0.111,0.155,-23.423,23.42377584848352,0.999789,0.016693,0.011902,-0.000198
2025/08/09 18:51:31.421,0.104,0.162,-23.445,23.445790347096427,0.999786,0.017394,0.011174,-0.000194
2025/08/09 18:51:31.521,0.065,0.197,-23.486,23.486916144951856,0.999752,0.02111,0.006971,-0.000147
2025/08/09 18:51:31.621,0.065,0.192,-23.458,23.4588757829526,0.999763,0.020585,0.007023,-0.000144
2025/08/09 18:51:31.721,0.043,0.217,-23.446,23.447043608949937,0.999718,0.02329,0.00462,-0.000107
2025/08/09 18:51:31.821,-0.021,0.258,-23.521,23.522424322335485,0.999614,0.027678,-0.002347,6.5e-05
2025/08/09 18:51:31.921,-0.064,0.291,-23.539,23.54088566728109,0.999489,0.031191,-0.006901,0.000215
2025/08/09 18:51:32.021,-0.073,0.283,-23.532,23.53381486287338,0.999507,0.030406,-0.007836,0.000238
2025/08/09 18:51:32.121,-0.108,0.306,-23.568,23.570233855437245,0.999393,0.032818,-0.011649,0.000382
2025/08/09 18:51:32.221,-0.159,0.337,-23.603,23.605941180135144,0.999202,0.036092,-0.017053,0.000616
2025/08/09 18:51:32.321,-0.156,0.313,-23.479,23.48160441707508,0.999294,0.033603,-0.016797,0.000564
2025/08/09 18:51:32.421,-0.147,0.299,-23.47,23.47236481482,0.999361,0.032035,-0.015821,0.000507
2025/08/09 18:51:32.521,-0.184,0.284,-23.535,23.537432676483643,0.99934,0.030461,-0.019767,0.000602
2025/08/09 18:51:32.621,-0.116,0.275,-23.503,23.50489502210125,0.999485,0.029518,-0.012523,0.000369
2025/08/09 18:51:32.721,-0.01,0.242,-23.389,23.39025406018498,0.999662,0.025939,-0.001176,3e-05
2025/08/09 18:51:32.821,0.013,0.175,-23.343,23.343659588847675,0.999822,0.01881,0.001458,-2.7e-05
2025/08/09 18:51:32.921,0.047,0.187,-23.346,23.34679622560663,0.999784,0.02012,0.005058,-0.000101
2025/08/09 18:51:33.021,0.111,0.185,-23.273,23.2739999785168,0.999731,0.019853,0.011981,-0.000237
2025/08/09 18:51:33.121,0.073,0.176,-23.319,23.319778429479125,0.999791,0.018856,0.007891,-0.000148
2025/08/09 18:51:33.221,0.031,0.231,-23.12,23.121174753891722,0.999687,0.024769,0.003364,-8.3e-05
2025/08/09 18:51:33.321,0.044,0.248,-21.009,21.010509774872194,0.999634,0.026626,0.00476,-0.000126
2025/08/09 18:51:33.421,0.038,0.172,-18.215,18.21585169570723,0.99982,0.018511,0.004122,-7.6e-05
2025/08/09 18:51:33.521,-0.089,0.2,-15.263,15.2645697613788,0.999723,0.021454,-0.009591,0.000205
2025/08/09 18:51:33.621,-0.09,0.157,-12.08,12.081355428924356,0.99981,0.016883,-0.009657,0.000163
2025/08/09 18:51:33.721,0.005,0.579,-8.759,8.778117508896768,0.99807,0.062091,0.00054,-3.3e-05
2025/08/09 18:51:33.821,0.239,0.049,-5.45,5.455458000938143,0.999655,0.005332,0.025694,-0.000137
2025/08/09 18:51:33.921,-0.099,0.658,-2.978,3.051433925222698,0.997459,0.070436,-0.010657,0.000752
2025/08/09 18:51:34.021,-0.121,0.241,-0.888,0.9280441799828282,0.999579,0.025903,-0.013051,0.000338
2025/08/09 18:51:34.121,0.145,0.615,-0.501,0.8063814233971415,0.997702,0.065935,0.015548,-0.001027
2025/08/09 18:51:34.221,-0.518,1.104,-1.587,2.0014267411024567,0.991476,0.117873,-0.05512,0.006553
2025/08/09 18:51:34.321,0.489,-0.564,-0.322,0.8129581785061271,0.996797,-0.060409,0.052301,0.003169
